交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,0.0015833605446217026
2021/08/10,8,15,0.0044098941030299285
2021/08/11,7,16,0.002969018554825794
2021/08/12,6,17,0.005311277615301822
2021/08/13,5,18,0.013306423796990551
2021/08/16,2,19,0.05499402002173351
2021/08/17,1,20,0.23178453064945506
2021/08/19,27,2,0.0016738879642098795
2021/08/20,26,3,0.0031497865159837157
2021/08/23,23,4,0.000976971463510333
2021/08/24,22,5,0.1888920759072684
2021/08/25,21,6,0.0013287156156999204
2021/08/26,20,7,0.001827959852653364
2021/08/27,19,8,0.009839655277317921
2021/08/30,16,9,0.0009121302285719972
2021/08/31,15,10,0.001605007591176634
2021/09/01,14,11,0.0009875346518985514
2021/09/02,13,12,0.0003685901724380682
2021/09/03,12,13,0.0012737932564928054
2021/09/06,9,14,0.6944884640070268
2021/09/07,8,15,0.000414629553347785
2021/09/08,7,16,0.0020797397881841787
2021/09/09,6,17,0.005355883437771726
2021/09/10,5,18,0.03955072305712446
2021/09/13,2,19,0.014577509499992824
2021/09/14,1,20,0.05753732080442923
2021/09/16,34,2,0.0014929124598271983
2021/09/17,33,3,0.0016106344028126555
2021/09/22,28,4,0.0018144725664653901
2021/09/23,27,5,0.0012291946336395367
2021/09/24,26,6,0.0013254954356363413
2021/09/27,23,7,0.0014807763869711752
2021/09/28,22,8,0.001294834446784914
2021/09/29,21,9,0.0010226820871348894
2021/09/30,20,10,0.001532503242415982
2021/10/01,19,11,0.007634075581225858
2021/10/04,16,12,0.006450057750312453
2021/10/05,15,13,0.002915059831395389
2021/10/06,14,14,0.003968306828514672
2021/10/07,13,15,0.003956637223057656
2021/10/08,12,16,0.002835962910466904
2021/10/12,8,17,0.011922212575411453
2021/10/13,7,18,0.008824579655433401
2021/10/14,6,19,0.0038104738919194636
2021/10/15,5,20,0.002134460943823822
2021/10/18,2,21,0.02269666170100255
2021/10/19,1,22,0.05703665078918017
2021/10/21,27,2,0.002264997679482682
2021/10/22,26,3,0.003013785215286258
2021/10/25,23,4,0.0030393753098643277
2021/10/26,22,5,0.0033990856326998223
2021/10/27,21,6,0.004011406430092996
2021/10/28,20,7,0.004357584549122427
2021/10/29,19,8,0.002650700568511183
2021/11/01,16,9,0.0024271668564345276
2021/11/02,15,10,0.0010986916931889057
2021/11/03,14,11,0.0015769237331635288
2021/11/04,13,12,0.001349500093611029
2021/11/05,12,13,0.0020360521282021663
2021/11/08,9,14,0.003445744362661646
2021/11/09,8,15,0.0008844821261279798
2021/11/10,7,16,0.0008162714145707212
2021/11/11,6,17,0.0010416619490561446
2021/11/12,5,18,0.00015952311673987833
2021/11/15,2,19,0.005222808544260711
2021/11/16,1,20,0.07326760346537568
2021/11/18,27,2,0.0038969747679352524
2021/11/19,26,3,0.0030991102215391394
2021/11/22,23,4,0.0014651890982984646
2021/11/23,22,5,0.001757386053065861
2021/11/24,21,6,0.0022436320445906053
2021/11/25,20,7,0.002488990630086931
2021/11/26,19,8,0.0018613695591495165
2021/11/29,16,9,0.002406394413754448
