"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"05.04.2018","Thu","1.70313","1.74375","1.89519","2.02188","2.33063","2.46625","2.70031"
"04.04.2018","Wed","1.70188","1.74375","1.89063","2.01663","2.32461","2.46000","2.68094"
"03.04.2018","Tue","1.69938","1.74063","1.87750","1.99788","2.32084","2.45988","2.67000"
"29.03.2018","Thu","1.69688","1.74500","1.88313","1.99944","2.31175","2.45240","2.66263"
"28.03.2018","Wed","1.69875","1.73875","1.88688","2.00344","2.30800","2.44403","2.65950"
"27.03.2018","Tue","1.69750","1.73125","1.87688","1.99438","2.30200","2.45299","2.67138"
"26.03.2018","Mon","1.69750","1.73625","1.87688","1.99688","2.29496","2.45380","2.67200"
"23.03.2018","Fri","1.69750","1.73688","1.87500","1.99338","2.29155","2.44971","2.66638"
"22.03.2018","Thu","1.69750","1.74163","1.87150","1.99150","2.28557","2.44730","2.67700"
"21.03.2018","Wed","1.44875","1.73125","1.86125","1.97525","2.27108","2.43422","2.67638"
"20.03.2018","Tue","1.44750","1.71088","1.85382","1.96100","2.24814","2.40988","2.65138"
"19.03.2018","Mon","1.44750","1.67734","1.84067","1.94675","2.22249","2.39050","2.63325"
"16.03.2018","Fri","1.44625","1.63000","1.82207","1.93450","2.20175","2.36363","2.61450"
"15.03.2018","Thu","1.44500","1.58906","1.80820","1.91613","2.17750","2.34175","2.60138"
"14.03.2018","Wed","1.44500","1.51563","1.78638","1.90075","2.14500","2.32113","2.59013"
"13.03.2018","Tue","1.44500","1.48875","1.77660","1.89038","2.12450","2.30425","2.57763"
"12.03.2018","Mon","1.44500","1.48344","1.76495","1.88038","2.10688","2.28675","2.56263"
"09.03.2018","Fri","1.44688","1.48250","1.75032","1.87145","2.08875","2.26863","2.54450"
"08.03.2018","Thu","1.44688","1.48000","1.73957","1.86058","2.07140","2.25925","2.53263"
"07.03.2018","Wed","1.44688","1.48219","1.71794","1.84861","2.05725","2.24550","2.51856"
"06.03.2018","Tue","1.44688","1.47875","1.71131","1.84193","2.04728","2.24051","2.51200"
"05.03.2018","Mon","1.44750","1.47813","1.70170","1.83064","2.03490","2.22929","2.49794"
"02.03.2018","Fri","1.44750","1.47781","1.69050","1.82686","2.02519","2.22843","2.49669"
"01.03.2018","Thu","1.44625","1.47750","1.68620","1.82349","2.02457","2.22488","2.50750"
"28.02.2018","Wed","1.44250","1.47875","1.67007","1.81399","2.01719","2.22375","2.50219"
"27.02.2018","Tue","1.44750","1.47500","1.66418","1.80214","2.00625","2.21125","2.48125"
"26.02.2018","Mon","1.44750","1.47375","1.64800","1.78893","1.98419","2.20113","2.46938"
"23.02.2018","Fri","1.44813","1.47250","1.63120","1.77781","1.95625","2.18188","2.45969"
"22.02.2018","Thu","1.44438","1.47125","1.62070","1.76399","1.94363","2.16800","2.44969"
"21.02.2018","Wed","1.44500","1.47125","1.60251","1.74914","1.91975","2.14550","2.42563"
"20.02.2018","Tue","1.44500","1.47250","1.59563","1.74219","1.90394","2.12863","2.40844"
"19.02.2018","Mon","","1.47313","1.59563","1.73311","1.89213","2.11863","2.39813"
"16.02.2018","Fri","1.44500","1.47125","1.59375","1.73006","1.88494","2.10613","2.39063"
"15.02.2018","Thu","1.44375","1.47063","1.59000","1.72266","1.87250","2.09644","2.38125"
"14.02.2018","Wed","1.44375","1.47188","1.58813","1.70593","1.85000","2.06283","2.33844"
"13.02.2018","Tue","1.44375","1.47063","1.58750","1.69949","1.83875","2.05715","2.32688"
"12.02.2018","Mon","1.44250","1.46938","1.58750","1.69879","1.83338","2.04863","2.31906"
"09.02.2018","Fri","1.44000","1.46938","1.58320","1.68886","1.82000","2.03831","2.31349"
"08.02.2018","Thu","1.43875","1.46861","1.58077","1.68324","1.81050","2.02633","2.29809"
"07.02.2018","Wed","1.43875","1.46875","1.57932","1.67244","1.79989","2.00438","2.28588"
"06.02.2018","Tue","1.43875","1.46875","1.57926","1.67149","1.79070","1.99188","2.27825"
"05.02.2018","Mon","1.43938","1.46871","1.58007","1.67333","1.79345","2.00080","2.29309"
"02.02.2018","Fri","1.44375","1.46869","1.57957","1.66899","1.78902","1.99214","2.29051"
"01.02.2018","Thu","1.44375","1.46963","1.57946","1.66724","1.78698","1.98300","2.29278"
"31.01.2018","Wed","1.43938","1.47011","1.57970","1.65894","1.77777","1.96625","2.26671"
"30.01.2018","Tue","1.43938","1.46875","1.57470","1.65761","1.77340","1.96625","2.26313"
"29.01.2018","Mon","1.43938","1.46750","1.57345","1.65363","1.77225","1.96719","2.26406"
"26.01.2018","Fri","1.43813","1.46750","1.56777","1.65140","1.76690","1.95965","2.24594"
"25.01.2018","Thu","1.43813","1.46813","1.56693","1.65006","1.76031","1.94969","2.24063"
"24.01.2018","Wed","1.43750","1.46500","1.56137","1.63954","1.75246","1.93738","2.23063"
"23.01.2018","Tue","1.43750","1.46563","1.56135","1.63934","1.74520","1.92844","2.22469"
"22.01.2018","Mon","1.43750","1.46586","1.56014","1.63934","1.74130","1.92550","2.22781"
"19.01.2018","Fri","1.43750","1.46596","1.56128","1.63475","1.74447","1.93175","2.22750"
