"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"22.11.2012","Thu","0.15450","0.17920","0.20750","0.25700","0.31150","0.52700","0.86000"
"21.11.2012","Wed","0.15450","0.18020","0.20750","0.25700","0.31150","0.52700","0.86100"
"20.11.2012","Tue","0.15450","0.18020","0.20750","0.25700","0.31050","0.52700","0.86000"
"19.11.2012","Mon","0.15450","0.18020","0.20750","0.25700","0.31150","0.52800","0.86000"
"16.11.2012","Fri","0.15450","0.17720","0.20750","0.25700","0.31150","0.52600","0.86000"
"15.11.2012","Thu","0.15450","0.18020","0.20750","0.25700","0.31100","0.52300","0.85950"
"14.11.2012","Wed","0.15350","0.18020","0.20750","0.25900","0.31000","0.52300","0.86050"
"13.11.2012","Tue","0.15300","0.17820","0.20800","0.25900","0.31000","0.52400","0.86150"
"12.11.2012","Mon","0.15400","0.17970","0.20850","0.25850","0.31000","0.52650","0.86200"
"09.11.2012","Fri","0.15400","0.17920","0.20900","0.25950","0.31000","0.52650","0.86200"
"08.11.2012","Thu","0.15300","0.17820","0.20900","0.25950","0.31000","0.52650","0.86200"
"07.11.2012","Wed","0.15450","0.18020","0.20900","0.25950","0.31000","0.52950","0.86600"
"06.11.2012","Tue","0.15450","0.17820","0.20900","0.25950","0.31175","0.53350","0.87150"
"05.11.2012","Mon","0.15600","0.17870","0.20800","0.25950","0.31175","0.53575","0.87375"
"02.11.2012","Fri","0.15600","0.17770","0.20900","0.26050","0.31275","0.53800","0.87500"
"01.11.2012","Thu","0.15500","0.17670","0.21000","0.26050","0.31275","0.53940","0.87550"
"31.10.2012","Wed","0.15600","0.17870","0.21200","0.26100","0.31275","0.53990","0.87550"
"30.10.2012","Tue","0.15500","0.17970","0.21200","0.26100","0.31275","0.53990","0.87750"
"29.10.2012","Mon","0.15450","0.17970","0.21200","0.26050","0.31275","0.54290","0.87750"
"26.10.2012","Fri","0.15350","0.17670","0.21200","0.26100","0.31325","0.54490","0.88050"
"25.10.2012","Thu","0.15450","0.17670","0.21100","0.26000","0.31325","0.54690","0.88050"
"24.10.2012","Wed","0.15350","0.17770","0.21050","0.26050","0.31425","0.54790","0.88150"
"23.10.2012","Tue","0.15350","0.17700","0.21070","0.26050","0.31525","0.55340","0.88800"
"22.10.2012","Mon","0.15350","0.17800","0.21070","0.26100","0.31575","0.55590","0.89050"
"19.10.2012","Fri","0.15350","0.17800","0.21070","0.26150","0.31725","0.55940","0.89650"
"18.10.2012","Thu","0.15350","0.18100","0.21070","0.26350","0.31875","0.56590","0.90100"
"17.10.2012","Wed","0.15350","0.18000","0.21170","0.26425","0.32075","0.57040","0.90550"
"16.10.2012","Tue","0.15450","0.18000","0.21320","0.26700","0.32475","0.57840","0.91800"
"15.10.2012","Mon","0.15350","0.18200","0.21400","0.27350","0.33025","0.58990","0.92900"
"12.10.2012","Fri","0.15250","0.18100","0.21400","0.27550","0.33425","0.59590","0.93600"
"11.10.2012","Thu","0.15250","0.18100","0.21400","0.27800","0.34025","0.60390","0.94150"
"10.10.2012","Wed","0.15250","0.18000","0.21400","0.28000","0.34275","0.60790","0.94450"
"09.10.2012","Tue","0.15310","0.17800","0.21550","0.28350","0.34675","0.61540","0.95200"
"08.10.2012","Mon","0.15310","0.17900","0.21750","0.28550","0.35025","0.61690","0.95350"
"05.10.2012","Fri","0.15310","0.17900","0.21850","0.28550","0.35125","0.61790","0.95450"
"04.10.2012","Thu","0.15210","0.18150","0.21850","0.28750","0.35225","0.62040","0.95650"
"03.10.2012","Wed","0.15210","0.18100","0.21850","0.28750","0.35250","0.62240","0.95900"
"02.10.2012","Tue","0.15010","0.18300","0.21450","0.28550","0.35400","0.62590","0.96150"
"01.10.2012","Mon","0.15010","0.18100","0.21350","0.28625","0.35525","0.63065","0.96675"
"28.09.2012","Fri","0.15160","0.18100","0.21425","0.29100","0.35850","0.63590","0.97300"
"27.09.2012","Thu","0.15160","0.18125","0.21450","0.29375","0.36025","0.64065","0.97575"
"26.09.2012","Wed","0.15090","0.18125","0.21550","0.29475","0.36225","0.64290","0.97500"
"25.09.2012","Tue","0.15090","0.18150","0.21550","0.29425","0.36350","0.64565","0.97825"
"24.09.2012","Mon","0.15140","0.18175","0.21650","0.29575","0.36725","0.65115","0.98225"
"21.09.2012","Fri","0.15140","0.18175","0.21650","0.29675","0.36925","0.65540","0.98450"
"20.09.2012","Thu","0.15140","0.18275","0.21650","0.29825","0.37300","0.65765","0.98525"
"19.09.2012","Wed","0.15190","0.18375","0.21850","0.30025","0.37575","0.65940","0.98750"
