"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"08.05.2019","Wed","2.36275","2.39550","2.45138","2.50100","2.54513","2.58225","2.71375"
"07.05.2019","Tue","2.36313","2.40438","2.46275","2.51475","2.56200","2.59438","2.72138"
"03.05.2019","Fri","2.37788","2.41088","2.46663","2.50838","2.55988","2.61738","2.74550"
"02.05.2019","Thu","2.37313","2.39663","2.46713","2.50688","2.56513","2.63850","2.73688"
"01.05.2019","Wed","2.39188","2.42663","2.48325","2.52438","2.57550","2.61150","2.71038"
"30.04.2019","Tue","2.37913","2.42538","2.48050","2.52625","2.57563","2.62200","2.71688"
"29.04.2019","Mon","2.38975","2.42700","2.48588","2.53013","2.57900","2.61200","2.71300"
"26.04.2019","Fri","2.40000","2.43088","2.48313","2.54138","2.58275","2.61575","2.71750"
"25.04.2019","Thu","2.39938","2.41600","2.47850","2.54538","2.58238","2.61250","2.71625"
"24.04.2019","Wed","2.39413","2.42438","2.48338","2.54163","2.58638","2.61975","2.72513"
"23.04.2019","Tue","2.40275","2.41750","2.47663","2.53063","2.58025","2.61988","2.73563"
"18.04.2019","Thu","2.39113","2.41100","2.48088","2.54113","2.58113","2.62900","2.74638"
"17.04.2019","Wed","2.38563","2.41350","2.48738","2.54363","2.59150","2.63363","2.76188"
"16.04.2019","Tue","2.38913","2.41300","2.47975","2.53825","2.60088","2.63138","2.75525"
"15.04.2019","Mon","2.39263","2.41050","2.47388","2.53488","2.58800","2.63763","2.75488"
"12.04.2019","Fri","2.39225","2.41175","2.47738","2.54263","2.60100","2.63775","2.74838"
"11.04.2019","Thu","2.38850","2.40775","2.47263","2.53675","2.59675","2.63125","2.73413"
"10.04.2019","Wed","2.38850","2.41425","2.48200","2.54850","2.60350","2.62700","2.74013"
"09.04.2019","Tue","2.39300","2.41213","2.48400","2.55263","2.58125","2.62850","2.75413"
"08.04.2019","Mon","2.39175","2.41375","2.48125","2.54763","2.58400","2.63163","2.74988"
"05.04.2019","Fri","2.39375","2.42650","2.47163","2.54425","2.59213","2.64463","2.75113"
"04.04.2019","Thu","2.39413","2.40925","2.47350","2.55425","2.58863","2.64588","2.73650"
"03.04.2019","Wed","2.38613","2.41300","2.47713","2.56075","2.59775","2.65513","2.74950"
"02.04.2019","Tue","2.38025","2.42013","2.47938","2.55950","2.60238","2.65063","2.73325"
"01.04.2019","Mon","2.38813","2.42125","2.49338","2.56188","2.59550","2.66913","2.73000"
"29.03.2019","Fri","2.38200","2.42300","2.49450","2.56388","2.59975","2.65950","2.71063"
"28.03.2019","Thu","2.39275","2.40500","2.50150","2.55238","2.59175","2.64113","2.69425"
"27.03.2019","Wed","2.39213","2.40950","2.49863","2.55900","2.60100","2.65075","2.68288"
"26.03.2019","Tue","2.39388","2.40763","2.49550","2.55775","2.59738","2.68213","2.72463"
"25.03.2019","Mon","2.38938","2.41238","2.48975","2.56238","2.60875","2.67300","2.74575"
"22.03.2019","Fri","2.38900","2.40925","2.49888","2.55600","2.60988","2.67600","2.78700"
"21.03.2019","Thu","2.38725","2.40738","2.48550","2.55225","2.60150","2.67738","2.79413"
"20.03.2019","Wed","2.38625","2.41563","2.49063","2.54438","2.60700","2.67900","2.81350"
"19.03.2019","Tue","2.39013","2.41238","2.48675","2.55813","2.61275","2.67413","2.81038"
"18.03.2019","Mon","2.38963","2.40975","2.48775","2.56475","2.63263","2.67063","2.81763"
"15.03.2019","Fri","2.39038","2.40663","2.48175","2.55838","2.62525","2.67175","2.84050"
"14.03.2019","Thu","2.39038","2.40938","2.48175","2.56675","2.61463","2.67913","2.84588"
"13.03.2019","Wed","2.39013","2.41588","2.48375","2.56850","2.61088","2.67638","2.85900"
"12.03.2019","Tue","2.39038","2.41675","2.48863","2.56925","2.59325","2.68213","2.86850"
"11.03.2019","Mon","2.39025","2.40375","2.49888","2.57150","2.60825","2.67925","2.86900"
"08.03.2019","Fri","2.38688","2.40388","2.49150","2.57013","2.59663","2.67900","2.86363"
"07.03.2019","Thu","2.38975","2.41025","2.49275","2.56150","2.60063","2.68275","2.87613"
"06.03.2019","Wed","2.39063","2.41238","2.49175","2.56188","2.59450","2.68813","2.88638"
"05.03.2019","Tue","2.39063","2.41738","2.48088","2.56063","2.60663","2.68475","2.88363"
"04.03.2019","Mon","2.38238","2.40525","2.48300","2.55975","2.60763","2.68263","2.88325"
"01.03.2019","Fri","2.38488","2.40800","2.48188","2.56138","2.59850","2.68213","2.87900"
"28.02.2019","Thu","2.38275","2.40775","2.49038","2.56713","2.61513","2.68575","2.86488"
"27.02.2019","Wed","2.38825","2.41350","2.48925","2.57213","2.62613","2.68500","2.86650"
"26.02.2019","Tue","2.38863","2.41388","2.49300","2.57913","2.62888","2.68700","2.87825"
"25.02.2019","Mon","2.38863","2.40975","2.47913","2.57675","2.63863","2.69313","2.88313"
"22.02.2019","Fri","2.38788","2.41013","2.48438","2.57638","2.64625","2.70600","2.89163"
"21.02.2019","Thu","2.38250","2.40875","2.48988","2.57063","2.65100","2.70425","2.88863"
"20.02.2019","Wed","2.38463","2.41713","2.48113","2.57350","2.66338","2.69338","2.87425"
"19.02.2019","Tue","2.37800","2.40950","2.48225","2.57813","2.64125","2.73575","2.89113"
"18.02.2019","Mon","","2.41500","2.48475","2.57813","2.64363","2.75538","2.90713"
"15.02.2019","Fri","2.38700","2.41500","2.48038","2.58425","2.68288","2.75375","2.90600"
"14.02.2019","Thu","2.38275","2.41513","2.48138","2.59050","2.69388","2.74400","2.91675"
"13.02.2019","Wed","2.38438","2.41863","2.48875","2.59888","2.68375","2.74325","2.91575"
"12.02.2019","Tue","2.38350","2.41850","2.49375","2.59113","2.69288","2.74050","2.91525"
"11.02.2019","Mon","2.38625","2.40813","2.49788","2.58550","2.68800","2.73363","2.92425"
"08.02.2019","Fri","2.38575","2.40788","2.50413","2.59388","2.69775","2.74188","2.93575"
"07.02.2019","Thu","2.38313","2.40975","2.51688","2.61013","2.69700","2.76500","2.94825"
"06.02.2019","Wed","2.38325","2.41238","2.51263","2.60925","2.73763","2.77625","2.96200"
"05.02.2019","Tue","2.38238","2.41063","2.51225","2.62013","2.73850","2.77750","2.98575"
"04.02.2019","Mon","2.38413","2.40800","2.51313","2.63775","2.73438","2.79575","2.98013"
"01.02.2019","Fri","2.37400","2.40838","2.51400","2.62850","2.73263","2.79000","2.96163"
"31.01.2019","Thu","2.38350","2.40888","2.51375","2.62525","2.73750","2.79950","2.98350"
"30.01.2019","Wed","2.38388","2.41475","2.50913","2.61925","2.73625","2.81150","3.02063"
"29.01.2019","Tue","2.38438","2.41388","2.49888","2.63363","2.74438","2.82338","3.02375"
"28.01.2019","Mon","2.38488","2.40650","2.50175","2.64613","2.75050","2.82988","3.03000"
"25.01.2019","Fri","2.38475","2.40275","2.50000","2.64638","2.75163","2.83225","3.03150"
"24.01.2019","Thu","2.38450","2.40950","2.50188","2.62500","2.76475","2.85013","3.02913"
"23.01.2019","Wed","2.38413","2.41438","2.51000","2.62700","2.77063","2.85363","3.03500"
"22.01.2019","Tue","2.37563","2.40888","2.51900","2.64188","2.77925","2.85363","3.03713"
"21.01.2019","Mon","","2.40925","2.51225","2.63438","2.77238","2.85475","3.03988"
