"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"17.02.2021","Wed","0.08063","0.08650","0.11100","0.14813","0.18138","0.19775","0.29613"
"16.02.2021","Tue","0.08150","0.08638","0.10825","0.15375","0.18863","0.20263","0.30263"
"15.02.2021","Mon","","0.08975","0.10575","0.15088","0.19150","0.20488","0.30050"
"12.02.2021","Fri","0.07963","0.09125","0.10738","0.15075","0.19375","0.20075","0.29975"
"11.02.2021","Thu","0.07975","0.08663","0.11225","0.15188","0.19763","0.20838","0.30363"
"10.02.2021","Wed","0.07988","0.09050","0.10950","0.15363","0.20088","0.20800","0.30513"
"09.02.2021","Tue","0.07988","0.08538","0.11588","0.15650","0.20250","0.20800","0.30563"
"08.02.2021","Mon","0.08125","0.08163","0.12050","0.15588","0.19538","0.20750","0.30638"
"05.02.2021","Fri","0.08288","0.08913","0.11888","0.15563","0.19088","0.20700","0.30413"
"04.02.2021","Thu","0.08300","0.09563","0.12350","0.15650","0.19263","0.22250","0.30600"
"03.02.2021","Wed","0.08288","0.09500","0.11325","0.16063","0.19513","0.22375","0.30600"
"02.02.2021","Tue","0.08113","0.08500","0.11525","0.15538","0.19225","0.21713","0.30413"
"01.02.2021","Mon","0.07925","0.08313","0.11300","0.15225","0.19550","0.21500","0.30550"
"29.01.2021","Fri","0.07875","0.09338","0.11950","0.16063","0.20188","0.22325","0.31113"
"28.01.2021","Thu","0.07925","0.09175","0.12288","0.16388","0.20500","0.22013","0.31075"
"27.01.2021","Wed","0.08288","0.09975","0.12075","0.15850","0.21150","0.22763","0.31200"
"26.01.2021","Tue","0.08375","0.09163","0.12250","0.15763","0.21850","0.23450","0.31150"
"25.01.2021","Mon","0.08463","0.09688","0.12750","0.15825","0.21288","0.23300","0.31225"
"22.01.2021","Fri","0.08625","0.09813","0.12475","0.16038","0.21525","0.23600","0.31225"
"21.01.2021","Thu","0.08700","0.09700","0.13000","0.16550","0.21775","0.23450","0.31538"
"20.01.2021","Wed","0.08663","0.10063","0.12850","0.16938","0.22238","0.23788","0.31725"
"19.01.2021","Tue","0.08513","0.09863","0.12950","0.16613","0.22363","0.23588","0.31300"
"18.01.2021","Mon","","0.10050","0.13088","0.17013","0.22400","0.23575","0.31238"
"15.01.2021","Fri","0.08663","0.10063","0.12950","0.16588","0.22338","0.24813","0.32263"
"14.01.2021","Thu","0.08675","0.09825","0.12888","0.17113","0.22563","0.25125","0.32575"
"13.01.2021","Wed","0.08600","0.09788","0.12650","0.18075","0.24125","0.24788","0.32625"
"12.01.2021","Tue","0.08588","0.10163","0.12725","0.18563","0.23375","0.24763","0.32563"
