"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"30.10.2014","Thu","0.09110","0.12200","0.15670","0.20010","0.23235","0.32865","0.55580"
"29.10.2014","Wed","0.09150","0.12070","0.15400","0.19760","0.23260","0.32465","0.54180"
"28.10.2014","Tue","0.09050","0.11775","0.15350","0.19750","0.23260","0.32390","0.54155"
"27.10.2014","Mon","0.09000","0.12050","0.15250","0.19750","0.23260","0.32265","0.54180"
"24.10.2014","Fri","0.09050","0.12050","0.15200","0.19850","0.23310","0.32290","0.54255"
"23.10.2014","Thu","0.09050","0.11870","0.15200","0.20140","0.23360","0.32370","0.54360"
"22.10.2014","Wed","0.09150","0.11875","0.15300","0.20000","0.23280","0.32315","0.54210"
"21.10.2014","Tue","0.09100","0.11875","0.15300","0.19900","0.23060","0.32325","0.54115"
"20.10.2014","Mon","0.09150","0.12040","0.15570","0.19800","0.23210","0.32300","0.54715"
"17.10.2014","Fri","0.09100","0.12050","0.15720","0.19750","0.23135","0.32300","0.54690"
"16.10.2014","Thu","0.09130","0.12025","0.15700","0.19630","0.23075","0.32315","0.54465"
"15.10.2014","Wed","0.09200","0.12000","0.15350","0.19540","0.22810","0.32165","0.54440"
"14.10.2014","Tue","0.09100","0.11930","0.15180","0.19500","0.22910","0.32005","0.54205"
"13.10.2014","Mon","0.09050","0.11955","0.15330","0.19500","0.23060","0.32105","0.54730"
"10.10.2014","Fri","0.09050","0.11860","0.15280","0.19450","0.23000","0.31980","0.55255"
"09.10.2014","Thu","0.09040","0.12000","0.15270","0.19540","0.22910","0.31940","0.55055"
"08.10.2014","Wed","0.09000","0.11730","0.15180","0.19600","0.22910","0.32415","0.56730"
"07.10.2014","Tue","0.09020","0.11875","0.15250","0.19720","0.23110","0.32765","0.57130"
"06.10.2014","Mon","0.09050","0.12050","0.15300","0.19700","0.23260","0.32640","0.57180"
"03.10.2014","Fri","0.08990","0.11845","0.15300","0.19650","0.23160","0.32470","0.56910"
"02.10.2014","Thu","0.08950","0.11950","0.15200","0.19740","0.23120","0.32380","0.56810"
"01.10.2014","Wed","0.09080","0.11775","0.15200","0.19810","0.23260","0.32470","0.57760"
"30.09.2014","Tue","0.08080","0.11850","0.15650","0.19900","0.23510","0.33040","0.57860"
"29.09.2014","Mon","0.09050","0.12250","0.15250","0.19790","0.23510","0.33065","0.58020"
"26.09.2014","Fri","0.09050","0.11750","0.15400","0.19940","0.23310","0.33040","0.57770"
"25.09.2014","Thu","0.09080","0.12175","0.15150","0.19950","0.23360","0.33140","0.58220"
"24.09.2014","Wed","0.09080","0.12200","0.15350","0.19950","0.23510","0.33115","0.58270"
"23.09.2014","Tue","0.09090","0.12200","0.15450","0.20050","0.23410","0.32990","0.58120"
"22.09.2014","Mon","0.09030","0.12150","0.15450","0.20000","0.23560","0.33040","0.58170"
"19.09.2014","Fri","0.09120","0.11975","0.15400","0.19950","0.23310","0.33090","0.58470"
"18.09.2014","Thu","0.09070","0.12175","0.15350","0.19595","0.23310","0.33040","0.58520"
"17.09.2014","Wed","0.09100","0.12200","0.15300","0.19525","0.23410","0.33040","0.58270"
"16.09.2014","Tue","0.09100","0.12175","0.15350","0.19500","0.23440","0.33015","0.58270"
"15.09.2014","Mon","0.09100","0.11930","0.15360","0.19500","0.23460","0.33090","0.58470"
"12.09.2014","Fri","0.09100","0.11925","0.15360","0.19500","0.23460","0.33090","0.58620"
"11.09.2014","Thu","0.09060","0.12150","0.15360","0.19500","0.23410","0.33090","0.58220"
