"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"02.09.2016","Fri","0.42044","0.44300","0.52572","0.66189","0.83511","1.24706","1.55944"
"01.09.2016","Thu","0.41611","0.44300","0.52294","0.66522","0.83567","1.25122","1.56556"
"31.08.2016","Wed","0.41944","0.44356","0.52489","0.66300","0.83933","1.24450","1.55711"
"30.08.2016","Tue","0.41944","0.44383","0.52322","0.66356","0.84211","1.24450","1.55933"
"26.08.2016","Fri","0.41833","0.44244","0.52439","0.65367","0.83344","1.23150","1.53656"
"25.08.2016","Thu","0.41989","0.44217","0.52383","0.65122","0.82933","1.22428","1.52611"
"24.08.2016","Wed","0.41833","0.44300","0.51994","0.64956","0.82544","1.22344","1.52656"
"23.08.2016","Tue","0.41778","0.44356","0.52439","0.65511","0.82544","1.22900","1.53100"
"22.08.2016","Mon","0.41667","0.44467","0.52217","0.64733","0.82544","1.22900","1.53294"
"19.08.2016","Fri","0.41556","0.44272","0.52106","0.64678","0.81711","1.21456","1.52322"
"18.08.2016","Thu","0.41722","0.44106","0.51244","0.63928","0.81100","1.21011","1.51544"
"17.08.2016","Wed","0.41722","0.44078","0.51411","0.63567","0.81128","1.20678","1.51961"
"16.08.2016","Tue","0.41778","0.44133","0.50744","0.63183","0.80128","1.19456","1.49822"
"15.08.2016","Mon","0.41889","0.44078","0.50744","0.63206","0.80411","1.19744","1.50661"
"12.08.2016","Fri","0.41910","0.44270","0.50665","0.63255","0.81825","1.20670","1.52570"
"11.08.2016","Thu","0.42020","0.44345","0.50765","0.62880","0.81700","1.20395","1.51950"
"10.08.2016","Wed","0.41970","0.44370","0.51765","0.63280","0.81760","1.20370","1.52450"
"09.08.2016","Tue","0.41880","0.44245","0.51315","0.62955","0.81600","1.19620","1.52250"
"08.08.2016","Mon","0.41890","0.44310","0.51190","0.62680","0.80650","1.18520","1.50810"
"05.08.2016","Fri","0.41890","0.44235","0.50390","0.61480","0.79235","1.16070","1.47510"
"04.08.2016","Thu","0.41790","0.44310","0.49840","0.61230","0.78760","1.15820","1.47660"
"03.08.2016","Wed","0.41740","0.44410","0.49690","0.61105","0.77760","1.14420","1.45460"
"02.08.2016","Tue","0.41790","0.44410","0.49390","0.60840","0.76760","1.12720","1.44260"
"01.08.2016","Mon","0.41440","0.44610","0.49390","0.60690","0.75910","1.11470","1.43360"
"29.07.2016","Fri","0.41290","0.44560","0.49590","0.60740","0.75910","1.11170","1.43210"
"28.07.2016","Thu","0.41590","0.44610","0.49390","0.60140","0.75650","1.09220","1.42000"
"27.07.2016","Wed","0.41640","0.43860","0.49565","0.60265","0.75150","1.08670","1.41360"
"26.07.2016","Tue","0.41790","0.43910","0.49265","0.60120","0.74300","1.07320","1.39860"
"25.07.2016","Mon","0.41790","0.43910","0.49090","0.59450","0.73350","1.05970","1.38590"
"22.07.2016","Fri","0.41790","0.43660","0.49040","0.58700","0.72100","1.04440","1.37190"
"21.07.2016","Thu","0.41790","0.43710","0.48790","0.58100","0.71450","1.03190","1.35890"
"20.07.2016","Wed","0.41740","0.43860","0.48740","0.57700","0.70160","1.02020","1.34490"
"19.07.2016","Tue","0.41590","0.43900","0.48530","0.57670","0.69710","1.00730","1.32890"
"18.07.2016","Mon","0.41590","0.43850","0.48655","0.57495","0.69560","1.00280","1.32640"
"15.07.2016","Fri","0.41520","0.43780","0.48330","0.57050","0.68785","0.99380","1.30825"
"14.07.2016","Thu","0.41220","0.43655","0.48210","0.56425","0.67910","0.98335","1.29800"
"13.07.2016","Wed","0.41270","0.43580","0.48135","0.56325","0.68010","0.98010","1.29340"
"12.07.2016","Tue","0.41220","0.43680","0.47935","0.56275","0.67335","0.96600","1.28450"
"11.07.2016","Mon","0.41370","0.43680","0.47785","0.56145","0.66910","0.95140","1.26950"
"08.07.2016","Fri","0.41220","0.43580","0.47580","0.55940","0.66710","0.93740","1.25300"
"07.07.2016","Thu","0.41270","0.43780","0.47430","0.55525","0.66460","0.93490","1.24650"
"06.07.2016","Wed","0.41120","0.43830","0.47255","0.55425","0.66110","0.92415","1.23050"
"05.07.2016","Tue","0.40960","0.43545","0.47030","0.55025","0.65710","0.92740","1.23375"
"04.07.2016","Mon","0.40610","0.43620","0.46955","0.55000","0.65635","0.92815","1.23500"
"01.07.2016","Fri","0.40610","0.43645","0.46755","0.54750","0.65335","0.92365","1.22500"
"30.06.2016","Thu","0.41160","0.44020","0.46505","0.54900","0.65410","0.92415","1.23025"
"29.06.2016","Wed","0.40510","0.44040","0.46655","0.54200","0.64610","0.91365","1.21625"
"28.06.2016","Tue","0.40160","0.43645","0.46030","0.53365","0.63110","0.89815","1.20475"
"27.06.2016","Mon","0.40010","0.43195","0.45880","0.52940","0.62710","0.88685","1.19570"
"24.06.2016","Fri","0.39340","0.42095","0.44930","0.52440","0.62360","0.89410","1.20520"
"23.06.2016","Thu","0.39110","0.41620","0.45330","0.53315","0.64010","0.92890","1.24975"
"22.06.2016","Wed","0.38960","0.41165","0.45205","0.53265","0.64010","0.92965","1.25100"
"21.06.2016","Tue","0.39010","0.41545","0.45080","0.53390","0.64185","0.93115","1.25250"
"20.06.2016","Mon","0.39010","0.41210","0.44805","0.53620","0.64650","0.93065","1.25150"
"17.06.2016","Fri","0.38650","0.41020","0.44780","0.53575","0.64440","0.92465","1.24075"
"16.06.2016","Thu","0.38550","0.40750","0.44805","0.53375","0.64660","0.92460","1.23850"
"15.06.2016","Wed","0.38500","0.40995","0.44605","0.53815","0.65635","0.94290","1.26525"
"14.06.2016","Tue","0.38550","0.41040","0.44230","0.53805","0.65480","0.93390","1.25325"
"13.06.2016","Mon","0.38550","0.41075","0.44205","0.53720","0.65250","0.93640","1.25925"
"10.06.2016","Fri","0.38610","0.41185","0.44655","0.53970","0.65560","0.94415","1.27350"
"09.06.2016","Thu","0.38560","0.41075","0.44705","0.54015","0.65605","0.94390","1.27425"
"08.06.2016","Wed","0.38760","0.40800","0.44530","0.53730","0.65800","0.94700","1.27835"
"07.06.2016","Tue","0.38650","0.40800","0.44580","0.53610","0.65660","0.94890","1.28510"
"06.06.2016","Mon","0.38610","0.40775","0.44705","0.53700","0.66065","0.95420","1.28560"
"03.06.2016","Fri","0.38610","0.40915","0.46480","0.55980","0.68215","0.98570","1.33140"
"02.06.2016","Thu","0.38550","0.40800","0.46305","0.55575","0.68010","0.98390","1.33240"
"01.06.2016","Wed","0.38550","0.40830","0.46955","0.56460","0.68130","0.98540","1.32840"
"31.05.2016","Tue","0.38650","0.40820","0.46885","0.56815","0.68580","0.99310","1.33740"
"27.05.2016","Fri","0.38500","0.40700","0.45665","0.55795","0.67305","0.97810","1.31670"
"26.05.2016","Thu","0.38610","0.40610","0.45445","0.55735","0.67405","0.97710","1.32070"
"25.05.2016","Wed","0.38610","0.40550","0.44970","0.55310","0.66655","0.97560","1.32270"
"24.05.2016","Tue","0.38500","0.40590","0.44420","0.54610","0.66530","0.96815","1.31235"
"23.05.2016","Mon","0.38500","0.40460","0.44600","0.54690","0.66230","0.95790","1.30300"
"20.05.2016","Fri","0.38450","0.40610","0.44325","0.54390","0.66130","0.95540","1.30200"
"19.05.2016","Thu","0.38400","0.40700","0.44300","0.54140","0.65390","0.95710","1.29850"
"18.05.2016","Wed","0.38500","0.40350","0.43845","0.52340","0.63560","0.93085","1.26965"
"17.05.2016","Tue","0.38600","0.40550","0.43870","0.52090","0.62510","0.91160","1.24235"
"16.05.2016","Mon","0.38550","0.40450","0.43620","0.51940","0.62610","0.90640","1.23265"
"13.05.2016","Fri","0.38550","0.40580","0.43395","0.51640","0.62760","0.90690","1.22890"
"12.05.2016","Thu","0.38500","0.40490","0.43445","0.51640","0.62610","0.90665","1.22690"
"11.05.2016","Wed","0.38500","0.40340","0.43465","0.51740","0.62660","0.90490","1.22515"
"10.05.2016","Tue","0.38450","0.40415","0.43730","0.51900","0.62810","0.90490","1.22440"
"09.05.2016","Mon","0.38500","0.40415","0.43865","0.51900","0.62960","0.90540","1.22715"
"05.05.2016","Thu","0.38500","0.40680","0.43715","0.52065","0.63180","0.90830","1.23030"
"04.05.2016","Wed","0.38580","0.40320","0.43590","0.52190","0.63410","0.90710","1.23005"
"03.05.2016","Tue","0.38570","0.40500","0.43590","0.52200","0.63290","0.90715","1.23180"
"29.04.2016","Fri","0.38370","0.40550","0.43575","0.52300","0.63660","0.90415","1.22950"
"28.04.2016","Thu","0.38270","0.40400","0.43880","0.52430","0.63660","0.90465","1.23000"
"27.04.2016","Wed","0.38020","0.40100","0.43520","0.52425","0.63835","0.91390","1.24410"
"26.04.2016","Tue","0.38070","0.40030","0.43770","0.52250","0.63435","0.91190","1.24260"
"25.04.2016","Mon","0.38120","0.39940","0.43695","0.52300","0.63385","0.91040","1.23885"
"22.04.2016","Fri","0.38120","0.39900","0.43645","0.52300","0.63585","0.90865","1.23635"
"21.04.2016","Thu","0.38170","0.39900","0.43885","0.52575","0.63810","0.91315","1.23935"
"20.04.2016","Wed","0.38220","0.39900","0.44125","0.52750","0.63510","0.90415","1.22480"
"19.04.2016","Tue","0.38270","0.40210","0.44115","0.52650","0.63485","0.90365","1.22470"
"18.04.2016","Mon","0.38120","0.40110","0.43875","0.52550","0.63435","0.90090","1.21830"
"15.04.2016","Fri","0.38070","0.40150","0.43625","0.52375","0.63310","0.90190","1.22125"
"14.04.2016","Thu","0.37970","0.39750","0.43625","0.52275","0.63285","0.90240","1.22080"
"13.04.2016","Wed","0.38020","0.39725","0.43275","0.51985","0.62835","0.89915","1.21755"
"12.04.2016","Tue","0.37920","0.39700","0.43715","0.52075","0.62960","0.89415","1.20905"
