"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"09.04.2013","Tue","0.15500","0.17270","0.19930","0.24030","0.27810","0.44190","0.72100"
"08.04.2013","Mon","0.15500","0.17170","0.20030","0.24030","0.27940","0.44190","0.72100"
"05.04.2013","Fri","0.15400","0.17120","0.20030","0.24030","0.27940","0.44190","0.72100"
"04.04.2013","Thu","0.15400","0.17120","0.20030","0.24030","0.28040","0.44240","0.72300"
"03.04.2013","Wed","0.15400","0.17120","0.20170","0.24150","0.28110","0.44240","0.72500"
"02.04.2013","Tue","0.15400","0.17520","0.20270","0.24150","0.28210","0.44390","0.72800"
"28.03.2013","Thu","0.15600","0.17520","0.20370","0.24300","0.28260","0.44490","0.73150"
"27.03.2013","Wed","0.15600","0.17520","0.20370","0.24300","0.28360","0.44490","0.73150"
"26.03.2013","Tue","0.15700","0.17620","0.20370","0.24300","0.28360","0.44590","0.73250"
"25.03.2013","Mon","0.15700","0.17520","0.20420","0.24250","0.28310","0.44590","0.73100"
"22.03.2013","Fri","0.15700","0.17520","0.20420","0.24350","0.28460","0.44790","0.73750"
"21.03.2013","Thu","0.15600","0.17520","0.20420","0.24300","0.28410","0.44740","0.73550"
"20.03.2013","Wed","0.15500","0.17370","0.20470","0.24300","0.28410","0.44790","0.73700"
"19.03.2013","Tue","0.15600","0.17470","0.20370","0.24200","0.28210","0.44790","0.73500"
"18.03.2013","Mon","0.15500","0.17270","0.20320","0.24150","0.28010","0.44540","0.73150"
"15.03.2013","Fri","0.15300","0.17170","0.20320","0.24150","0.28010","0.44490","0.73100"
"14.03.2013","Thu","0.15300","0.17170","0.20320","0.24150","0.28010","0.44490","0.72900"
"13.03.2013","Wed","0.15500","0.17270","0.20320","0.24150","0.28010","0.44490","0.73000"
"12.03.2013","Tue","0.15500","0.17270","0.20320","0.24150","0.28110","0.44590","0.73050"
"11.03.2013","Mon","0.15500","0.17270","0.20220","0.24050","0.28010","0.44690","0.73300"
"08.03.2013","Fri","0.15500","0.17170","0.20220","0.24050","0.28010","0.44740","0.73350"
"07.03.2013","Thu","0.15500","0.17170","0.20220","0.24050","0.28060","0.44940","0.73650"
"06.03.2013","Wed","0.15300","0.17070","0.20220","0.24050","0.27960","0.44990","0.73850"
"05.03.2013","Tue","0.15400","0.17070","0.20320","0.24150","0.28110","0.45240","0.74300"
"04.03.2013","Mon","0.15400","0.17170","0.20520","0.24250","0.28310","0.45540","0.74500"
"01.03.2013","Fri","0.15400","0.17070","0.20370","0.24150","0.28410","0.45640","0.74950"
"28.02.2013","Thu","0.15300","0.17170","0.20370","0.24300","0.28710","0.45690","0.75150"
"27.02.2013","Wed","0.15550","0.17270","0.20370","0.24350","0.28710","0.45690","0.75250"
"26.02.2013","Tue","0.15650","0.17320","0.20370","0.24300","0.28660","0.45690","0.75250"
"25.02.2013","Mon","0.15650","0.17470","0.20270","0.24400","0.28660","0.45990","0.75450"
"22.02.2013","Fri","0.15650","0.17320","0.20270","0.24500","0.28810","0.45990","0.75550"
"21.02.2013","Thu","0.15650","0.17270","0.20170","0.24500","0.28810","0.46140","0.75600"
"20.02.2013","Wed","0.15550","0.17370","0.20170","0.24550","0.28910","0.46290","0.75850"
"19.02.2013","Tue","0.15400","0.17470","0.20170","0.24550","0.28910","0.46290","0.75950"
"18.02.2013","Mon","0.15500","0.17470","0.20070","0.24550","0.28910","0.46290","0.76000"
"15.02.2013","Fri","0.15500","0.17570","0.20220","0.24650","0.29010","0.46340","0.76000"
"14.02.2013","Thu","0.15400","0.17370","0.20170","0.24700","0.29010","0.46490","0.76250"
"13.02.2013","Wed","0.15200","0.17170","0.20120","0.24600","0.29010","0.46490","0.76200"
"12.02.2013","Tue","0.15300","0.17170","0.20120","0.24600","0.29210","0.46590","0.76400"
"11.02.2013","Mon","0.15400","0.17270","0.20220","0.24750","0.29310","0.46490","0.76500"
