"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"18.01.2019","Fri","2.38388","2.40613","2.50600","2.62963","2.76100","2.85188","3.03013"
"17.01.2019","Thu","2.38463","2.40663","2.50300","2.63313","2.77575","2.85250","3.01188"
"16.01.2019","Wed","2.38488","2.40719","2.51325","2.64225","2.78031","2.86163","3.03013"
"15.01.2019","Tue","2.38675","2.40200","2.50750","2.63963","2.77344","2.84581","3.00838"
"14.01.2019","Mon","2.39013","2.39613","2.51006","2.63700","2.77894","2.85344","3.01088"
"11.01.2019","Fri","2.38938","2.40700","2.50894","2.64800","2.78731","2.86463","3.01869"
"10.01.2019","Thu","2.39413","2.40788","2.51419","2.65275","2.79694","2.86044","3.01900"
"09.01.2019","Wed","2.39075","2.41400","2.51875","2.65288","2.79888","2.86975","3.03900"
"08.01.2019","Tue","2.39125","2.40875","2.51550","2.64638","2.78250","2.85256","3.01613"
"07.01.2019","Mon","2.39275","2.40513","2.51113","2.63388","2.79681","2.84875","2.99475"
"04.01.2019","Fri","2.39400","2.40975","2.52056","2.62313","2.80388","2.85575","2.96488"
"03.01.2019","Thu","2.39188","2.41325","2.51275","2.62038","2.79500","2.85888","3.00500"
"02.01.2019","Wed","2.38675","2.41475","2.50713","2.61738","2.79388","2.87394","3.00200"
"31.12.2018","Mon","2.37825","2.41138","2.50269","2.61375","2.80763","2.87563","3.00544"
"28.12.2018","Fri","2.39238","2.41588","2.51988","2.61950","2.79700","2.87313","3.01313"
"27.12.2018","Thu","2.39100","2.41963","2.52238","2.61900","2.80300","2.88300","3.03238"
"24.12.2018","Mon","2.38988","2.41863","2.50563","2.61175","2.81344","2.89375","3.04788"
"21.12.2018","Fri","2.39163","2.41600","2.50625","2.61188","2.82163","2.90788","3.07313"
"20.12.2018","Thu","2.38788","2.40838","2.50375","2.61738","2.82375","2.90000","3.06544"
"19.12.2018","Wed","2.18175","2.36813","2.47938","2.58956","2.78963","2.87088","3.05275"
"18.12.2018","Tue","2.18025","2.36900","2.47013","2.58725","2.79200","2.87638","3.06131"
"17.12.2018","Mon","2.18125","2.29900","2.46963","2.59063","2.80363","2.90463","3.10388"
