"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"29.08.2013","Thu","0.11700","0.14883","0.18256","0.22572","0.26120","0.39300","0.66710"
"28.08.2013","Wed","0.11800","0.14833","0.18206","0.22572","0.26050","0.39300","0.66760"
"27.08.2013","Tue","0.11730","0.14833","0.18256","0.22572","0.25940","0.39350","0.66810"
"23.08.2013","Fri","0.11680","0.14833","0.18406","0.22572","0.26210","0.39600","0.67560"
"22.08.2013","Thu","0.11570","0.14833","0.18406","0.22572","0.26210","0.39650","0.67310"
"21.08.2013","Wed","0.11530","0.14883","0.18336","0.22572","0.26210","0.39450","0.66610"
"20.08.2013","Tue","0.11620","0.14883","0.18286","0.22522","0.26210","0.39450","0.66710"
"19.08.2013","Mon","0.11650","0.14833","0.18356","0.22622","0.26310","0.39450","0.66832"
"16.08.2013","Fri","0.11760","0.14883","0.18406","0.22622","0.26410","0.39450","0.66760"
"15.08.2013","Thu","0.11780","0.14883","0.18406","0.22622","0.26320","0.39450","0.66760"
"14.08.2013","Wed","0.11830","0.14983","0.18406","0.22622","0.26320","0.39550","0.66760"
"13.08.2013","Tue","0.11890","0.14983","0.18406","0.22622","0.26420","0.39550","0.66460"
"12.08.2013","Mon","0.11980","0.14983","0.18456","0.22672","0.26470","0.39550","0.66510"
"09.08.2013","Fri","0.11960","0.15033","0.18456","0.22672","0.26470","0.39450","0.66489"
"08.08.2013","Thu","0.12070","0.15100","0.18503","0.22699","0.26470","0.39500","0.66489"
"07.08.2013","Wed","0.11980","0.14983","0.18503","0.22699","0.26640","0.39550","0.66539"
"06.08.2013","Tue","0.11960","0.15033","0.18503","0.22699","0.26640","0.39550","0.66539"
"05.08.2013","Mon","0.11860","0.15033","0.18603","0.22699","0.26540","0.39550","0.66639"
"02.08.2013","Fri","0.11703","0.15033","0.18593","0.22789","0.26660","0.39650","0.67419"
"01.08.2013","Thu","0.11760","0.15033","0.18593","0.22789","0.26560","0.39700","0.67319"
"31.07.2013","Wed","0.11870","0.15033","0.18673","0.22789","0.26560","0.39650","0.67319"
"30.07.2013","Tue","0.11900","0.15083","0.18723","0.22749","0.26500","0.39700","0.67319"
"29.07.2013","Mon","0.11980","0.15217","0.18643","0.22749","0.26600","0.39550","0.67319"
"26.07.2013","Fri","0.11874","0.15150","0.18643","0.22749","0.26500","0.39550","0.67369"
"25.07.2013","Thu","0.11938","0.15152","0.18643","0.22889","0.26380","0.39650","0.67594"
"24.07.2013","Wed","0.11965","0.15423","0.18933","0.22889","0.26430","0.39650","0.67544"
"23.07.2013","Tue","0.11935","0.15373","0.19003","0.23049","0.26590","0.39650","0.67594"
"22.07.2013","Mon","0.12021","0.15373","0.19053","0.22929","0.26470","0.39650","0.68094"
"19.07.2013","Fri","0.11746","0.15423","0.19103","0.23109","0.26470","0.39750","0.68094"
"18.07.2013","Thu","0.11812","0.15673","0.19153","0.23159","0.26620","0.39800","0.68094"
"17.07.2013","Wed","0.11768","0.15673","0.19153","0.23134","0.26620","0.40000","0.68419"
"16.07.2013","Tue","0.11894","0.15673","0.19053","0.23134","0.26620","0.40200","0.68719"
"15.07.2013","Mon","0.11979","0.15773","0.19193","0.23304","0.26760","0.40350","0.68985"
"12.07.2013","Fri","0.12020","0.15823","0.19193","0.23304","0.26760","0.40200","0.68585"
"11.07.2013","Thu","0.12090","0.15883","0.19103","0.23354","0.26810","0.40400","0.68835"
"10.07.2013","Wed","0.12510","0.15773","0.19213","0.23504","0.26910","0.40840","0.69365"
"09.07.2013","Tue","0.12510","0.15823","0.19276","0.23604","0.26910","0.40840","0.69165"
"08.07.2013","Mon","0.12430","0.15873","0.19278","0.23554","0.26860","0.41040","0.69415"
"05.07.2013","Fri","0.12530","0.16003","0.19478","0.23684","0.26990","0.40990","0.68965"
