"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"31.08.2023","Thu","","","5.44189","","5.66283","5.88316",""
"30.08.2023","Wed","","","5.44416","","5.67121","5.90353",""
"29.08.2023","Tue","","","5.44554","","5.68406","5.92924",""
"25.08.2023","Fri","","","5.44331","","5.66550","5.89557",""
"24.08.2023","Thu","","","5.43472","","5.64951","5.87327",""
"23.08.2023","Wed","","","5.42943","","5.65266","5.88595",""
"22.08.2023","Tue","","","5.42978","","5.64468","5.87516",""
"21.08.2023","Mon","","","5.43226","","5.63895","5.85728",""
"18.08.2023","Fri","","","5.42875","","5.64478","5.87280",""
"17.08.2023","Thu","","","5.42846","","5.64137","5.86938",""
"16.08.2023","Wed","","","5.42643","","5.64084","5.87012",""
"15.08.2023","Tue","","","5.42824","","5.63809","5.87298",""
"14.08.2023","Mon","","","5.42709","","5.63344","5.86022",""
"11.08.2023","Fri","","","5.42496","","5.62618","5.84334",""
"10.08.2023","Thu","","","5.42695","","5.63076","5.84966",""
"09.08.2023","Wed","","","5.42694","","5.62839","5.84923",""
"08.08.2023","Tue","","","5.42688","","5.62689","5.85409",""
"07.08.2023","Mon","","","5.43031","","5.62904","5.85581",""
"04.08.2023","Fri","","","5.43172","","5.63219","5.86245",""
"03.08.2023","Thu","","","5.43088","","5.63146","5.86133",""
"02.08.2023","Wed","","","5.43162","","5.63102","5.86299",""
"01.08.2023","Tue","","","5.43243","","5.62796","5.86140",""
"31.07.2023","Mon","","","5.43232","","5.62693","5.86139",""
"28.07.2023","Fri","","","5.43258","","5.63352","5.87626",""
"27.07.2023","Thu","","","5.43313","","5.63073","5.88109",""
"26.07.2023","Wed","","","5.43185","","5.62720","5.87352",""
"25.07.2023","Tue","","","5.43000","","5.61897","5.85951",""
"24.07.2023","Mon","","","5.41986","","5.61225","5.84982",""
"21.07.2023","Fri","","","5.41247","","5.61282","5.85669",""
"20.07.2023","Thu","","","5.40582","","5.60718","5.84086",""
"19.07.2023","Wed","","","5.37805","","5.59513","5.82740",""
"18.07.2023","Tue","","","5.36905","","5.58775","5.82870",""
"17.07.2023","Mon","","","5.36059","","5.58173","5.82461",""
"14.07.2023","Fri","","","5.34442","","5.57150","5.80380",""
"13.07.2023","Thu","","","5.33612","","5.56957","5.82106",""
"12.07.2023","Wed","","","5.31670","","5.57266","5.83932",""
"11.07.2023","Tue","","","5.31091","","5.56270","5.83069",""
"10.07.2023","Mon","","","5.30834","","5.56111","5.83165",""
"07.07.2023","Fri","","","5.29149","","5.56008","5.84326",""
"06.07.2023","Thu","","","5.27927","","5.54251","5.80972",""
"05.07.2023","Wed","","","5.25981","","5.53837","5.81000",""
"04.07.2023","Tue","","","5.25688","","5.53035","5.80913",""
"03.07.2023","Mon","","","5.25688","","5.53035","5.80913",""
"30.06.2023","Fri","5.06157","","5.21771","","5.54543","5.76229","6.04143"
"29.06.2023","Thu","5.05129","","5.20500","","5.53343","5.73957","5.96014"
"28.06.2023","Wed","5.06614","","5.19300","","5.53786","5.73100","5.94329"
"27.06.2023","Tue","5.06386","","5.19171","","5.52871","5.71971","5.91429"
"26.06.2023","Mon","5.06300","","5.17786","","5.52100","5.67357","5.88471"
"23.06.2023","Fri","5.06757","","5.14843","","5.54414","5.69029","5.92529"
"22.06.2023","Thu","5.06900","","5.15043","","5.54186","5.68257","5.90114"
"21.06.2023","Wed","5.06271","","5.14757","","5.53957","5.68243","5.89857"
"20.06.2023","Tue","5.07529","","5.15414","","5.52029","5.67400","5.89786"
"19.06.2023","Mon","","","5.16271","","5.51429","5.65643","5.89514"
"16.06.2023","Fri","5.06514","","5.15657","","5.51000","5.66600","5.87700"
"15.06.2023","Thu","5.07614","","5.14629","","5.51371","5.62843","5.87886"
"14.06.2023","Wed","5.06543","","5.15814","","5.50843","5.65143","5.81886"
"13.06.2023","Tue","5.06886","","5.19329","","5.55200","5.65043","5.80343"
"12.06.2023","Mon","5.06871","","5.21800","","5.55743","5.63943","5.81186"
"09.06.2023","Fri","5.06671","","5.21929","","5.54443","5.65971","5.78386"
"08.06.2023","Thu","5.06929","","5.22243","","5.53971","5.65657","5.78800"
"07.06.2023","Wed","5.06614","","5.18171","","5.50986","5.64357","5.74629"
"06.06.2023","Tue","5.06871","","5.20114","","5.51329","5.64457","5.74414"
"05.06.2023","Mon","5.06471","","5.19057","","5.50914","5.66329","5.77957"
"02.06.2023","Fri","5.06557","","5.18857","","5.49629","5.62343","5.65729"
