"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"21.07.2020","Tue","0.08525","0.11250","0.17575","0.21513","0.25550","0.33988","0.46438"
"20.07.2020","Mon","0.08550","0.11275","0.17563","0.21500","0.25775","0.34275","0.46850"
"17.07.2020","Fri","0.08563","0.11400","0.17988","0.21738","0.27138","0.33363","0.47000"
"16.07.2020","Thu","0.08675","0.11163","0.18675","0.22263","0.27175","0.34238","0.47550"
"15.07.2020","Wed","0.08425","0.11850","0.18088","0.23313","0.27288","0.33463","0.47688"
"14.07.2020","Tue","0.07750","0.11225","0.17663","0.22725","0.27088","0.34138","0.48100"
"13.07.2020","Mon","0.08200","0.11138","0.17475","0.24375","0.27500","0.33925","0.48125"
"10.07.2020","Fri","0.08138","0.10438","0.17538","0.23125","0.26813","0.34538","0.48013"
"09.07.2020","Thu","0.08175","0.10938","0.17825","0.23463","0.26625","0.34850","0.48413"
"08.07.2020","Wed","0.08288","0.11125","0.18825","0.23638","0.27288","0.35338","0.48813"
"07.07.2020","Tue","0.08300","0.11200","0.18250","0.23313","0.26838","0.36025","0.49225"
"06.07.2020","Mon","0.08288","0.11325","0.16588","0.23550","0.27650","0.36425","0.51563"
"03.07.2020","Fri","0.08288","0.10913","0.16263","0.23375","0.27588","0.36625","0.50563"
"02.07.2020","Thu","0.08288","0.10150","0.16375","0.23375","0.30375","0.36613","0.53863"
"01.07.2020","Wed","0.07663","0.10338","0.16625","0.23338","0.29850","0.38425","0.53325"
"30.06.2020","Tue","0.08088","0.09663","0.16225","0.22875","0.30200","0.36925","0.54575"
"29.06.2020","Mon","0.08175","0.10500","0.17100","0.23725","0.29613","0.36688","0.55588"
"26.06.2020","Fri","0.07113","0.10725","0.17825","0.24263","0.30788","0.36138","0.56625"
"25.06.2020","Thu","0.07563","0.10663","0.18363","0.24925","0.30600","0.36463","0.57038"
"24.06.2020","Wed","0.07425","0.10388","0.17950","0.24188","0.28375","0.37938","0.56375"
"23.06.2020","Tue","0.07113","0.10850","0.18450","0.25200","0.29688","0.38263","0.56538"
"22.06.2020","Mon","0.06988","0.10563","0.18475","0.25788","0.29663","0.39450","0.57375"
"19.06.2020","Fri","0.07525","0.11250","0.19013","0.26700","0.30513","0.41450","0.57575"
"18.06.2020","Thu","0.07638","0.11250","0.19000","0.27388","0.30638","0.42475","0.57738"
"17.06.2020","Wed","0.07550","0.11275","0.19388","0.28250","0.31625","0.42475","0.58388"
"16.06.2020","Tue","0.07163","0.11250","0.19375","0.28438","0.30788","0.42975","0.58550"
"15.06.2020","Mon","0.06975","0.11100","0.19388","0.27800","0.29900","0.43088","0.59075"
"12.06.2020","Fri","0.06613","0.11038","0.19513","0.27050","0.32088","0.43200","0.59338"
"11.06.2020","Thu","0.06550","0.10500","0.18475","0.26050","0.31338","0.41963","0.60463"
"10.06.2020","Wed","0.06325","0.10463","0.19050","0.26738","0.31838","0.42650","0.64550"
"09.06.2020","Tue","0.06300","0.10450","0.18788","0.26800","0.31463","0.46050","0.63275"
"08.06.2020","Mon","0.06075","0.09713","0.17663","0.26125","0.30975","0.48338","0.62988"
"05.06.2020","Fri","0.06250","0.09613","0.18013","0.26575","0.31288","0.48125","0.63400"
"04.06.2020","Thu","0.05975","0.09500","0.17525","0.25963","0.31763","0.48050","0.62775"
"03.06.2020","Wed","0.06188","0.08863","0.17363","0.23975","0.32663","0.47650","0.62250"
"02.06.2020","Tue","0.06500","0.09175","0.17875","0.24538","0.33050","0.48200","0.62550"
"01.06.2020","Mon","0.06200","0.09775","0.17813","0.25500","0.33713","0.49625","0.63750"
"29.05.2020","Fri","0.06150","0.09163","0.18250","0.27900","0.34400","0.50975","0.67350"
"28.05.2020","Thu","0.06300","0.09150","0.17263","0.27713","0.35000","0.51500","0.67688"
"27.05.2020","Wed","0.06163","0.08825","0.17363","0.28875","0.36250","0.54838","0.68050"
"26.05.2020","Tue","0.06025","0.09488","0.16950","0.28525","0.37125","0.57163","0.67975"
"22.05.2020","Fri","0.06075","0.09200","0.17375","0.28163","0.36925","0.57000","0.68175"
"21.05.2020","Thu","0.06113","0.09350","0.16825","0.27738","0.35950","0.57663","0.68488"
"20.05.2020","Wed","0.06238","0.09425","0.17300","0.28825","0.35800","0.58613","0.70638"
"19.05.2020","Tue","0.06038","0.09300","0.17088","0.30538","0.37413","0.59038","0.72188"
"18.05.2020","Mon","0.05975","0.10000","0.17075","0.29925","0.37663","0.62813","0.71825"
"15.05.2020","Fri","0.06200","0.09838","0.17238","0.29450","0.38050","0.65900","0.75538"
"14.05.2020","Thu","0.06150","0.10588","0.18213","0.30213","0.38563","0.66538","0.76175"
"13.05.2020","Wed","0.06100","0.10075","0.18363","0.31525","0.39238","0.67513","0.76938"
"12.05.2020","Tue","0.06063","0.10025","0.18388","0.33188","0.42400","0.65863","0.76875"
"11.05.2020","Mon","0.06163","0.09550","0.19088","0.33913","0.43350","0.65888","0.76563"
"07.05.2020","Thu","0.06100","0.11075","0.19800","0.35425","0.43463","0.68800","0.78288"
"06.05.2020","Wed","0.06250","0.10463","0.22163","0.38538","0.44763","0.69438","0.79825"
"05.05.2020","Tue","0.05775","0.11475","0.24725","0.41338","0.47400","0.70013","0.83125"
"04.05.2020","Mon","0.05725","0.10163","0.26275","0.47975","0.50088","0.70450","0.82863"
"01.05.2020","Fri","0.05838","0.11588","0.30338","0.53975","0.54088","0.71300","0.83550"
"30.04.2020","Thu","0.06050","0.13188","0.32963","0.59050","0.55613","0.75950","0.86463"
"29.04.2020","Wed","0.05488","0.14788","0.37013","0.63763","0.68663","0.80488","0.89863"
"28.04.2020","Tue","0.05075","0.13650","0.40363","0.70250","0.76013","0.86188","0.90975"
"27.04.2020","Mon","0.05600","0.16513","0.43763","0.76350","0.84075","0.89313","0.92513"
"24.04.2020","Fri","0.05675","0.15663","0.44088","0.82775","0.88713","0.92225","0.93950"
"23.04.2020","Thu","0.05825","0.14138","0.48725","0.84413","0.99138","0.96525","0.96025"
"22.04.2020","Wed","0.06350","0.13338","0.56975","0.86638","1.02025","0.99063","0.97038"
"21.04.2020","Tue","0.06313","0.16875","0.62463","0.90788","1.04300","1.02425","0.98650"
"20.04.2020","Mon","0.06463","0.18900","0.66738","0.94125","1.09763","1.07588","0.98213"
"17.04.2020","Fri","0.06700","0.18050","0.67275","0.95238","1.10900","1.10250","0.98188"
"16.04.2020","Thu","0.06700","0.20813","0.71825","0.97575","1.13525","1.12500","0.98125"
"15.04.2020","Wed","0.06613","0.21350","0.75075","1.03850","1.13488","1.15013","1.01413"
"14.04.2020","Tue","0.07163","0.22388","0.79413","1.04225","1.17613","1.15875","1.02588"
"09.04.2020","Thu","0.06775","0.23375","0.81400","1.06475","1.21888","1.22588","1.05088"
"08.04.2020","Wed","0.07188","0.24600","0.82888","1.05850","1.31138","1.22825","1.05313"
"07.04.2020","Tue","0.07700","0.29375","0.86350","1.09913","1.31988","1.22450","1.04475"
"06.04.2020","Mon","0.07450","0.29188","0.92125","1.11000","1.35238","1.23825","1.04263"
"03.04.2020","Fri","0.07663","0.29988","0.98513","1.20200","1.38738","1.20888","1.04988"
"02.04.2020","Thu","0.08588","0.40188","0.98163","1.24250","1.37300","1.20488","1.06013"
"01.04.2020","Wed","0.10875","0.42863","1.01625","1.24450","1.43650","1.19525","1.00238"
"31.03.2020","Tue","0.11900","0.49913","0.99288","1.26100","1.45050","1.17525","0.99750"
"30.03.2020","Mon","0.12088","0.58888","0.98450","1.26388","1.43338","1.09175","1.01400"
"27.03.2020","Fri","0.13625","0.61188","0.98938","1.25638","1.45013","1.07200","0.96850"
"26.03.2020","Thu","0.14988","0.63813","0.94088","1.14738","1.37463","1.05763","0.97275"
