"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"17.05.2017","Wed","0.92833","0.94667","1.00356","1.07833","1.17839","1.41406","1.73289"
"16.05.2017","Tue","0.92833","0.94667","0.99911","1.07833","1.18117","1.42044","1.74539"
"15.05.2017","Mon","0.92889","0.94778","1.00078","1.07556","1.17944","1.42267","1.74511"
"12.05.2017","Fri","0.92833","0.94667","0.99244","1.07778","1.17956","1.43656","1.76567"
"11.05.2017","Thu","0.92833","0.94556","0.98911","1.07833","1.18178","1.43933","1.78567"
"10.05.2017","Wed","0.92833","0.94722","0.98856","1.07028","1.18094","1.44211","1.78761"
"09.05.2017","Tue","0.92722","0.94667","0.98856","1.07000","1.18200","1.44517","1.79067"
"08.05.2017","Mon","0.92778","0.94667","0.99411","1.06833","1.18456","1.43683","1.78817"
"05.05.2017","Fri","0.92778","0.94722","0.99444","1.06000","1.18039","1.43267","1.77900"
"04.05.2017","Thu","0.92778","0.94750","0.99278","1.06028","1.17928","1.43600","1.78067"
"03.05.2017","Wed","0.92722","0.94833","0.99167","1.04611","1.17122","1.42739","1.77011"
"02.05.2017","Tue","0.92667","0.94778","0.99278","1.04361","1.17372","1.43239","1.78011"
"28.04.2017","Fri","0.92944","0.95000","0.99500","1.03722","1.17233","1.42628","1.77400"
"27.04.2017","Thu","0.93056","0.94667","0.99500","1.03722","1.16956","1.43044","1.77650"
"26.04.2017","Wed","0.93028","0.94611","0.99278","1.04000","1.17178","1.43111","1.78289"
"25.04.2017","Tue","0.92833","0.94500","0.99222","1.04056","1.17039","1.42361","1.77483"
"24.04.2017","Mon","0.92667","0.94500","0.99111","1.04611","1.16650","1.42072","1.76817"
"21.04.2017","Fri","0.92944","0.94500","0.99056","1.04000","1.15622","1.40211","1.74456"
"20.04.2017","Thu","0.92944","0.94389","0.98833","1.04056","1.15317","1.39406","1.73928"
"19.04.2017","Wed","0.93000","0.94611","0.99111","1.03611","1.15567","1.39072","1.73567"
"18.04.2017","Tue","0.93000","0.94722","0.99278","1.03667","1.15622","1.39767","1.76122"
"13.04.2017","Thu","0.92611","0.94556","0.99444","1.03500","1.15844","1.40322","1.77178"
"12.04.2017","Wed","0.92778","0.94722","0.99389","1.03333","1.15844","1.41044","1.78344"
"11.04.2017","Tue","0.92722","0.94722","0.99000","1.02722","1.15511","1.41544","1.78900"
"07.04.2017","Fri","0.93056","0.94722","0.99000","1.02611","1.15761","1.42961","1.79900"
"06.04.2017","Thu","0.93000","0.94722","0.98944","1.02667","1.15539","1.42600","1.79817"
"05.04.2017","Wed","0.93111","0.94778","0.98556","1.02722","1.15039","1.42294","1.79594"
"04.04.2017","Tue","0.93000","0.94889","0.98611","1.02833","1.14983","1.42572","1.79178"
"03.04.2017","Mon","0.92722","0.95222","0.98333","1.02556","1.14983","1.42628","1.80261"
"31.03.2017","Fri","0.92167","0.95111","0.98278","1.02500","1.14956","1.42322","1.80178"
"30.03.2017","Thu","0.92667","0.95667","0.98278","1.02556","1.14761","1.41878","1.79344"
"29.03.2017","Wed","0.92556","0.94778","0.98222","1.02444","1.14678","1.41989","1.79400"
"28.03.2017","Tue","0.92500","0.94389","0.98222","1.02056","1.15222","1.42489","1.79817"
"27.03.2017","Mon","0.92444","0.94389","0.98222","1.02278","1.15189","1.42433","1.79706"
"24.03.2017","Fri","0.92667","0.94389","0.98278","1.02278","1.15128","1.42711","1.80289"
"23.03.2017","Thu","0.92611","0.94389","0.98167","1.02000","1.15289","1.42794","1.80372"
"22.03.2017","Wed","0.92667","0.94500","0.98389","1.02389","1.15678","1.43128","1.80678"
"21.03.2017","Tue","0.92533","0.94611","0.97722","1.02000","1.15622","1.43378","1.81539"
"20.03.2017","Mon","0.92644","0.94667","0.97722","1.02000","1.15622","1.43489","1.81594"
"17.03.2017","Fri","0.92422","0.94611","0.97611","1.02167","1.15178","1.43156","1.81317"
"16.03.2017","Thu","0.92578","0.94567","0.97833","1.01556","1.15178","1.43100","1.81428"
"15.03.2017","Wed","0.68667","0.92278","0.94278","0.98722","1.14817","1.43822","1.82761"
"14.03.2017","Tue","0.68689","0.90889","0.92833","0.97722","1.13733","1.43239","1.82344"
"13.03.2017","Mon","0.68278","0.87889","0.91222","0.96944","1.13122","1.43211","1.82122"
"10.03.2017","Fri","0.68189","0.84611","0.89056","0.95833","1.12122","1.42600","1.81844"
"09.03.2017","Thu","0.68211","0.81567","0.88139","0.94833","1.11956","1.43017","1.81428"
"08.03.2017","Wed","0.68211","0.73500","0.85778","0.93222","1.10900","1.42100","1.80122"
"07.03.2017","Tue","0.68278","0.71389","0.85444","0.92889","1.10622","1.42044","1.79983"
"06.03.2017","Mon","0.68278","0.71000","0.84667","0.92556","1.10622","1.42100","1.80011"
"03.03.2017","Fri","0.68278","0.71000","0.83444","0.91333","1.10167","1.42267","1.80817"
"02.03.2017","Thu","0.68278","0.71167","0.83000","0.90500","1.10000","1.41600","1.79817"
"01.03.2017","Wed","0.68167","0.71111","0.81056","0.89333","1.09278","1.40628","1.78983"
"28.02.2017","Tue","0.68056","0.71111","0.78889","0.86278","1.06400","1.37489","1.75622"
"27.02.2017","Mon","0.68333","0.71167","0.78444","0.85167","1.05456","1.36128","1.73983"
"24.02.2017","Fri","0.68278","0.71111","0.78056","0.85167","1.05400","1.36072","1.73956"
"23.02.2017","Thu","0.68333","0.71222","0.77833","0.85222","1.05233","1.36239","1.74428"
"22.02.2017","Wed","0.68333","0.71389","0.77944","0.85444","1.05400","1.36294","1.74567"
"21.02.2017","Tue","0.68611","0.71444","0.77944","0.85333","1.05344","1.36239","1.74539"
"20.02.2017","Mon","0.68611","0.71444","0.77722","0.85111","1.05011","1.35711","1.73539"
"17.02.2017","Fri","0.68611","0.71444","0.77944","0.85333","1.05233","1.35739","1.73539"
"16.02.2017","Thu","0.68611","0.71889","0.78056","0.85833","1.05650","1.36378","1.74511"
"15.02.2017","Wed","0.68556","0.71778","0.77222","0.85111","1.04178","1.34406","1.72400"
"14.02.2017","Tue","0.68722","0.71500","0.77000","0.84778","1.03733","1.33656","1.70789"
"13.02.2017","Mon","0.68722","0.71528","0.77000","0.84778","1.03900","1.33794","1.71039"
"10.02.2017","Fri","0.68778","0.71417","0.77111","0.84556","1.03622","1.33822","1.70261"
"09.02.2017","Thu","0.68667","0.71611","0.77056","0.84000","1.03372","1.33489","1.69400"
"08.02.2017","Wed","0.68667","0.71972","0.77167","0.83833","1.03372","1.33794","1.70011"
"07.02.2017","Tue","0.68778","0.72111","0.77278","0.83778","1.03817","1.34350","1.70511"
"06.02.2017","Mon","0.68833","0.72222","0.77528","0.83944","1.03844","1.34406","1.70733"
"03.02.2017","Fri","0.69278","0.72167","0.77556","0.84111","1.03400","1.34989","1.71344"
"02.02.2017","Thu","0.68833","0.72056","0.77667","0.84111","1.03372","1.34878","1.71233"
"01.02.2017","Wed","0.69111","0.72150","0.78000","0.84167","1.03456","1.35044","1.71511"
"31.01.2017","Tue","0.69000","0.72150","0.77944","0.83944","1.03456","1.34739","1.71344"
"30.01.2017","Mon","0.69167","0.72206","0.78000","0.84111","1.03400","1.35656","1.72483"
"27.01.2017","Fri","0.69000","0.72011","0.77833","0.84222","1.03900","1.35878","1.72400"
"26.01.2017","Thu","0.68722","0.72178","0.77611","0.84222","1.03900","1.36183","1.72817"
