"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"03.02.2022","Thu","0.07843","","0.11129","","0.31500","0.52871","0.94386"
"02.02.2022","Wed","0.07814","","0.10814","","0.31057","0.52314","0.92971"
"01.02.2022","Tue","0.07743","","0.11300","","0.30271","0.52957","0.93457"
"31.01.2022","Mon","0.07700","","0.10686","","0.30886","0.54400","0.96229"
"28.01.2022","Fri","0.07814","","0.10629","","0.31657","0.53443","0.94786"
"27.01.2022","Thu","0.07743","","0.10500","","0.29900","0.51871","0.92157"
"26.01.2022","Wed","0.07814","","0.10914","","0.27757","0.46400","0.80871"
"25.01.2022","Tue","0.07886","","0.10786","","0.26757","0.45029","0.78986"
"24.01.2022","Mon","0.07671","","0.10843","","0.26714","0.44857","0.79357"
"21.01.2022","Fri","0.07471","","0.10771","","0.25771","0.44443","0.79857"
"20.01.2022","Thu","0.07843","","0.10929","","0.25886","0.44629","0.79843"
"19.01.2022","Wed","0.07814","","0.10914","","0.25514","0.44714","0.80357"
"18.01.2022","Tue","0.07029","","0.10371","","0.25400","0.42986","0.78700"
"17.01.2022","Mon","","","0.10300","","0.24800","0.41814","0.76671"
"14.01.2022","Fri","0.07400","","0.10329","","0.24129","0.39500","0.72571"
"13.01.2022","Thu","0.07743","","0.10629","","0.23914","0.39686","0.71357"
"12.01.2022","Wed","0.07729","","0.11014","","0.23843","0.38371","0.69914"
"11.01.2022","Tue","0.07743","","0.11300","","0.24443","0.38614","0.69557"
"10.01.2022","Mon","0.07743","","0.10400","","0.23829","0.38300","0.67686"
"07.01.2022","Fri","0.07271","","0.10529","","0.23614","0.37643","0.66171"
"06.01.2022","Thu","0.07414","","0.10414","","0.23129","0.36657","0.64771"
"05.01.2022","Wed","0.07014","","0.10200","","0.22557","0.34000","0.59629"
"04.01.2022","Tue","0.07229","","0.10371","","0.21600","0.34286","0.60300"
"31.12.2021","Fri","0.06438","0.07638","0.10125","0.15250","0.20913","0.33875","0.58313"
"30.12.2021","Thu","0.07263","0.07625","0.10188","0.15450","0.21438","0.34513","0.58875"
"29.12.2021","Wed","0.07275","0.07650","0.10425","0.15825","0.22375","0.35438","0.58600"
"24.12.2021","Fri","0.06975","0.07325","0.10125","0.14938","0.21788","0.34325","0.56713"
"23.12.2021","Thu","0.07513","0.07513","0.10188","0.15563","0.21975","0.33638","0.56113"
"22.12.2021","Wed","0.07050","0.07188","0.10275","0.15488","0.21138","0.32638","0.55338"
"21.12.2021","Tue","0.07288","0.07663","0.10425","0.15875","0.21600","0.32550","0.54200"
"20.12.2021","Mon","0.07250","0.07363","0.10350","0.14425","0.21425","0.31663","0.53188"
"17.12.2021","Fri","0.07425","0.07638","0.10250","0.14838","0.21263","0.31275","0.52963"
"16.12.2021","Thu","0.07638","0.07513","0.10388","0.15388","0.21363","0.31150","0.52463"
"15.12.2021","Wed","0.07813","0.07850","0.10863","0.15788","0.21563","0.30150","0.51688"
"14.12.2021","Tue","0.06863","0.07738","0.10750","0.14963","0.21088","0.29113","0.49788"
"13.12.2021","Mon","0.07713","0.07713","0.10975","0.15038","0.20275","0.29513","0.50500"
"10.12.2021","Fri","0.07225","0.07500","0.10863","0.14950","0.19825","0.28825","0.50938"
"09.12.2021","Thu","0.07688","0.07575","0.10463","0.14813","0.20088","0.28875","0.49825"
"08.12.2021","Wed","0.07025","0.07500","0.10138","0.14488","0.20050","0.28813","0.48875"
"07.12.2021","Tue","0.07575","0.07788","0.10200","0.14238","0.19825","0.28338","0.48250"
"06.12.2021","Mon","0.07113","0.07688","0.10313","0.14475","0.19000","0.27625","0.46550"
"03.12.2021","Fri","0.07650","0.07213","0.10413","0.14038","0.18763","0.27113","0.46150"
"02.12.2021","Thu","0.07763","0.07525","0.10350","0.13825","0.18013","0.26775","0.45588"
"01.12.2021","Wed","0.07713","0.07550","0.10263","0.14375","0.17463","0.26950","0.45825"
"30.11.2021","Tue","0.07650","0.07675","0.09400","0.13263","0.17325","0.24325","0.38238"
"29.11.2021","Mon","0.07638","0.07775","0.09925","0.13688","0.17088","0.24600","0.41988"
"26.11.2021","Fri","0.07413","0.07613","0.09038","0.14100","0.17538","0.24600","0.41038"
"25.11.2021","Thu","","0.07425","0.09300","0.14250","0.17563","0.25913","0.47163"
"24.11.2021","Wed","0.07350","0.07563","0.09163","0.14213","0.18025","0.25100","0.44588"
"23.11.2021","Tue","0.07250","0.07750","0.09200","0.14225","0.17800","0.25188","0.44900"
"22.11.2021","Mon","0.07550","0.07775","0.09238","0.13775","0.16963","0.24388","0.42563"
"19.11.2021","Fri","0.07600","0.07750","0.09338","0.13013","0.16400","0.22938","0.39175"
"18.11.2021","Thu","0.07425","0.07825","0.09113","0.12450","0.15963","0.22350","0.38975"
"17.11.2021","Wed","0.07525","0.07450","0.08875","0.12388","0.15750","0.22863","0.39863"
"16.11.2021","Tue","0.07425","0.07300","0.08888","0.12463","0.16000","0.22775","0.39913"
"15.11.2021","Mon","0.07500","0.07425","0.09113","0.11950","0.15788","0.22538","0.39425"
"12.11.2021","Fri","0.07475","0.07600","0.08913","0.11888","0.15500","0.22600","0.39850"
"11.11.2021","Thu","","0.07388","0.08950","0.11900","0.15600","0.22788","0.38788"
"10.11.2021","Wed","0.06538","0.07450","0.08925","0.11775","0.15438","0.21950","0.35375"
"09.11.2021","Tue","0.07088","0.07200","0.08925","0.11288","0.14950","0.21513","0.34975"
"08.11.2021","Mon","0.06500","0.07225","0.09113","0.11363","0.14563","0.21900","0.35288"
"05.11.2021","Fri","0.07263","0.07263","0.08863","0.11213","0.14275","0.22088","0.35750"
"04.11.2021","Thu","0.06900","0.07450","0.08963","0.11488","0.14438","0.21325","0.36250"
"03.11.2021","Wed","0.07375","0.07413","0.08550","0.11475","0.13975","0.21850","0.35763"
"02.11.2021","Tue","0.07213","0.07338","0.08088","0.11350","0.14500","0.22075","0.35838"
"01.11.2021","Mon","0.06763","0.07425","0.08113","0.10638","0.14088","0.21088","0.36725"
"29.10.2021","Fri","0.07213","0.07438","0.08750","0.10263","0.13225","0.20100","0.36113"
"28.10.2021","Thu","0.07363","0.07150","0.08638","0.10275","0.13163","0.19363","0.37063"
"27.10.2021","Wed","0.06950","0.07250","0.08700","0.10075","0.12863","0.17963","0.33225"
"26.10.2021","Tue","0.07163","0.07375","0.08700","0.10188","0.13588","0.17625","0.32275"
