"Date","Week day","ON","1W","1M","2M","3M","6M","12M"
"11.01.2021","Mon","0.08688","0.09888","0.12600","0.17675","0.22450","0.25025","0.32688"
"08.01.2021","Fri","0.08675","0.10213","0.12638","0.16575","0.22438","0.24650","0.32963"
"07.01.2021","Thu","0.08675","0.10200","0.13263","0.17250","0.22475","0.25125","0.32925"
"06.01.2021","Wed","0.08650","0.10288","0.13200","0.18400","0.23400","0.25238","0.33238"
"05.01.2021","Tue","0.08638","0.10288","0.13088","0.18225","0.23688","0.25388","0.32975"
"04.01.2021","Mon","0.08463","0.09725","0.13975","0.19038","0.23725","0.25588","0.34063"
"31.12.2020","Thu","0.07763","0.09575","0.14388","0.19038","0.23838","0.25763","0.34188"
"30.12.2020","Wed","0.08563","0.09463","0.14400","0.17763","0.23750","0.25950","0.34238"
"29.12.2020","Tue","0.08738","0.10225","0.14675","0.19038","0.25388","0.25713","0.34125"
"24.12.2020","Thu","0.08100","0.09788","0.14513","0.18225","0.24013","0.26663","0.34038"
"23.12.2020","Wed","0.08563","0.10013","0.14800","0.19400","0.25100","0.26375","0.33863"
"22.12.2020","Tue","0.08513","0.10100","0.14325","0.18513","0.23813","0.26275","0.33725"
"21.12.2020","Mon","0.08463","0.09638","0.14525","0.19213","0.24488","0.26050","0.33250"
"18.12.2020","Fri","0.08438","0.10113","0.14375","0.19038","0.23575","0.25850","0.33400"
"17.12.2020","Thu","0.08538","0.10138","0.15163","0.19388","0.23863","0.26000","0.33388"
"16.12.2020","Wed","0.08125","0.10075","0.15788","0.18563","0.23638","0.25550","0.33313"
"15.12.2020","Tue","0.08200","0.10200","0.15250","0.17925","0.22875","0.25175","0.33125"
"14.12.2020","Mon","0.08250","0.09825","0.15313","0.17338","0.21925","0.24713","0.33488"
"11.12.2020","Fri","0.08325","0.09938","0.15863","0.17663","0.21650","0.24875","0.33588"
"10.12.2020","Thu","0.08288","0.10363","0.15388","0.18575","0.21950","0.24475","0.33450"
"09.12.2020","Wed","0.08263","0.10525","0.14788","0.19388","0.22063","0.25075","0.33588"
"08.12.2020","Tue","0.08250","0.10663","0.14875","0.19050","0.23000","0.25338","0.33725"
"07.12.2020","Mon","0.08288","0.09775","0.14575","0.18175","0.23038","0.25313","0.33825"
"04.12.2020","Fri","0.08325","0.09513","0.15175","0.18863","0.22588","0.25575","0.33675"
"03.12.2020","Thu","0.08275","0.10338","0.15275","0.18963","0.22538","0.25738","0.33638"
"02.12.2020","Wed","0.08150","0.10325","0.15213","0.18800","0.23050","0.25825","0.33438"
"01.12.2020","Tue","0.08050","0.10088","0.14763","0.18263","0.23200","0.25875","0.33313"
"30.11.2020","Mon","0.08500","0.09575","0.15338","0.18063","0.22763","0.25500","0.33025"
"27.11.2020","Fri","0.08025","0.09288","0.15475","0.18275","0.22538","0.25738","0.33038"
"26.11.2020","Thu","","0.09213","0.14675","0.17913","0.22438","0.25500","0.33300"
"25.11.2020","Wed","0.08000","0.09500","0.14550","0.17888","0.23300","0.26000","0.33738"
"24.11.2020","Tue","0.08013","0.09513","0.14300","0.17700","0.23225","0.25450","0.33563"
"23.11.2020","Mon","0.08200","0.10125","0.15013","0.17300","0.20650","0.25375","0.33563"
"20.11.2020","Fri","0.08263","0.09663","0.15013","0.17388","0.20488","0.24875","0.33650"
"19.11.2020","Thu","0.08238","0.10288","0.14550","0.17613","0.21263","0.25550","0.33863"
"18.11.2020","Wed","0.08225","0.10288","0.14650","0.18163","0.22375","0.25688","0.33875"
"17.11.2020","Tue","0.08213","0.10200","0.14950","0.18488","0.23100","0.25800","0.33875"
"16.11.2020","Mon","0.08363","0.10075","0.14350","0.17400","0.22038","0.24900","0.33963"
"13.11.2020","Fri","0.08325","0.10463","0.13638","0.16900","0.22200","0.24600","0.33938"
"12.11.2020","Thu","0.08150","0.10138","0.14088","0.17438","0.22100","0.25138","0.34050"
"11.11.2020","Wed","","0.10088","0.14138","0.17450","0.22063","0.24613","0.34188"
"10.11.2020","Tue","0.08488","0.10650","0.14013","0.17200","0.21363","0.24300","0.33813"
"09.11.2020","Mon","0.08113","0.10188","0.12988","0.17000","0.20500","0.24175","0.33250"
