交易日期,到期月份(週別),履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價
2018/01/02,201801,8800.0,put,126,0.5,0.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,8900.0,put,110,0.4,0.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9000.0,put,129,0.5,0.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9100.0,put,52,0.6,0.6,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9200.0,put,99,0.6,0.6,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9300.0,put,331,0.7,0.7,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9400.0,put,256,0.9,0.9,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9500.0,put,666,1.1,1.1,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9600.0,call,3,1110,1110,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9600.0,put,1070,1.4,1.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9700.0,call,9,985,1010,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9700.0,put,1265,1.9,1.9,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9800.0,put,2144,2.3,2.3,108602,10629,10710,10621,10709,10708
2018/01/02,201801,9900.0,put,2879,2.8,2.8,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10000.0,call,5,710,710,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10000.0,put,4382,3.4,3.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10100.0,call,9,615,610,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10100.0,put,4225,4.5,4.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10200.0,call,145,515,510,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10200.0,put,6608,6.4,6.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10300.0,call,394,414,414,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10300.0,put,12216,8.8,8.8,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10400.0,call,1243,324,324,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10400.0,put,17738,13.5,13.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10500.0,call,3573,232,232,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10500.0,put,17210,22.5,22.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10600.0,call,9770,149,149,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10600.0,put,18070,40.5,40.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10700.0,call,17055,83,83,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10700.0,put,9725,74,74,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10800.0,call,21869,38,38,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10800.0,put,3544,128,128,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10900.0,call,12939,14.5,14.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,10900.0,put,362,206,206,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11000.0,call,5291,4.9,4.9,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11000.0,put,160,296,296,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11100.0,call,1303,2,2,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11100.0,put,26,396,396,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11200.0,call,393,1,1,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11200.0,put,25,493,493,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11300.0,call,131,0.5,0.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11400.0,call,61,0.5,0.5,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11500.0,call,1,0.4,0.4,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11600.0,call,20,0.3,0.3,108602,10629,10710,10621,10709,10708
2018/01/02,201801,11900.0,call,21,0.2,0.1,108602,10629,10710,10621,10709,10708
2018/01/02,201801,12000.0,call,20,0.1,0.1,108602,10629,10710,10621,10709,10708
2018/01/02,201802,8800.0,put,190,1.5,1.5,2084,10608,10691,10607,10691,10690
2018/01/02,201802,8900.0,put,108,1.7,1.7,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9000.0,put,641,1.9,1.9,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9100.0,put,95,2.5,2.5,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9200.0,put,250,3,3,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9300.0,put,288,3.4,3.4,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9400.0,put,432,4.1,4.1,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9500.0,put,665,5.2,5.2,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9600.0,put,651,7,7,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9700.0,call,1,975,1000,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9700.0,put,1469,8.2,8.2,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9800.0,put,754,10,10,2084,10608,10691,10607,10691,10690
2018/01/02,201802,9900.0,put,1476,13,13,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10000.0,put,2201,17,17,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10100.0,call,2,570,610,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10100.0,put,1354,22,22,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10200.0,call,1,492,520,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10200.0,put,1990,30.5,30.5,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10300.0,call,23,423,431,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10300.0,put,1702,41,41,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10400.0,call,50,338,345,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10400.0,put,1248,55,55,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10500.0,call,153,268,268,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10500.0,put,988,78,78,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10600.0,call,595,201,201,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10600.0,put,893,108,108,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10700.0,call,1242,139,139,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10700.0,put,288,150,150,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10800.0,call,1931,91,91,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10800.0,put,288,202,202,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10900.0,call,1629,56,56,2084,10608,10691,10607,10691,10690
2018/01/02,201802,10900.0,put,66,266,266,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11000.0,call,4098,32,32,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11000.0,put,16,347,347,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11100.0,call,2098,17,17,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11200.0,call,2062,8.7,8.7,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11200.0,put,1,520,520,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11300.0,call,477,4.7,4.7,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11400.0,call,215,2.5,2.5,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11400.0,put,1,745,710,2084,10608,10691,10607,10691,10690
2018/01/02,201802,11500.0,call,42,1.5,1.5,2084,10608,10691,10607,10691,10690
2018/01/02,201803,8000.0,put,37,1.6,1.9,355,10590,10666,10587,10665,10665
2018/01/02,201803,8100.0,put,80,2,2,355,10590,10666,10587,10665,10665
2018/01/02,201803,8200.0,put,86,2.4,2.4,355,10590,10666,10587,10665,10665
2018/01/02,201803,8300.0,put,3,2.4,2.4,355,10590,10666,10587,10665,10665
2018/01/02,201803,8400.0,put,29,2.9,2.9,355,10590,10666,10587,10665,10665
2018/01/02,201803,8600.0,put,26,3.6,3.9,355,10590,10666,10587,10665,10665
2018/01/02,201803,8700.0,put,125,4.5,4.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,8800.0,put,414,5.2,5.2,355,10590,10666,10587,10665,10665
2018/01/02,201803,8900.0,put,102,5.8,6,355,10590,10666,10587,10665,10665
2018/01/02,201803,9000.0,put,31,7.2,7.2,355,10590,10666,10587,10665,10665
2018/01/02,201803,9100.0,put,52,8,8.4,355,10590,10666,10587,10665,10665
2018/01/02,201803,9200.0,put,218,9.8,9.8,355,10590,10666,10587,10665,10665
2018/01/02,201803,9300.0,put,281,11.5,11.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,9400.0,put,2362,14.5,14.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,9500.0,put,14293,17,17,355,10590,10666,10587,10665,10665
2018/01/02,201803,9600.0,put,512,19,19,355,10590,10666,10587,10665,10665
2018/01/02,201803,9700.0,put,296,23,23,355,10590,10666,10587,10665,10665
2018/01/02,201803,9800.0,put,496,28.5,28.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,9900.0,put,377,34.5,34.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,10000.0,put,1375,41,41,355,10590,10666,10587,10665,10665
2018/01/02,201803,10100.0,put,535,52,52,355,10590,10666,10587,10665,10665
2018/01/02,201803,10200.0,call,4,500,530,355,10590,10666,10587,10665,10665
2018/01/02,201803,10200.0,put,1298,67,67,355,10590,10666,10587,10665,10665
2018/01/02,201803,10300.0,put,185,84,84,355,10590,10666,10587,10665,10665
2018/01/02,201803,10400.0,call,41,363,372,355,10590,10666,10587,10665,10665
2018/01/02,201803,10400.0,put,223,107,107,355,10590,10666,10587,10665,10665
2018/01/02,201803,10500.0,call,242,302,302,355,10590,10666,10587,10665,10665
2018/01/02,201803,10500.0,put,297,137,137,355,10590,10666,10587,10665,10665
2018/01/02,201803,10600.0,call,55,237,237,355,10590,10666,10587,10665,10665
2018/01/02,201803,10600.0,put,63,170,170,355,10590,10666,10587,10665,10665
2018/01/02,201803,10700.0,call,44,179,179,355,10590,10666,10587,10665,10665
2018/01/02,201803,10700.0,put,12,215,215,355,10590,10666,10587,10665,10665
2018/01/02,201803,10800.0,call,1670,127,127,355,10590,10666,10587,10665,10665
2018/01/02,201803,10800.0,put,273,263,263,355,10590,10666,10587,10665,10665
2018/01/02,201803,10900.0,call,855,90,90,355,10590,10666,10587,10665,10665
2018/01/02,201803,10900.0,put,15,329,329,355,10590,10666,10587,10665,10665
2018/01/02,201803,11000.0,call,698,62,62,355,10590,10666,10587,10665,10665
2018/01/02,201803,11000.0,put,7,400,400,355,10590,10666,10587,10665,10665
2018/01/02,201803,11100.0,call,521,40,40,355,10590,10666,10587,10665,10665
2018/01/02,201803,11200.0,call,640,25,25,355,10590,10666,10587,10665,10665
2018/01/02,201803,11300.0,call,712,15,15,355,10590,10666,10587,10665,10665
2018/01/02,201803,11400.0,call,29,9.5,9.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,11500.0,call,41,5.2,5.2,355,10590,10666,10587,10665,10665
2018/01/02,201803,11600.0,call,78,3.5,3.5,355,10590,10666,10587,10665,10665
2018/01/02,201803,11700.0,call,13,2.3,2.3,355,10590,10666,10587,10665,10665
2018/01/02,201803,11800.0,call,1,1.5,1.9,355,10590,10666,10587,10665,10665
2018/01/02,201803,12000.0,call,61,0.9,0.9,355,10590,10666,10587,10665,10665
2018/01/02,201803,12200.0,call,82,0.7,0.7,355,10590,10666,10587,10665,10665
2018/01/02,201803,12400.0,call,50,0.6,0.6,355,10590,10666,10587,10665,10665
2018/01/02,201803,12600.0,call,27,0.4,0.4,355,10590,10666,10587,10665,10665
2018/01/02,201806,8200.0,put,154,12,12,158,10505,10590,10505,10590,10590
2018/01/02,201806,8400.0,put,16,15.5,15.5,158,10505,10590,10505,10590,10590
2018/01/02,201806,8600.0,put,280,20.5,20.5,158,10505,10590,10505,10590,10590
2018/01/02,201806,8800.0,put,95,26,26,158,10505,10590,10505,10590,10590
2018/01/02,201806,9000.0,put,133,35,35,158,10505,10590,10505,10590,10590
2018/01/02,201806,9200.0,call,1,1490,1430,158,10505,10590,10505,10590,10590
2018/01/02,201806,9200.0,put,32,45,45,158,10505,10590,10505,10590,10590
2018/01/02,201806,9400.0,put,82,59,59,158,10505,10590,10505,10590,10590
2018/01/02,201806,9600.0,put,323,78,78,158,10505,10590,10505,10590,10590
2018/01/02,201806,9800.0,put,146,102,102,158,10505,10590,10505,10590,10590
2018/01/02,201806,10000.0,call,2,715,730,158,10505,10590,10505,10590,10590
2018/01/02,201806,10000.0,put,79,141,141,158,10505,10590,10505,10590,10590
2018/01/02,201806,10200.0,call,3,565,580,158,10505,10590,10505,10590,10590
2018/01/02,201806,10200.0,put,30,189,189,158,10505,10590,10505,10590,10590
2018/01/02,201806,10400.0,call,90,437,437,158,10505,10590,10505,10590,10590
2018/01/02,201806,10400.0,put,14,249,249,158,10505,10590,10505,10590,10590
2018/01/02,201806,10600.0,call,28,319,319,158,10505,10590,10505,10590,10590
2018/01/02,201806,10600.0,put,17,338,329,158,10505,10590,10505,10590,10590
2018/01/02,201806,10800.0,call,80,223,223,158,10505,10590,10505,10590,10590
2018/01/02,201806,10800.0,put,81,445,432,158,10505,10590,10505,10590,10590
2018/01/02,201806,11000.0,call,127,144,144,158,10505,10590,10505,10590,10590
2018/01/02,201806,11000.0,put,4,555,555,158,10505,10590,10505,10590,10590
2018/01/02,201806,11200.0,call,208,88,88,158,10505,10590,10505,10590,10590
2018/01/02,201806,11400.0,call,151,51,51,158,10505,10590,10505,10590,10590
2018/01/02,201806,11600.0,call,179,29.5,29.5,158,10505,10590,10505,10590,10590
2018/01/02,201806,11800.0,call,132,16.5,16.5,158,10505,10590,10505,10590,10590
2018/01/02,201806,12000.0,call,41,9.8,9.8,158,10505,10590,10505,10590,10590
2018/01/02,201806,12200.0,call,18,6.2,5.8,158,10505,10590,10505,10590,10590
2018/01/02,201806,12400.0,call,7,3.7,3.7,158,10505,10590,10505,10590,10590
2018/01/02,201806,12600.0,call,3,2.4,2.4,158,10505,10590,10505,10590,10590
2018/01/02,201806,13000.0,call,151,1,1,158,10505,10590,10505,10590,10590
2018/01/02,201806,13200.0,call,50,0.9,0.9,158,10505,10590,10505,10590,10590
2018/01/02,201809,8200.0,put,106,37.5,37.5,215,10121,10193,10121,10192,10192
2018/01/02,201809,8400.0,put,30,48,48,215,10121,10193,10121,10192,10192
2018/01/02,201809,8600.0,put,70,63,63,215,10121,10193,10121,10192,10192
2018/01/02,201809,8800.0,put,69,79,79,215,10121,10193,10121,10192,10192
2018/01/02,201809,9000.0,put,122,100,100,215,10121,10193,10121,10192,10192
2018/01/02,201809,9200.0,put,52,124,124,215,10121,10193,10121,10192,10192
2018/01/02,201809,9400.0,put,27,160,160,215,10121,10193,10121,10192,10192
2018/01/02,201809,9600.0,put,59,202,202,215,10121,10193,10121,10192,10192
2018/01/02,201809,9800.0,call,1,640,640,215,10121,10193,10121,10192,10192
2018/01/02,201809,9800.0,put,10,265,250,215,10121,10193,10121,10192,10192
2018/01/02,201809,10000.0,call,29,510,510,215,10121,10193,10121,10192,10192
2018/01/02,201809,10000.0,put,7,324,324,215,10121,10193,10121,10192,10192
2018/01/02,201809,10200.0,call,11,400,400,215,10121,10193,10121,10192,10192
2018/01/02,201809,10200.0,put,16,420,408,215,10121,10193,10121,10192,10192
2018/01/02,201809,10400.0,call,8,298,298,215,10121,10193,10121,10192,10192
2018/01/02,201809,10400.0,put,8,510,510,215,10121,10193,10121,10192,10192
2018/01/02,201809,10600.0,call,13,215,215,215,10121,10193,10121,10192,10192
2018/01/02,201809,10800.0,call,24,150,150,215,10121,10193,10121,10192,10192
2018/01/02,201809,11000.0,call,30,104,104,215,10121,10193,10121,10192,10192
2018/01/02,201809,11200.0,call,363,68,68,215,10121,10193,10121,10192,10192
2018/01/02,201809,11400.0,call,38,43,43,215,10121,10193,10121,10192,10192
2018/01/02,201809,11600.0,call,51,27.5,27.5,215,10121,10193,10121,10192,10192
2018/01/02,201809,11800.0,call,59,18.5,18.5,215,10121,10193,10121,10192,10192
2018/01/02,201809,12000.0,call,62,11.5,11.5,215,10121,10193,10121,10192,10192
2018/01/02,201809,12600.0,call,3,4,4,215,10121,10193,10121,10192,10192
2018/01/02,201809,12800.0,call,21,2.9,2.9,215,10121,10193,10121,10192,10192
2018/01/03,201801,8800.0,put,25,0.4,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,8900.0,put,30,0.3,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9100.0,put,2,0.6,0.5,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9200.0,put,88,0.5,0.5,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9300.0,put,135,0.6,0.6,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9400.0,put,490,0.7,0.7,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9500.0,put,455,0.9,0.9,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9600.0,put,1109,1.1,1.1,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9700.0,put,1143,1.3,1.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9800.0,put,1825,1.7,1.7,120998,10748,10797,10729,10789,10788
2018/01/03,201801,9900.0,put,1869,1.8,1.8,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10000.0,call,2,795,795,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10000.0,put,5472,2.3,2.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10100.0,call,54,695,695,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10100.0,put,6720,2.8,2.8,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10200.0,call,35,590,595,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10200.0,put,9813,4.1,4.1,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10300.0,call,138,495,495,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10300.0,put,15444,5.3,5.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10400.0,call,915,399,399,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10400.0,put,17810,7.7,7.7,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10500.0,call,2295,301,301,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10500.0,put,16625,12.5,12.5,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10600.0,call,7398,213,213,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10600.0,put,26717,22.5,22.5,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10700.0,call,18803,132,132,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10700.0,put,18149,43,43,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10800.0,call,35665,71,71,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10800.0,put,13059,82,82,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10900.0,call,27050,30.5,30.5,120998,10748,10797,10729,10789,10788
2018/01/03,201801,10900.0,put,2546,141,141,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11000.0,call,20725,11,11,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11000.0,put,575,222,222,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11100.0,call,6608,3.7,3.7,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11100.0,put,74,314,314,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11200.0,call,2872,1.6,1.6,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11200.0,put,43,410,410,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11300.0,call,524,0.9,0.9,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11300.0,put,9,510,510,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11400.0,call,154,0.6,0.6,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11400.0,put,5,610,610,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11500.0,call,22,0.4,0.4,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11600.0,call,90,0.2,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11700.0,call,11,0.3,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11800.0,call,36,0.4,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,11900.0,call,20,0.3,0.3,120998,10748,10797,10729,10789,10788
2018/01/03,201801,12000.0,call,138,0.1,0.1,120998,10748,10797,10729,10789,10788
2018/01/03,201802,8800.0,put,461,1.2,1.2,2927,10732,10778,10718,10773,10772
2018/01/03,201802,8900.0,put,631,1.5,1.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9000.0,put,832,1.8,1.8,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9100.0,put,227,2,2,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9200.0,put,322,2.4,2.4,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9300.0,put,346,3.1,3.1,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9400.0,put,715,3.9,3.9,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9500.0,put,459,4.4,4.4,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9600.0,put,525,5.5,5.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9700.0,put,713,6.7,6.7,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9800.0,call,4,975,980,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9800.0,put,1267,8.7,8.7,2927,10732,10778,10718,10773,10772
2018/01/03,201802,9900.0,put,1723,10.5,10.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10000.0,put,2182,14,14,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10100.0,call,8,690,690,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10100.0,put,1659,17.5,17.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10200.0,call,1,570,595,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10200.0,put,3121,22.5,22.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10300.0,call,32,505,505,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10300.0,put,1961,30.5,30.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10400.0,call,81,413,413,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10400.0,put,2975,41,41,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10500.0,call,291,331,331,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10500.0,put,2712,58,58,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10600.0,call,453,254,254,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10600.0,put,1204,82,82,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10700.0,call,1670,186,186,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10700.0,put,1047,115,115,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10800.0,call,4241,131,131,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10800.0,put,434,156,156,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10900.0,call,4172,85,85,2927,10732,10778,10718,10773,10772
2018/01/03,201802,10900.0,put,187,212,212,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11000.0,call,4797,51,51,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11000.0,put,91,280,280,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11100.0,call,7587,30,30,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11100.0,put,5,365,358,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11200.0,call,5060,16.5,16.5,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11200.0,put,23,444,444,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11300.0,call,2132,8.8,8.8,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11300.0,put,2,530,530,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11400.0,call,799,4.7,4.7,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11400.0,put,3,635,630,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11500.0,call,217,2.8,2.8,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11600.0,call,85,1.9,1.9,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11700.0,call,24,1.4,1.4,2927,10732,10778,10718,10773,10772
2018/01/03,201802,11800.0,call,13,1.1,1.1,2927,10732,10778,10718,10773,10772
2018/01/03,201803,8000.0,put,47,1.8,1.8,506,10717,10757,10693,10750,10749
2018/01/03,201803,8100.0,put,7,2,2,506,10717,10757,10693,10750,10749
2018/01/03,201803,8200.0,put,45,2.4,2.4,506,10717,10757,10693,10750,10749
2018/01/03,201803,8400.0,put,1,2.4,2.7,506,10717,10757,10693,10750,10749
2018/01/03,201803,8600.0,put,44,3.3,3.3,506,10717,10757,10693,10750,10749
2018/01/03,201803,8700.0,put,35,4,4,506,10717,10757,10693,10750,10749
2018/01/03,201803,8800.0,put,262,4.3,4.3,506,10717,10757,10693,10750,10749
2018/01/03,201803,8900.0,put,8,5.5,5.4,506,10717,10757,10693,10750,10749
2018/01/03,201803,9000.0,put,107,5.8,6,506,10717,10757,10693,10750,10749
2018/01/03,201803,9100.0,put,14,6.3,6.3,506,10717,10757,10693,10750,10749
2018/01/03,201803,9200.0,put,483,7.8,7.8,506,10717,10757,10693,10750,10749
2018/01/03,201803,9300.0,put,80,9.3,9.3,506,10717,10757,10693,10750,10749
2018/01/03,201803,9400.0,put,309,11,11,506,10717,10757,10693,10750,10749
2018/01/03,201803,9500.0,put,860,13.5,13.5,506,10717,10757,10693,10750,10749
2018/01/03,201803,9600.0,put,816,15.5,15.5,506,10717,10757,10693,10750,10749
2018/01/03,201803,9700.0,put,457,18.5,18.5,506,10717,10757,10693,10750,10749
2018/01/03,201803,9800.0,put,1854,22.5,22.5,506,10717,10757,10693,10750,10749
2018/01/03,201803,9900.0,put,727,27,27,506,10717,10757,10693,10750,10749
2018/01/03,201803,10000.0,call,2,780,780,506,10717,10757,10693,10750,10749
2018/01/03,201803,10000.0,put,2350,33.5,33.5,506,10717,10757,10693,10750,10749
2018/01/03,201803,10100.0,put,1059,41,41,506,10717,10757,10693,10750,10749
2018/01/03,201803,10200.0,call,3,605,605,506,10717,10757,10693,10750,10749
2018/01/03,201803,10200.0,put,2161,52,52,506,10717,10757,10693,10750,10749
2018/01/03,201803,10300.0,put,716,66,66,506,10717,10757,10693,10750,10749
2018/01/03,201803,10400.0,call,40,426,434,506,10717,10757,10693,10750,10749
2018/01/03,201803,10400.0,put,776,85,85,506,10717,10757,10693,10750,10749
2018/01/03,201803,10500.0,call,54,354,354,506,10717,10757,10693,10750,10749
2018/01/03,201803,10500.0,put,305,108,108,506,10717,10757,10693,10750,10749
2018/01/03,201803,10600.0,call,93,288,288,506,10717,10757,10693,10750,10749
2018/01/03,201803,10600.0,put,200,138,138,506,10717,10757,10693,10750,10749
2018/01/03,201803,10700.0,call,66,229,229,506,10717,10757,10693,10750,10749
2018/01/03,201803,10700.0,put,141,175,175,506,10717,10757,10693,10750,10749
2018/01/03,201803,10800.0,call,2184,171,171,506,10717,10757,10693,10750,10749
2018/01/03,201803,10800.0,put,73,220,220,506,10717,10757,10693,10750,10749
2018/01/03,201803,10900.0,call,1005,123,123,506,10717,10757,10693,10750,10749
2018/01/03,201803,10900.0,put,118,280,274,506,10717,10757,10693,10750,10749
2018/01/03,201803,11000.0,call,2049,88,88,506,10717,10757,10693,10750,10749
2018/01/03,201803,11000.0,put,15,333,339,506,10717,10757,10693,10750,10749
2018/01/03,201803,11100.0,call,624,59,59,506,10717,10757,10693,10750,10749
