交易日期,到期天數,上市天數(交易日),model1
2021/08/06,12,13,0.002296192370999388
2021/08/09,9,14,0.0009281696186327625
2021/08/10,8,15,0.0011036409631171576
2021/08/11,7,16,0.0013563607806410152
2021/08/12,6,17,0.0029472030401721835
2021/08/13,5,18,0.004095361769180626
2021/08/16,2,19,0.01598215290149237
2021/08/17,1,20,0.18064138915397454
2021/08/19,27,2,0.0044387061779519585
2021/08/20,26,3,0.0031388940907660034
2021/08/23,23,4,0.006259617201761288
2021/08/24,22,5,0.00566730541134409
2021/08/25,21,6,0.0046558973479980505
2021/08/26,20,7,0.0066578189747094445
2021/08/27,19,8,0.006539811266125762
2021/08/30,16,9,0.0050893802118344225
2021/08/31,15,10,0.006673629219719657
2021/09/01,14,11,0.006742123481605277
2021/09/02,13,12,0.0048902682080841165
2021/09/03,12,13,0.0073770938158916255
2021/09/06,9,14,0.003511786424299523
2021/09/07,8,15,0.004733904079768641
2021/09/08,7,16,0.001754819472282088
2021/09/09,6,17,0.001753422618178644
2021/09/10,5,18,0.0008786797451853002
2021/09/13,2,19,0.00436492732587911
2021/09/14,1,20,0.035119791288852405
2021/09/16,34,2,0.0076530748087647055
2021/09/17,33,3,0.008126787758781331
2021/09/22,28,4,0.006354152746550897
2021/09/23,27,5,0.005219718948066614
2021/09/24,26,6,0.0065564470263076565
2021/09/27,23,7,0.007289508749434629
2021/09/28,22,8,0.004492667203685379
2021/09/29,21,9,0.0031204263044627475
2021/09/30,20,10,0.0031310765443974637
2021/10/01,19,11,0.0035877272955764246
2021/10/04,16,12,0.0015440989113927228
2021/10/05,15,13,0.0019773602736773864
2021/10/06,14,14,0.0015192134192308126
2021/10/07,13,15,0.002525606659121307
2021/10/08,12,16,0.0018988014294372174
2021/10/12,8,17,0.004945509172818779
2021/10/13,7,18,0.0035133555195799226
2021/10/14,6,19,0.0018379059081248574
2021/10/15,5,20,0.001973697911041637
2021/10/18,2,21,0.02069203617708493
2021/10/19,1,22,0.036360984959373184
2021/10/21,27,2,0.010099406494658819
2021/10/22,26,3,0.011567557479538287
2021/10/25,23,4,0.012185860502755708
2021/10/26,22,5,0.012911643667712002
2021/10/27,21,6,0.0139014580016002
2021/10/28,20,7,0.014578155646146194
2021/10/29,19,8,0.010352680046819964
2021/11/01,16,9,0.01104518959432796
2021/11/02,15,10,0.007400085970359177
2021/11/03,14,11,0.008801296428616746
2021/11/04,13,12,0.008525022875021757
2021/11/05,12,13,0.010091205220821674
2021/11/08,9,14,0.012741783645906828
2021/11/09,8,15,0.005912569633928297
2021/11/10,7,16,0.006298721576129849
2021/11/11,6,17,0.004695672852160828
2021/11/12,5,18,0.002887401710184453
2021/11/15,2,19,0.004071294962745273
2021/11/16,1,20,0.05571851393569108
2021/11/18,27,2,0.013582607149436581
2021/11/19,26,3,0.0119280451004559
2021/11/22,23,4,0.006666670141336067
2021/11/23,22,5,0.008780631223423888
2021/11/24,21,6,0.010051547313876665
2021/11/25,20,7,0.00993280452545153
2021/11/26,19,8,0.004899238909791057
2021/11/29,16,9,0.0030399755991670674
2021/11/30,15,10,0.0037145321305263675
2021/12/01,14,11,0.004880559825330105
2021/12/02,13,12,0.004266395817333668
2021/12/03,12,13,0.005252359578798209
2021/12/06,9,14,0.003244573398169163
2021/12/07,8,15,0.0037025959134549197
2021/12/08,7,16,0.004518675618700952
2021/12/09,6,17,0.004704427015199769
2021/12/10,5,18,0.0021468746460312545
2021/12/13,2,19,0.007575917745103556
2021/12/14,1,20,0.07337128298492218
2021/12/16,34,2,0.008094003839909228
2021/12/17,33,3,0.00719735045975475
2021/12/20,30,4,0.007769805541154439
2021/12/21,29,5,0.00833473108003065
2021/12/22,28,6,0.009054690218745746
2021/12/23,27,7,0.00800178173117677
2021/12/24,26,8,0.013428236981344675
2021/12/27,23,9,0.012168512902361742
2021/12/28,22,10,0.012477495942862587
2021/12/29,21,11,0.014426884181960793
2021/12/30,20,12,0.012253619552458917
2022/01/03,16,13,0.012755417462356202
2022/01/04,15,14,0.02263247766054446
2022/01/05,14,15,0.012105541212141009
2022/01/06,13,16,0.0052013902041338584
2022/01/07,12,17,0.02966834298769252
2022/01/10,9,18,0.005354167874950335
2022/01/11,8,19,0.006772140896066108
2022/01/12,7,20,0.0084269406291312
2022/01/13,6,21,0.013050798303202283
2022/01/14,5,22,0.0013314454789951848
2022/01/17,2,23,0.006102951712627814
2022/01/18,1,24,0.03810085934123488
2022/01/20,27,2,0.007730454300642301
2022/01/21,26,3,0.007079659270698684
2022/01/24,23,4,0.00696303896994552
2022/01/25,22,5,0.0045999683755476375
2022/01/26,21,6,0.0041633055394445185
2022/02/07,9,7,0.0019218071523850132
2022/02/08,8,8,0.002661623767005309
2022/02/09,7,9,0.006429229823197212
2022/02/10,6,10,0.0021563443558707445
2022/02/11,5,11,0.003739907744481724
2022/02/14,2,12,0.01170726801454459
2022/02/15,1,13,0.054138978840221896
2022/02/17,27,2,0.004758840621383225
2022/02/18,26,3,0.004579513073384311
2022/02/21,23,4,0.0039118889956834876
2022/02/22,22,5,0.0023467081617882255
2022/02/23,21,6,0.003757483705386979
2022/02/24,20,7,0.036372086580570055
2022/02/25,19,8,0.002928839277086013
2022/03/01,15,9,0.002490355683917711
2022/03/02,14,10,0.002264099328859748
2022/03/03,13,11,0.0029648574503968014
2022/03/04,12,12,0.004382481338284751
2022/03/07,9,13,0.006364638971282536
2022/03/08,8,14,0.004242809854199396
2022/03/09,7,15,0.002693128514679315
2022/03/10,6,16,0.038543218607977006
2022/03/11,5,17,0.003549366635690918
2022/03/14,2,18,0.005384306395441326
2022/03/15,1,19,0.03929731917799329
2022/03/17,34,2,0.006972411550622123
2022/03/18,33,3,0.006782335831651419
2022/03/21,30,4,0.005591659377786689
2022/03/22,29,5,0.007036196205622319
