交易日期,到期天數,上市天數(交易日),model1
2021/08/04,14,11,0.0009138773846925153
2021/08/05,13,12,0.0003597149089752458
2021/08/06,12,13,3.5231117553340165e-05
2021/08/09,9,14,0.0005289001948226824
2021/08/10,8,15,0.0008115987261287997
2021/08/11,7,16,0.0003962852642358666
2021/08/12,6,17,0.00036418921682884167
2021/08/13,5,18,0.002818028016480154
2021/08/16,2,19,0.012216604423753965
2021/08/17,1,20,0.022416753500634802
2021/08/27,19,8,0.0005261571891152987
2021/08/30,16,9,0.00031817795756370525
2021/08/31,15,10,0.00030235145530813957
2021/09/01,14,11,5.941244054162929e-05
2021/09/02,13,12,0.00013445249355975445
2021/09/03,12,13,0.0004422492222648441
2021/09/06,9,14,0.00047093272058810955
2021/09/07,8,15,0.0010374584639409345
2021/09/08,7,16,0.0035317517840270764
2021/09/09,6,17,0.0039054780109834073
2021/09/10,5,18,0.0018584653402972104
2021/09/13,2,19,0.0038028800421381946
2021/09/14,1,20,0.008121531908853232
2021/09/28,22,8,7.158320970107001e-05
2021/09/29,21,9,0.0011068632146283013
2021/09/30,20,10,0.00013140454304977947
2021/10/01,19,11,0.0034329835585583685
2021/10/04,16,12,0.00041255482033711105
2021/10/05,15,13,0.0005633890779955705
2021/10/06,14,14,0.00048044286598399543
2021/10/07,13,15,0.00033176735327173094
2021/10/08,12,16,0.00033183199389776437
2021/10/12,8,17,0.0020442643969189795
2021/10/13,7,18,0.0005281754799947423
2021/10/14,6,19,0.0015069280251718072
2021/10/15,5,20,0.007150034371366515
2021/10/18,2,21,0.006582561889730491
2021/10/19,1,22,0.005728651404944479
2021/10/29,19,8,9.1717120324723e-05
2021/11/01,16,9,0.0004289543404767391
2021/11/02,15,10,0.00011157917296161593
2021/11/03,14,11,5.04781786853831e-05
2021/11/04,13,12,0.00045626461315591965
2021/11/05,12,13,0.0006863318320785261
2021/11/08,9,14,0.0008134015724662669
2021/11/09,8,15,0.0013971187646499177
2021/11/10,7,16,0.0006209283659747019
2021/11/11,6,17,0.00011615240056432158
2021/11/12,5,18,0.0007559487745923269
2021/11/15,2,19,0.0010730356339007532
2021/11/16,1,20,0.017916271876800574
2021/11/26,19,8,0.0008824634508466716
2021/11/29,16,9,0.0014354403947794343
2021/11/30,15,10,0.00016981678751750294
2021/12/01,14,11,0.00111771385686332
2021/12/02,13,12,0.0003409582087828932
2021/12/03,12,13,0.0006824973566251498
2021/12/06,9,14,0.0003416922010079557
2021/12/07,8,15,0.00039706586043875973
2021/12/08,7,16,0.00028660703743126114
2021/12/09,6,17,0.0010419018145573845
2021/12/10,5,18,0.0003079090261235982
2021/12/13,2,19,0.0073620690953311065
2021/12/14,1,20,0.0147009592711274
2021/12/24,26,8,0.0007196102138159509
2021/12/27,23,9,0.0008081375578925656
2021/12/28,22,10,0.0003359199810013357
2021/12/29,21,11,0.00038945672501345405
2021/12/30,20,12,7.376101399248283e-05
2022/01/03,16,13,0.00028531794294599786
2022/01/04,15,14,0.004085841740011156
2022/01/05,14,15,0.0001938235132244146
2022/01/06,13,16,0.0034000641987447493
2022/01/07,12,17,0.001919397827377925
2022/01/10,9,18,0.000196732378610477
2022/01/11,8,19,0.000642574701945974
2022/01/12,7,20,0.0007735879411046422
2022/01/13,6,21,0.0007415897127329085
2022/01/14,5,22,0.003434251224927041
2022/01/17,2,23,0.0044200102616116415
2022/01/18,1,24,0.006826389403253587
2022/02/08,8,8,0.0006546919951579148
2022/02/09,7,9,0.0029359137183568762
2022/02/10,6,10,0.0007767634418713918
2022/02/11,5,11,0.008680788231653597
2022/02/14,2,12,0.013023793724898093
2022/02/15,1,13,0.00626588267040416
2022/02/25,19,8,0.00029813912738132765
2022/03/01,15,9,5.4700224314631406e-05
2022/03/02,14,10,0.00021336226083661314
2022/03/03,13,11,0.000282788651184863
2022/03/04,12,12,0.001833721895758172
2022/03/07,9,13,0.006994481084513274
2022/03/08,8,14,0.0008772147651962541
2022/03/09,7,15,0.0016199647476099878
2022/03/10,6,16,0.00047800287186508414
2022/03/11,5,17,0.0002590701154520431
2022/03/14,2,18,0.001954122420903973
2022/03/15,1,19,0.021374105913884216
2022/03/25,26,8,0.00023855890909510254
2022/03/28,23,9,0.0003406768493414537
2022/03/29,22,10,0.00034295941604786163
2022/03/30,21,11,0.00020415620936845371
2022/03/31,20,12,0.0005632114357879747
2022/04/01,19,13,0.00018383284850714883
2022/04/06,14,14,0.00044771645841576175
2022/04/07,13,15,0.0005101156931813379
2022/04/08,12,16,0.00024373108919324176
2022/04/11,9,17,0.000748553271371822
2022/04/12,8,18,0.0008148453523758823
2022/04/13,7,19,0.0012427461104707338
2022/04/14,6,20,0.0015089310813049257
2022/04/15,5,21,0.0005844577239229097
2022/04/18,2,22,0.003449177908006893
2022/04/19,1,23,0.04399100903786472
2022/04/29,19,8,0.0012036625744211687
2022/05/03,15,9,0.0007473891928295286
2022/05/04,14,10,0.00037198683592913634
2022/05/05,13,11,0.0008781599200008102
2022/05/06,12,12,0.0007491106381317819
2022/05/09,9,13,0.0017616850936445752
2022/05/10,8,14,0.0009797953960957882
2022/05/11,7,15,0.001320549381116403
2022/05/12,6,16,0.0025531157934882147
2022/05/13,5,17,0.0010952757204172451
2022/05/16,2,18,0.0042849077497335375
2022/05/17,1,19,0.01305691481708474
2022/05/27,19,8,0.0006490830480312304
2022/05/30,16,9,0.0006882083573029061
2022/05/31,15,10,0.0002249101556265165
2022/06/01,14,11,5.375402011990874e-05
2022/06/02,13,12,0.00022489267663013186
2022/06/06,9,13,0.00010205861874435025
