交易日期,到期月份(週別),履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價
2017/01/03,201702,8400.0,put,369,8.5,8.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8500.0,put,329,11.5,11.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8600.0,put,496,15,15.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8700.0,put,589,21.5,21.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8800.0,call,4,480,500.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8800.0,put,604,29.5,29.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8900.0,call,5,400,412.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,8900.0,put,1248,41.5,41.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9000.0,call,11,324,324.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9000.0,put,2952,59,59.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9100.0,call,83,250,250.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9100.0,put,569,83,83.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9200.0,call,160,182,182.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9200.0,put,474,116,116.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9300.0,call,338,125,125.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9300.0,put,115,158,158.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9400.0,call,341,79,79.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9400.0,put,72,215,215.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9500.0,call,1145,46.5,46.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9500.0,put,7,285,285.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9600.0,call,1086,25.5,25.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9600.0,put,1,382,358.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9700.0,call,1314,13,13.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9700.0,put,1,462,445.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9800.0,call,367,6,6.0,1532,9254,9268,9220,9268,9267
2017/01/03,201702,9900.0,call,124,3.5,3.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,10000.0,call,24,2.1,2.1,1532,9254,9268,9220,9268,9267
2017/01/03,201702,10200.0,call,20,1.6,0.9,1532,9254,9268,9220,9268,9267
2017/01/03,201702,10400.0,call,2,0.7,0.7,1532,9254,9268,9220,9268,9267
2017/01/03,201702,10600.0,call,10,0.5,0.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,10800.0,call,10,0.5,0.5,1532,9254,9268,9220,9268,9267
2017/01/03,201702,11000.0,call,10,0.5,0.5,1532,9254,9268,9220,9268,9267
2017/01/03,201703,6600.0,put,186,1.7,1.7,176,9237,9253,9210,9253,9253
2017/01/03,201703,6800.0,put,1,2.6,2.1,176,9237,9253,9210,9253,9253
2017/01/03,201703,7000.0,put,38,2.3,2.3,176,9237,9253,9210,9253,9253
2017/01/03,201703,7100.0,put,30,2.7,2.4,176,9237,9253,9210,9253,9253
2017/01/03,201703,7200.0,put,65,2.5,2.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,7300.0,put,12,2.7,2.7,176,9237,9253,9210,9253,9253
2017/01/03,201703,7400.0,put,41,3,3.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,7500.0,put,65,3.5,3.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,7600.0,put,172,4.1,4.1,176,9237,9253,9210,9253,9253
2017/01/03,201703,7700.0,put,278,4.9,4.9,176,9237,9253,9210,9253,9253
2017/01/03,201703,7800.0,put,470,5.9,5.9,176,9237,9253,9210,9253,9253
2017/01/03,201703,7900.0,put,277,7.2,7.2,176,9237,9253,9210,9253,9253
2017/01/03,201703,8000.0,put,249,9.6,9.6,176,9237,9253,9210,9253,9253
2017/01/03,201703,8100.0,put,14,12,12.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8200.0,call,1,1050,1070.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8200.0,put,39,14,14.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8300.0,put,35,18.5,18.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,8400.0,put,502,23.5,23.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,8500.0,put,103,31.5,31.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,8600.0,put,104,38,38.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8700.0,put,100,51,51.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8800.0,call,3,510,515.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8800.0,put,80,63,63.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,8900.0,put,90,79,79.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9000.0,call,5,345,356.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9000.0,put,405,103,103.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9100.0,call,1,278,288.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9100.0,put,8,135,135.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9200.0,call,21,224,224.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9200.0,put,26,180,172.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9300.0,call,34,168,168.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9300.0,put,3,220,220.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9400.0,call,92,122,122.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9400.0,put,43,282,269.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9500.0,call,169,82,82.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9500.0,put,1,335,329.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9600.0,call,97,56,56.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9600.0,put,3,410,403.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9700.0,call,101,36,36.0,176,9237,9253,9210,9253,9253
2017/01/03,201703,9800.0,call,124,22.5,22.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,9900.0,call,131,13.5,13.5,176,9237,9253,9210,9253,9253
2017/01/03,201703,10000.0,call,106,9.7,9.7,176,9237,9253,9210,9253,9253
2017/01/03,201703,10200.0,call,172,3.8,3.8,176,9237,9253,9210,9253,9253
2017/01/03,201703,10400.0,call,1,2.6,2.6,176,9237,9253,9210,9253,9253
2017/01/03,201703,11200.0,call,1,0.8,0.8,176,9237,9253,9210,9253,9253
2017/01/03,201706,7000.0,put,485,17,17.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,7200.0,put,64,20,20.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,7400.0,put,38,25,25.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,7600.0,put,73,35.5,35.5,112,9199,9216,9165,9211,9214
2017/01/03,201706,7800.0,put,62,42.5,42.5,112,9199,9216,9165,9211,9214
2017/01/03,201706,8000.0,put,97,56,56.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,8200.0,put,95,76,76.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,8400.0,put,210,100,100.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,8600.0,put,198,138,138.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,8800.0,call,2,575,590.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,8800.0,put,377,183,183.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9000.0,call,1,439,454.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9000.0,put,43,241,241.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9200.0,call,31,338,338.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9200.0,put,4,328,328.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9400.0,call,48,231,231.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9600.0,call,132,153,153.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,9800.0,call,193,99,99.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,10000.0,call,163,57,57.0,112,9199,9216,9165,9211,9214
2017/01/03,201706,10400.0,call,13,20.5,20.5,112,9199,9216,9165,9211,9214
2017/01/03,201706,10800.0,call,4,7.5,7.5,112,9199,9216,9165,9211,9214
2017/01/03,201709,7200.0,put,193,59,59.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,7400.0,put,3,74,74.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,7600.0,put,45,94,94.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,7800.0,put,23,117,120.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8000.0,put,116,149,149.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8200.0,put,15,188,188.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8400.0,put,22,240,240.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8600.0,call,2,590,590.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8600.0,put,30,300,300.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,8800.0,put,23,373,373.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,9000.0,put,51,463,463.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,9200.0,call,3,264,264.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,9400.0,call,3,184,191.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,9600.0,call,6,131,131.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,9800.0,call,19,88,88.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,10000.0,call,40,58,58.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,10400.0,call,120,25,25.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,10800.0,call,21,11,11.0,27,8895,8895,8851,8895,8895
2017/01/03,201709,11200.0,call,10,5.5,5.5,27,8895,8895,8851,8895,8895
2017/01/04,201701,7500.0,put,7,0.2,0.2,87462,9281,9295,9261,9273,9271
2017/01/04,201701,7600.0,put,3,0.5,0.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,7800.0,put,57,0.2,0.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,7900.0,put,41,0.2,0.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8100.0,put,20,0.5,0.5,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8200.0,put,40,0.5,0.5,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8300.0,call,1,990,970.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8300.0,put,103,0.6,0.6,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8400.0,put,390,0.8,0.8,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8500.0,put,1564,0.9,0.9,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8600.0,call,5,690,670.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8600.0,put,2109,1.4,1.4,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8700.0,call,31,580,575.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8700.0,put,3439,2.3,2.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8800.0,call,68,482,477.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8800.0,put,6038,4,4.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8900.0,call,63,380,380.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,8900.0,put,6422,7,7.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9000.0,call,327,286,286.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9000.0,put,7895,13.5,13.5,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9100.0,call,1205,198,198.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9100.0,put,7449,25.5,25.5,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9200.0,call,5375,121,121.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9200.0,put,12068,50,50.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9300.0,call,12935,62,62.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9300.0,put,6106,93,93.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9400.0,call,13162,26.5,26.5,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9400.0,put,1487,155,155.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9500.0,call,9594,9.4,9.4,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9500.0,put,319,238,238.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9600.0,call,3497,2.6,2.6,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9600.0,put,44,332,332.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9700.0,call,953,0.9,0.9,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9700.0,put,12,429,430.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9800.0,call,138,0.6,0.6,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9900.0,call,31,0.5,0.4,87462,9281,9295,9261,9273,9271
2017/01/04,201701,9900.0,put,1,635,630.0,87462,9281,9295,9261,9273,9271
2017/01/04,201701,10000.0,call,12,0.2,0.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,10200.0,call,1,0.3,0.3,87462,9281,9295,9261,9273,9271
2017/01/04,201701,10400.0,call,2,0.2,0.2,87462,9281,9295,9261,9273,9271
2017/01/04,201702,7600.0,put,123,1.1,1.1,1561,9272,9282,9250,9261,9261
2017/01/04,201702,7700.0,put,44,1.3,1.3,1561,9272,9282,9250,9261,9261
2017/01/04,201702,7800.0,put,6,1.6,1.6,1561,9272,9282,9250,9261,9261
2017/01/04,201702,7900.0,put,5,2,2.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8000.0,put,60,2.4,2.4,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8100.0,put,149,2.9,2.9,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8200.0,put,251,3.8,3.8,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8300.0,put,649,4.9,4.9,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8400.0,put,554,7.3,7.3,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8500.0,put,696,9.2,9.2,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8600.0,call,2,670,670.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8600.0,put,688,13,13.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8700.0,call,3,590,580.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8700.0,put,481,18.5,18.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8800.0,call,1,482,489.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8800.0,put,797,26.5,26.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8900.0,call,3,412,400.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,8900.0,put,860,38,38.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9000.0,call,33,314,314.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9000.0,put,1007,55,55.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9100.0,call,278,239,239.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9100.0,put,783,80,80.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9200.0,call,317,172,172.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9200.0,put,469,112,112.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9300.0,call,248,114,114.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9300.0,put,127,153,153.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9400.0,call,745,71,71.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9400.0,put,127,212,212.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9500.0,call,789,40.5,40.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9500.0,put,25,275,275.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9600.0,call,1616,22,22.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9600.0,put,1,362,362.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9700.0,call,1496,10.5,10.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9800.0,call,692,4.9,4.9,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9900.0,call,462,2.9,2.9,1561,9272,9282,9250,9261,9261
2017/01/04,201702,9900.0,put,1,625,640.0,1561,9272,9282,9250,9261,9261
2017/01/04,201702,10000.0,call,374,1.8,1.8,1561,9272,9282,9250,9261,9261
2017/01/04,201702,10200.0,call,18,0.8,0.8,1561,9272,9282,9250,9261,9261
2017/01/04,201702,10400.0,call,2,0.5,0.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,10600.0,call,1,0.5,0.5,1561,9272,9282,9250,9261,9261
2017/01/04,201702,10800.0,call,12,0.4,0.4,1561,9272,9282,9250,9261,9261
2017/01/04,201702,11000.0,call,12,0.4,0.1,1561,9272,9282,9250,9261,9261
2017/01/04,201703,6600.0,put,735,1.6,1.6,155,9252,9267,9240,9248,9248
2017/01/04,201703,7000.0,put,46,2,2.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,7100.0,put,13,2.3,2.3,155,9252,9267,9240,9248,9248
2017/01/04,201703,7200.0,put,73,2.1,2.4,155,9252,9267,9240,9248,9248
2017/01/04,201703,7300.0,put,1,2.3,2.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,7400.0,put,31,2.7,2.7,155,9252,9267,9240,9248,9248
2017/01/04,201703,7500.0,put,11,3,3.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,7600.0,put,25,3.6,4.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,7700.0,put,45,4.4,4.4,155,9252,9267,9240,9248,9248
2017/01/04,201703,7800.0,put,145,5.8,5.8,155,9252,9267,9240,9248,9248
2017/01/04,201703,7900.0,put,450,6.5,6.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,8000.0,put,368,8,8.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8100.0,put,250,10.5,10.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,8200.0,put,42,13,13.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8300.0,put,97,16,16.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8400.0,call,1,890,870.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8400.0,put,185,21.5,21.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,8500.0,put,155,28,28.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8600.0,put,143,36,36.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8700.0,put,73,45.5,45.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,8800.0,call,6,510,510.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8800.0,put,180,60,60.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,8900.0,put,152,78,78.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9000.0,call,6,347,347.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9000.0,put,328,99,99.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9100.0,put,143,131,131.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9200.0,call,19,213,213.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9200.0,put,69,166,166.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9300.0,call,35,158,158.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9300.0,put,17,206,212.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9400.0,call,46,117,117.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9400.0,put,4,267,267.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9500.0,call,132,77,77.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9500.0,put,4,323,330.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9600.0,call,122,53,53.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9600.0,put,4,401,401.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9700.0,call,507,34,34.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,9800.0,call,254,21.5,21.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,9900.0,call,223,13,13.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,10000.0,call,286,8.7,8.7,155,9252,9267,9240,9248,9248
2017/01/04,201703,10200.0,call,1,4,4.0,155,9252,9267,9240,9248,9248
2017/01/04,201703,10400.0,call,27,2.5,2.2,155,9252,9267,9240,9248,9248
2017/01/04,201703,10800.0,call,8,1.2,1.2,155,9252,9267,9240,9248,9248
2017/01/04,201703,11000.0,call,10,0.6,0.6,155,9252,9267,9240,9248,9248
2017/01/04,201703,11200.0,call,30,0.5,0.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,11400.0,call,20,0.5,0.5,155,9252,9267,9240,9248,9248
2017/01/04,201703,11600.0,call,30,0.5,0.5,155,9252,9267,9240,9248,9248
2017/01/04,201706,7000.0,put,288,17,17.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,7200.0,put,92,19,19.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,7400.0,put,27,24.5,24.5,127,9220,9227,9200,9206,9206
2017/01/04,201706,7600.0,put,104,34,34.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,7800.0,put,133,42,42.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,8000.0,put,101,54,54.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,8200.0,put,129,74,74.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,8400.0,put,267,99,99.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,8600.0,put,191,131,131.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,8800.0,put,302,179,179.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9000.0,put,70,240,240.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9200.0,call,41,331,327.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9200.0,put,5,317,317.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9400.0,call,16,231,231.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9600.0,call,41,149,149.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9600.0,put,1,535,535.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,9800.0,call,68,93,93.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,10000.0,call,250,57,57.0,127,9220,9227,9200,9206,9206
2017/01/04,201706,10400.0,call,85,19.5,19.5,127,9220,9227,9200,9206,9206
2017/01/04,201706,10800.0,call,39,7.1,7.1,127,9220,9227,9200,9206,9206
2017/01/04,201706,11200.0,call,20,3.1,3.1,127,9220,9227,9200,9206,9206
