中華民國銀行公會金融業拆款中心,,,,,,,,
台北金融業拆款定盤利率（TAIBOR，DEC-2020）,,,,,,,,
日期,一星期,二星期,一個月,二個月,三個月,六個月,九個月,一年期
31DEC20,0.17022 ,0.24133 ,0.38644 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
30DEC20,0.17033 ,0.24133 ,0.38656 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
29DEC20,0.17033 ,0.24133 ,0.38656 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
28DEC20,0.17033 ,0.24133 ,0.38656 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
25DEC20,0.17033 ,0.24133 ,0.38656 ,0.44044 ,0.47989 ,0.56889 ,0.70089 ,0.84078 
24DEC20,0.17022 ,0.24067 ,0.38656 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
23DEC20,0.17033 ,0.24067 ,0.38656 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
22DEC20,0.17044 ,0.24067 ,0.38656 ,0.44044 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
21DEC20,0.17078 ,0.24089 ,0.38667 ,0.44067 ,0.47989 ,0.56900 ,0.70100 ,0.84089 
18DEC20,0.17078 ,0.24089 ,0.38656 ,0.44056 ,0.47989 ,0.56900 ,0.70100 ,0.84089 
17DEC20,0.17067 ,0.24078 ,0.38644 ,0.44044 ,0.47989 ,0.56889 ,0.70089 ,0.84078 
16DEC20,0.17067 ,0.24078 ,0.38644 ,0.44044 ,0.47989 ,0.56889 ,0.70089 ,0.84078 
15DEC20,0.17067 ,0.24078 ,0.38644 ,0.44044 ,0.47978 ,0.56889 ,0.70089 ,0.84078 
14DEC20,0.17067 ,0.24078 ,0.38644 ,0.44044 ,0.47978 ,0.56889 ,0.70089 ,0.84078 
11DEC20,0.17056 ,0.24067 ,0.38644 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
10DEC20,0.17056 ,0.24067 ,0.38700 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
09DEC20,0.17056 ,0.24056 ,0.38700 ,0.44022 ,0.47978 ,0.56867 ,0.70067 ,0.84056 
08DEC20,0.17056 ,0.24056 ,0.38700 ,0.44022 ,0.47978 ,0.56867 ,0.70067 ,0.84056 
07DEC20,0.17056 ,0.24067 ,0.38700 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
04DEC20,0.17067 ,0.24078 ,0.38711 ,0.44044 ,0.47978 ,0.56889 ,0.70089 ,0.84078 
03DEC20,0.17056 ,0.24067 ,0.38700 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
02DEC20,0.17056 ,0.24067 ,0.38700 ,0.44033 ,0.47978 ,0.56878 ,0.70078 ,0.84067 
01DEC20,0.17067 ,0.24078 ,0.38711 ,0.44044 ,0.47978 ,0.56889 ,0.70089 ,0.84078 
======================================================================,,,,,,,,
