交易日期,到期天數,model1
2021/08/12,6,0.0025889857250013353
2021/08/13,5,0.007294090694541538
2021/08/16,2,0.036155280779170594
2021/08/17,1,0.15279048283823796
2021/08/19,27,0.001686389237768571
2021/08/20,26,0.0018654389478339167
2021/08/23,23,0.0019056653048159678
2021/08/24,22,0.0021407272851174004
2021/08/25,21,0.0015790422445990707
2021/08/26,20,0.0024894285184179
2021/08/27,19,0.002219785485435084
2021/08/30,16,0.0015151875532859536
2021/08/31,15,0.0023334130945194655
2021/09/01,14,0.00200943162832122
2021/09/02,13,0.0011160092094442992
2021/09/03,12,0.0023872848967726717
2021/09/06,9,0.0007722600879319206
2021/09/07,8,0.0010596182740750634
2021/09/08,7,0.000951876625155381
2021/09/09,6,0.002663345097058787
2021/09/10,5,0.0005228225829222868
2021/09/13,2,0.007928895939228969
2021/09/14,1,0.0337689627224666
2021/09/16,34,0.0026091982572386766
2021/09/17,33,0.0028019977934374855
2021/09/22,28,0.0024285220852294357
2021/09/23,27,0.0016587287570346662
2021/09/24,26,0.002129585425832755
2021/09/27,23,0.0024877408843197186
2021/09/28,22,0.001474967347148156
2021/09/29,21,0.00087856330259279
2021/09/30,20,0.001118383501450314
2021/10/01,19,0.004647160432257195
2021/10/04,16,0.00345734999693647
2021/10/05,15,0.0015324189840020027
2021/10/06,14,0.0019175423001687544
2021/10/07,13,0.002290432331943901
2021/10/08,12,0.0015005609360418568
2021/10/12,8,0.007371210113965287
2021/10/13,7,0.005198022579277169
2021/10/14,6,0.001902470953357797
2021/10/15,5,0.001045047137174904
2021/10/18,2,0.01331098796643724
2021/10/19,1,0.03337878978907642
2021/10/21,27,0.003905081523663259
2021/10/22,26,0.004838680843178351
2021/10/25,23,0.005109780277261033
2021/10/26,22,0.005603666722295301
2021/10/27,21,0.006224744890515117
2021/10/28,20,0.0066699789111818375
2021/10/29,19,0.0041701398159295616
2021/11/01,16,0.0043281862289781675
2021/11/02,15,0.002323869814672923
2021/11/03,14,0.0030246866743190858
2021/11/04,13,0.0028174943728533136
2021/11/05,12,0.003722725061042369
2021/11/08,9,0.005439180082213701
2021/11/09,8,0.002101262969354559
2021/11/10,7,0.001749159793924444
2021/11/11,6,0.0013671559515029993
2021/11/12,5,0.00037599828532351167
2021/11/15,2,0.00327026917670046
2021/11/16,1,0.04261547622704803
2021/11/18,27,0.005964474019352543
2021/11/19,26,0.0049560274176105555
2021/11/22,23,0.002564929429708876
2021/11/23,22,0.003123894180377966
2021/11/24,21,0.0038327556701608138
2021/11/25,20,0.003920612458107903
2021/11/26,19,0.0018875333173747357
2021/11/29,16,0.0015946289668834577
2021/11/30,15,0.0015152445104772774
2021/12/01,14,0.0014169665697656884
2021/12/02,13,0.0008490208321562876
2021/12/03,12,0.0018175004091553896
2021/12/06,9,0.0009405464556420763
2021/12/07,8,0.0006009879272791503
2021/12/08,7,0.002118587674494163
2021/12/09,6,0.0011623898303514944
2021/12/10,5,0.0001992078905057854
2021/12/13,2,0.010139636258256327
2021/12/14,1,0.06075426615557794
2021/12/16,34,0.003285241169688077
2021/12/17,33,0.0027499878339785865
2021/12/20,30,0.0029262303322175093
2021/12/21,29,0.00302870692161236
2021/12/22,28,0.0036741693024990355
2021/12/23,27,0.003701973928151852
2021/12/24,26,0.005293769667574093
2021/12/27,23,0.005060930059239978
2021/12/28,22,0.005129887076643575
2021/12/29,21,0.006402912358855784
2021/12/30,20,0.005287255809283889
2022/01/03,16,0.005385546262651249
2022/01/04,15,0.012185297112149364
2022/01/05,14,0.005059838822115509
2022/01/06,13,0.0014166538807686149
2022/01/07,12,0.0009968908614541225
2022/01/10,9,0.0012246753528937244
2022/01/11,8,0.0019927612932921883
2022/01/12,7,0.005021877327002261
2022/01/13,6,0.005466144666985971
2022/01/14,5,0.0003988837819776834
2022/01/17,2,0.0072652543310916294
2022/01/18,1,0.035240585715613504
2022/01/20,27,0.0026888464758365043
2022/01/21,26,0.002557648442651726
2022/01/24,23,0.002040832769032435
2022/01/25,22,0.002564250385397172
2022/01/26,21,0.002596592723701242
2022/02/07,9,0.0013004055925536844
2022/02/08,8,0.0022510859112552205
2022/02/09,7,0.0019599653084259
2022/02/10,6,0.0009382087695801087
2022/02/11,5,0.005125806276276668
2022/02/14,2,0.016378130336299423
2022/02/15,1,0.05319115966991027
2022/02/17,27,0.002073063869466519
2022/02/18,26,0.0015626510960140608
2022/02/21,23,0.0012294007643610797
2022/02/22,22,0.000945759563890793
2022/02/23,21,0.001944150522598976
2022/02/24,20,0.007647941870671175
2022/02/25,19,0.002920768472994596
2022/03/01,15,0.0024432321758414872
2022/03/02,14,0.002387462947873827
2022/03/03,13,0.0027928511854023977
2022/03/04,12,0.0063606432613254596
2022/03/07,9,0.031084875525996886
2022/03/08,8,0.0033079176854484667
2022/03/09,7,0.0033669989669228018
2022/03/10,6,0.004805889840677315
2022/03/11,5,0.005481359405647074
2022/03/14,2,0.008767349515933782
2022/03/15,1,0.04340028881142635
2022/03/17,34,0.002665974126341749
2022/03/18,33,0.0026612319784027273
2022/03/21,30,0.0016602751000959445
2022/03/22,29,0.002689309424739457
2022/03/23,28,0.0030291482221184232
2022/03/24,27,0.003138186452279822
2022/03/25,26,0.0027197329351128035
2022/03/28,23,0.0020465463323373107
2022/03/29,22,0.0024714351643214966
2022/03/30,21,0.0029204071623386376
2022/03/31,20,0.002258781593504421
2022/04/01,19,0.0024030459760646774
2022/04/06,14,0.0009467886019398572
2022/04/07,13,0.0019705736170976436
2022/04/08,12,0.0014536292029335763
