交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,0.0373528471894044
2021/08/10,8,15,0.0374848971060729
2021/08/11,7,16,0.0783508540638389
2021/08/12,6,17,0.0339795395642576
2021/08/13,5,18,0.0103082493105164
2021/08/16,2,19,0.0083699715333737
2021/08/17,1,20,0.0898788054093723
2021/08/19,27,2,0.0905832466228726
2021/08/20,26,3,0.098087613732488
2021/08/23,23,4,0.1181076932177946
2021/08/24,22,5,0.0187123464516921
2021/08/25,21,6,0.0262054028756314
2021/08/26,20,7,0.0820007224403829
2021/08/27,19,8,0.0730266276354799
2021/08/30,16,9,0.133040364431552
2021/08/31,15,10,0.0883979006037991
2021/09/01,14,11,0.0338331882831665
2021/09/02,13,12,0.0756368439386628
2021/09/03,12,13,0.0523026707466218
2021/09/06,9,14,0.0279082011157749
2021/09/07,8,15,0.2624641631886753
2021/09/08,7,16,0.0332111599629709
2021/09/09,6,17,0.1427825538079954
2021/09/10,5,18,0.1160542308903947
2021/09/13,2,19,0.0994684631931087
2021/09/14,1,20,0.0498502197352766
2021/09/16,34,2,0.0430923218424084
2021/09/17,33,3,0.0693526205537424
2021/09/22,28,4,0.0189718344320053
2021/09/23,27,5,0.01066027304411
2021/09/24,26,6,0.024951373441913
2021/09/27,23,7,0.0125967911083245
2021/09/28,22,8,0.0078421476962898
2021/09/29,21,9,0.026563436138791
2021/09/30,20,10,0.0241970439980151
2021/10/01,19,11,0.0166517100871426
2021/10/04,16,12,0.0221289723348099
2021/10/05,15,13,0.0713193383004024
2021/10/06,14,14,0.0266569535832849
2021/10/07,13,15,0.0211796539130407
2021/10/08,12,16,0.0699320913242057
2021/10/12,8,17,0.0384081228849578
2021/10/13,7,18,0.0609760038685194
2021/10/14,6,19,0.0314473549499748
2021/10/15,5,20,0.0184872731672652
2021/10/18,2,21,0.0656738562018202
2021/10/19,1,22,0.0484754416458835
2021/10/21,27,2,0.034623868310117
2021/10/22,26,3,0.0133689149732627
2021/10/25,23,4,0.0302770291271243
2021/10/26,22,5,0.0140418723411702
2021/10/27,21,6,0.0143819420626275
2021/10/28,20,7,0.021983455575165
2021/10/29,19,8,0.0196146279019638
2021/11/01,16,9,0.0850010715815466
2021/11/02,15,10,0.0357653284657636
2021/11/03,14,11,0.1233203436930155
2021/11/04,13,12,0.0401075755259625
2021/11/05,12,13,0.0413966751805313
2021/11/08,9,14,0.0269627221728173
2021/11/09,8,15,0.0995154197469397
2021/11/10,7,16,0.0293999257125466
2021/11/11,6,17,0.0459647643178272
2021/11/12,5,18,0.0372423426590234
2021/11/15,2,19,0.126667545214852
2021/11/16,1,20,0.0291202447475954
2021/11/18,27,2,0.03722175607136
2021/11/19,26,3,0.0381082158397583
2021/11/22,23,4,0.011506052243392
2021/11/23,22,5,0.0132512771374655
2021/11/24,21,6,0.0123929647016074
2021/11/25,20,7,0.0226662734798562
2021/11/26,19,8,0.0075316818199328
2021/11/29,16,9,0.0103058065879202
2021/11/30,15,10,0.0128966446004613
2021/12/01,14,11,0.0247014699281598
2021/12/02,13,12,0.0258510907751287
2021/12/03,12,13,0.0225326914812007
2021/12/06,9,14,0.0111654015240866
2021/12/07,8,15,0.0227070782265785
2021/12/08,7,16,0.0474077424026306
2021/12/09,6,17,0.02481101848153
2021/12/10,5,18,0.0355477727347646
2021/12/13,2,19,0.0384626721741371
