交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,7.526538089325866e-05
2021/08/10,8,15,0.0004082818541656501
2021/08/11,7,16,0.0008409740977663356
2021/08/12,6,17,0.0008918003002564877
2021/08/13,5,18,0.002527697117560939
2021/08/16,2,19,0.02358049693486304
2021/08/17,1,20,0.06124806921249831
2021/08/19,27,2,0.0007304801477856044
2021/08/20,26,3,0.0009622961868601681
2021/08/23,23,4,0.0027839777738868027
2021/08/24,22,5,0.00038429293803711874
2021/08/25,21,6,0.0002723660091380938
2021/08/26,20,7,0.0011372746815301882
2021/08/27,19,8,0.0005037686470061899
2021/08/30,16,9,0.0004107149826619946
2021/08/31,15,10,0.0009044434716906681
2021/09/01,14,11,0.000585347804921664
2021/09/02,13,12,0.00030654920143809833
2021/09/03,12,13,0.0012002439351988343
2021/09/06,9,14,0.0003542921266181317
2021/09/07,8,15,0.0005386431313680907
2021/09/08,7,16,0.0012759473881536415
2021/09/09,6,17,0.0029738070870848404
2021/09/10,5,18,0.0010320163082993888
2021/09/13,2,19,0.005321690637816077
2021/09/14,1,20,0.030418190296427255
2021/09/16,34,2,0.0002732128421345944
2021/09/17,33,3,0.0004863898217906749
2021/09/22,28,4,0.0007403426599373226
2021/09/23,27,5,0.0002846601577900508
2021/09/24,26,6,0.00029581597799954723
2021/09/27,23,7,0.00023063172010389675
2021/09/28,22,8,0.00039055049930422013
2021/09/29,21,9,0.0001380891013875618
2021/09/30,20,10,0.00024016018647312725
2021/10/01,19,11,0.0034464247017949572
2021/10/04,16,12,0.0010331232161547236
2021/10/05,15,13,0.0003325330735861718
2021/10/06,14,14,0.00033597800548631183
2021/10/07,13,15,0.000517661103711424
2021/10/08,12,16,0.00045295671269868557
2021/10/12,8,17,0.002098439980429602
2021/10/13,7,18,0.000837723618170385
2021/10/14,6,19,0.0010705656564820034
2021/10/15,5,20,0.0014382816387928207
2021/10/18,2,21,0.009635116913614522
2021/10/19,1,22,0.021817580960475993
2021/10/21,27,2,0.001186685255191582
2021/10/22,26,3,0.000570139374023702
2021/10/25,23,4,0.0009396719691679525
2021/10/26,22,5,0.0011129249257825643
2021/10/27,21,6,0.0010624893835381314
2021/10/28,20,7,0.0007810167229019577
2021/10/29,19,8,0.00030159198168795915
2021/11/01,16,9,0.0001924683323227075
2021/11/02,15,10,9.230135375470382e-05
2021/11/03,14,11,0.00010784898393661932
2021/11/04,13,12,0.00011563352833566188
2021/11/05,12,13,0.0003054426996273664
2021/11/08,9,14,0.001637074055836424
2021/11/09,8,15,0.00013912127528496103
2021/11/10,7,16,0.0006266714813408078
2021/11/11,6,17,0.0011251793165686572
2021/11/12,5,18,0.00013159868120561966
2021/11/15,2,19,0.003284291572761467
2021/11/16,1,20,0.04090599004628935
2021/11/18,27,2,0.0003901102565961024
2021/11/19,26,3,0.0004922202007979897
2021/11/22,23,4,0.00028989558401345346
2021/11/23,22,5,0.0001895727810339274
2021/11/24,21,6,0.0001761253770884067
2021/11/25,20,7,0.000301002780475338
2021/11/26,19,8,0.001723916705517713
2021/11/29,16,9,0.001922188987405806
2021/11/30,15,10,0.00037681136058150097
2021/12/01,14,11,0.00019752277380910248
2021/12/02,13,12,0.0003280858688965367
2021/12/03,12,13,0.0003852016988276061
2021/12/06,9,14,0.0004150534580716597
2021/12/07,8,15,0.00026379233193971806
2021/12/08,7,16,0.0012145848760132443
2021/12/09,6,17,0.0019220243671938956
2021/12/10,5,18,0.000516370075918307
2021/12/13,2,19,0.010839162919789334
2021/12/14,1,20,0.02746805578744705
2021/12/16,34,2,0.00015142997165398198
2021/12/17,33,3,0.000647073881931384
2021/12/20,30,4,0.0006416484015279521
2021/12/21,29,5,0.0005230755667852068
2021/12/22,28,6,0.0006426837556695752
2021/12/23,27,7,0.00026507906507813563
2021/12/24,26,8,0.0005777002258761128
2021/12/27,23,9,0.0002760201251637522
2021/12/28,22,10,0.0003608066360591202
2021/12/29,21,11,0.0007009475860766097
2021/12/30,20,12,0.0002999874469511829
2022/01/03,16,13,0.0001473993670080903
2022/01/04,15,14,0.0029414896918177253
2022/01/05,14,15,0.0002598570544541269
2022/01/06,13,16,0.0011147447967020609
2022/01/07,12,17,0.0007382588531315732
2022/01/10,9,18,0.00017878963401600606
2022/01/11,8,19,0.0010147101269730133
