交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,0.0017344651629481
2021/08/10,8,15,0.0023553160114502
2021/08/11,7,16,0.0035140572959606
2021/08/12,6,17,0.0015179607948347
2021/08/13,5,18,0.0009195179775664
2021/08/16,2,19,0.0224639000778542
2021/08/17,1,20,0.0693166889648396
2021/08/19,27,2,0.0086353795147558
2021/08/20,26,3,0.0027063572378889
2021/08/23,23,4,0.0085787820347131
2021/08/24,22,5,0.0038368565525623
2021/08/25,21,6,0.0009483144914633
2021/08/26,20,7,0.0016838730681145
2021/08/27,19,8,0.0013960255354808
2021/08/30,16,9,0.0032066540084065
2021/08/31,15,10,0.0111734865713773
2021/09/01,14,11,0.0033757704550565
2021/09/02,13,12,0.0020610922133247
2021/09/03,12,13,0.002235786869476
2021/09/06,9,14,0.0078576055947235
2021/09/07,8,15,0.0031854631475933
2021/09/08,7,16,0.0097783713519596
2021/09/09,6,17,0.0032962767107318
2021/09/10,5,18,0.0088864558261764
2021/09/13,2,19,0.0045443642906529
2021/09/14,1,20,0.0110909602374316
2021/09/16,34,2,0.0143618120646064
2021/09/17,33,3,0.0031236177380647
2021/09/22,28,4,0.0026295614722908
2021/09/23,27,5,0.0041687304717693
2021/09/24,26,6,0.0036299204091016
2021/09/27,23,7,0.0030003102246922
2021/09/28,22,8,0.0010980710515687
2021/09/29,21,9,0.0011320910260327
2021/09/30,20,10,0.0013381394261419
2021/10/01,19,11,0.0016375444195297
2021/10/04,16,12,0.0016610469740378
2021/10/05,15,13,0.0072717515600632
2021/10/06,14,14,0.0023006487699935
2021/10/07,13,15,0.0017867069276776
2021/10/08,12,16,0.0026673849294295
2021/10/12,8,17,0.0024372347393379
2021/10/13,7,18,0.003824556061131
2021/10/14,6,19,0.0071303208253235
2021/10/15,5,20,0.0093712951876485
2021/10/18,2,21,0.0146879360354371
2021/10/19,1,22,0.0151838513486331
2021/10/21,27,2,0.0036637764578125
2021/10/22,26,3,0.0084878806350717
2021/10/25,23,4,0.003962081951157
2021/10/26,22,5,0.0062207924021845
2021/10/27,21,6,0.0037769538530425
2021/10/28,20,7,0.0013282761434944
2021/10/29,19,8,0.0015285625529984
2021/11/01,16,9,0.0012427150990666
2021/11/02,15,10,0.0029215680476612
2021/11/03,14,11,0.0016055744411748
2021/11/04,13,12,0.0014434306587253
2021/11/05,12,13,0.0053560947471258
2021/11/08,9,14,0.0059065260485002
2021/11/09,8,15,0.0020595609872107
2021/11/10,7,16,0.0047984820484336
2021/11/11,6,17,0.0033904182450548
2021/11/12,5,18,0.0011849125506552
2021/11/15,2,19,0.0039063335358859
2021/11/16,1,20,0.025707921787074
2021/11/18,27,2,0.005398983130282
2021/11/19,26,3,0.0011605636319907
2021/11/22,23,4,0.0006778170586628
2021/11/23,22,5,0.0007575077344896
