交易日期,到期月份(週別),履約價,買賣權,成交量,收盤價,結算價,期貨成交量,期貨開盤價,期貨最高價,期貨最低價,期貨收盤價,期貨結算價
2019/04/26,201905,8900.0,put,91,1.9,1.9,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9000.0,put,240,2.1,2.1,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9100.0,put,339,2.4,2.2,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9200.0,put,439,2.6,2.4,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9300.0,put,654,2.9,2.9,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9400.0,put,717,3.3,3.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9500.0,put,372,3.6,3.6,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9600.0,put,154,4.5,4.1,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9700.0,put,668,4.6,4.6,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9800.0,put,726,5.4,5.4,118536,10962,10972,10900,10933,10934
2019/04/26,201905,9900.0,put,1508,6.3,6.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10000.0,call,2,920,940,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10000.0,put,1198,7.5,7.5,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10100.0,put,1425,9,9,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10200.0,call,15,735,745,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10200.0,put,1447,11,11,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10300.0,call,10,645,645,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10300.0,put,5814,13.5,13.5,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10400.0,call,9,550,550,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10400.0,put,3904,17.5,17.5,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10500.0,call,52,450,458,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10500.0,put,6310,24,24,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10600.0,call,146,366,366,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10600.0,put,9452,33,33,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10700.0,call,426,279,279,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10700.0,put,11921,46,46,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10800.0,call,1543,201,201,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10800.0,put,9337,66,66,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10900.0,call,4130,132,132,118536,10962,10972,10900,10933,10934
2019/04/26,201905,10900.0,put,10101,96,96,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11000.0,call,11745,76,76,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11000.0,put,8022,143,143,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11100.0,call,11683,41,41,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11100.0,put,1359,206,206,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11200.0,call,11044,18.5,18.5,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11200.0,put,523,283,283,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11300.0,call,7711,8.6,8.6,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11300.0,put,54,372,372,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11400.0,call,3936,4.2,4.2,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11400.0,put,29,488,470,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11500.0,call,3313,2.3,2.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11500.0,put,3,560,570,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11600.0,call,842,1.3,1.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11700.0,call,381,0.9,0.9,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11800.0,call,518,0.7,0.7,118536,10962,10972,10900,10933,10934
2019/04/26,201905,11900.0,call,127,0.5,0.5,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12000.0,call,20,0.4,0.4,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12100.0,call,100,0.3,0.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12200.0,call,40,0.3,0.3,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12400.0,call,1,0.2,0.2,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12600.0,call,20,0.2,0.1,118536,10962,10972,10900,10933,10934
2019/04/26,201905,12700.0,call,260,0.2,0.1,118536,10962,10972,10900,10933,10934
2019/04/26,201906,7400.0,put,62,1.7,1.7,1892,10958,10963,10893,10927,10926
2019/04/26,201906,7600.0,put,22,2.2,2.2,1892,10958,10963,10893,10927,10926
2019/04/26,201906,7800.0,put,55,2.3,2.3,1892,10958,10963,10893,10927,10926
2019/04/26,201906,8200.0,put,4,3.3,3.3,1892,10958,10963,10893,10927,10926
2019/04/26,201906,8400.0,put,2,3.8,3.8,1892,10958,10963,10893,10927,10926
2019/04/26,201906,8600.0,put,7,4.5,4.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,8800.0,put,5,5.4,5.4,1892,10958,10963,10893,10927,10926
2019/04/26,201906,8900.0,put,13,6.1,6.1,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9000.0,put,77,7.3,7.3,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9100.0,put,2,7.9,7.9,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9200.0,put,29,9.3,9.3,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9300.0,put,24,10,10,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9400.0,put,6,11.5,11.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9500.0,put,39,13,13,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9600.0,put,29,15,15,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9700.0,put,24,17,17,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9800.0,call,1,1160,1140,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9800.0,put,66,20,20,1892,10958,10963,10893,10927,10926
2019/04/26,201906,9900.0,put,60,24.5,24.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10000.0,call,8,930,955,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10000.0,put,203,30,30,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10100.0,put,84,35.5,35.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10200.0,call,12,755,770,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10200.0,put,291,42.5,42.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10300.0,put,1900,52,52,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10400.0,call,9,585,585,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10400.0,put,351,64,64,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10500.0,call,4,485,505,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10500.0,put,334,78,78,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10600.0,call,80,414,423,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10600.0,put,747,97,97,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10700.0,call,27,335,347,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10700.0,put,784,121,121,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10800.0,call,53,274,274,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10800.0,put,255,150,150,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10900.0,call,184,216,216,1892,10958,10963,10893,10927,10926
2019/04/26,201906,10900.0,put,145,188,188,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11000.0,call,289,161,161,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11000.0,put,56,234,234,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11100.0,call,232,116,116,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11100.0,put,17,295,295,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11200.0,call,672,80,80,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11200.0,put,21,362,354,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11300.0,call,394,54,54,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11300.0,put,10,446,428,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11400.0,call,428,36,36,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11400.0,put,2,515,515,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11500.0,call,375,23.5,23.5,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11500.0,put,1,610,595,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11600.0,call,557,15,15,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11600.0,put,1,690,690,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11700.0,call,150,9.8,9.8,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11700.0,put,1,790,790,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11800.0,call,142,5.8,5.8,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11800.0,put,1,890,880,1892,10958,10963,10893,10927,10926
2019/04/26,201906,11900.0,call,54,4.1,4.1,1892,10958,10963,10893,10927,10926
2019/04/26,201906,12000.0,call,2,2.6,2.6,1892,10958,10963,10893,10927,10926
2019/04/26,201907,9300.0,put,15,23.5,23.5,109,10744,10746,10688,10709,10718
2019/04/26,201907,9400.0,put,3,27,27,109,10744,10746,10688,10709,10718
2019/04/26,201907,9500.0,put,10,32,32,109,10744,10746,10688,10709,10718
2019/04/26,201907,9600.0,put,40,36.5,36.5,109,10744,10746,10688,10709,10718
2019/04/26,201907,9700.0,put,177,42.5,42.5,109,10744,10746,10688,10709,10718
2019/04/26,201907,9800.0,put,4,53,53,109,10744,10746,10688,10709,10718
2019/04/26,201907,9900.0,put,153,63,63,109,10744,10746,10688,10709,10718
2019/04/26,201907,10000.0,put,12,72,72,109,10744,10746,10688,10709,10718
2019/04/26,201907,10100.0,put,10,86,86,109,10744,10746,10688,10709,10718
2019/04/26,201907,10200.0,put,16,103,100,109,10744,10746,10688,10709,10718
2019/04/26,201907,10300.0,put,28,123,123,109,10744,10746,10688,10709,10718
2019/04/26,201907,10400.0,call,7,459,459,109,10744,10746,10688,10709,10718
2019/04/26,201907,10400.0,put,10,143,143,109,10744,10746,10688,10709,10718
2019/04/26,201907,10500.0,put,3,182,171,109,10744,10746,10688,10709,10718
2019/04/26,201907,10600.0,put,1,202,202,109,10744,10746,10688,10709,10718
2019/04/26,201907,10700.0,call,2,250,266,109,10744,10746,10688,10709,10718
2019/04/26,201907,10800.0,call,16,195,209,109,10744,10746,10688,10709,10718
2019/04/26,201907,10800.0,put,3,292,292,109,10744,10746,10688,10709,10718
2019/04/26,201907,10900.0,call,11,165,165,109,10744,10746,10688,10709,10718
2019/04/26,201907,10900.0,put,6,354,347,109,10744,10746,10688,10709,10718
2019/04/26,201907,11000.0,call,21,125,125,109,10744,10746,10688,10709,10718
2019/04/26,201907,11000.0,put,2,402,402,109,10744,10746,10688,10709,10718
2019/04/26,201907,11100.0,call,26,88,94,109,10744,10746,10688,10709,10718
2019/04/26,201907,11100.0,put,1,475,475,109,10744,10746,10688,10709,10718
2019/04/26,201907,11200.0,call,101,69,69,109,10744,10746,10688,10709,10718
2019/04/26,201907,11300.0,call,32,44.5,49.5,109,10744,10746,10688,10709,10718
2019/04/26,201907,11400.0,call,19,30.5,35,109,10744,10746,10688,10709,10718
2019/04/26,201907,11500.0,call,7,24,24,109,10744,10746,10688,10709,10718
2019/04/26,201907,11600.0,call,2,17,17,109,10744,10746,10688,10709,10718
2019/04/26,201907,11700.0,call,3,11.5,11.5,109,10744,10746,10688,10709,10718
2019/04/26,201907,11800.0,call,7,7.9,7.9,109,10744,10746,10688,10709,10718
2019/04/26,201907,11900.0,call,5,6.2,6.2,109,10744,10746,10688,10709,10718
2019/04/26,201907,12000.0,call,3,4.1,4.1,109,10744,10746,10688,10709,10718
2019/04/26,201907,12300.0,call,1,2.4,2.4,109,10744,10746,10688,10709,10718
2019/04/26,201909,7400.0,put,221,8.7,8.7,107,10552,10555,10510,10535,10535
2019/04/26,201909,7600.0,put,150,9.4,9.4,107,10552,10555,10510,10535,10535
2019/04/26,201909,7800.0,put,161,13.5,13.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,8000.0,put,200,14,14,107,10552,10555,10510,10535,10535
2019/04/26,201909,8200.0,put,23,19.5,19.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,8400.0,put,63,23.5,23.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,8600.0,put,70,31,31,107,10552,10555,10510,10535,10535
2019/04/26,201909,8800.0,put,35,40,40,107,10552,10555,10510,10535,10535
2019/04/26,201909,9000.0,put,5,51,51,107,10552,10555,10510,10535,10535
2019/04/26,201909,9200.0,put,8,66,66,107,10552,10555,10510,10535,10535
2019/04/26,201909,9400.0,put,20,82,82,107,10552,10555,10510,10535,10535
2019/04/26,201909,9600.0,put,42,111,108,107,10552,10555,10510,10535,10535
2019/04/26,201909,9800.0,put,160,142,142,107,10552,10555,10510,10535,10535
2019/04/26,201909,10000.0,put,64,187,181,107,10552,10555,10510,10535,10535
2019/04/26,201909,10200.0,call,7,550,565,107,10552,10555,10510,10535,10535
2019/04/26,201909,10200.0,put,13,239,233,107,10552,10555,10510,10535,10535
2019/04/26,201909,10400.0,call,6,418,439,107,10552,10555,10510,10535,10535
2019/04/26,201909,10400.0,put,708,304,304,107,10552,10555,10510,10535,10535
2019/04/26,201909,10600.0,call,43,308,324,107,10552,10555,10510,10535,10535
2019/04/26,201909,10600.0,put,31,389,389,107,10552,10555,10510,10535,10535
2019/04/26,201909,10800.0,call,19,225,232,107,10552,10555,10510,10535,10535
2019/04/26,201909,10800.0,put,1,496,496,107,10552,10555,10510,10535,10535
2019/04/26,201909,11000.0,call,26,157,157,107,10552,10555,10510,10535,10535
2019/04/26,201909,11000.0,put,2,620,620,107,10552,10555,10510,10535,10535
2019/04/26,201909,11200.0,call,11,105,105,107,10552,10555,10510,10535,10535
2019/04/26,201909,11400.0,call,17,70,70,107,10552,10555,10510,10535,10535
2019/04/26,201909,11600.0,call,521,44.5,44.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,11800.0,call,28,27,27,107,10552,10555,10510,10535,10535
2019/04/26,201909,12000.0,call,2,17.5,17.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,12200.0,call,1,10.5,10.5,107,10552,10555,10510,10535,10535
2019/04/26,201909,12600.0,call,10,5.2,5.2,107,10552,10555,10510,10535,10535
2019/04/26,201912,8200.0,put,23,47.5,47.5,51,10525,10526,10473,10493,10493
2019/04/26,201912,8400.0,put,17,57,57,51,10525,10526,10473,10493,10493
2019/04/26,201912,8600.0,put,2,66,66,51,10525,10526,10473,10493,10493
2019/04/26,201912,8800.0,put,4,84,84,51,10525,10526,10473,10493,10493
2019/04/26,201912,9000.0,put,18,107,107,51,10525,10526,10473,10493,10493
2019/04/26,201912,9200.0,put,30,132,116,51,10525,10526,10473,10493,10493
2019/04/26,201912,9400.0,put,59,157,157,51,10525,10526,10473,10493,10493
2019/04/26,201912,9600.0,put,4,192,192,51,10525,10526,10473,10493,10493
2019/04/26,201912,9800.0,put,4,237,237,51,10525,10526,10473,10493,10493
2019/04/26,201912,10000.0,call,51,760,775,51,10525,10526,10473,10493,10493
2019/04/26,201912,10000.0,put,23,286,286,51,10525,10526,10473,10493,10493
2019/04/26,201912,10200.0,put,7,359,350,51,10525,10526,10473,10493,10493
2019/04/26,201912,10400.0,call,1,515,515,51,10525,10526,10473,10493,10493
2019/04/26,201912,10400.0,put,1,428,428,51,10525,10526,10473,10493,10493
2019/04/26,201912,10600.0,call,20,419,419,51,10525,10526,10473,10493,10493
2019/04/26,201912,10600.0,put,2,535,525,51,10525,10526,10473,10493,10493
2019/04/26,201912,10800.0,call,23,319,319,51,10525,10526,10473,10493,10493
2019/04/26,201912,11000.0,call,24,238,245,51,10525,10526,10473,10493,10493
2019/04/26,201912,11200.0,call,11,178,178,51,10525,10526,10473,10493,10493
2019/04/26,201912,11400.0,call,21,135,135,51,10525,10526,10473,10493,10493
2019/04/26,201912,11600.0,call,15,98,98,51,10525,10526,10473,10493,10493
2019/04/26,201912,11800.0,call,13,68,68,51,10525,10526,10473,10493,10493
2019/04/26,201912,12000.0,call,5,45,45,51,10525,10526,10473,10493,10493
2019/04/26,201912,12200.0,call,2,34.5,34.5,51,10525,10526,10473,10493,10493
2019/04/26,201912,12800.0,call,2,11.5,11.5,51,10525,10526,10473,10493,10493
2019/04/26,201912,13200.0,call,2,7.4,7.4,51,10525,10526,10473,10493,10493
2019/04/26,201912,13400.0,call,1,5.7,5.7,51,10525,10526,10473,10493,10493
2019/04/29,201905,8700.0,put,94,1.3,1.3,90107,10959,10978,10902,10932,10933
2019/04/29,201905,8800.0,put,126,1.4,1.4,90107,10959,10978,10902,10932,10933
2019/04/29,201905,8900.0,put,22,1.7,1.7,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9000.0,put,88,2,2,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9100.0,put,110,2.1,2.1,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9200.0,put,240,2.4,2.4,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9300.0,put,311,2.9,2.9,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9400.0,put,725,3.2,3.2,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9500.0,put,1327,3.6,3.6,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9600.0,put,421,4,4,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9700.0,put,745,4.6,4.6,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9800.0,put,735,5.2,5.2,90107,10959,10978,10902,10932,10933
2019/04/29,201905,9900.0,put,670,6,6,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10000.0,call,3,925,940,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10000.0,put,1034,7.1,7.1,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10100.0,call,1,835,840,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10100.0,put,1844,8.6,8.6,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10200.0,call,4,745,745,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10200.0,put,1866,10,10,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10300.0,call,3,625,645,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10300.0,put,2590,13,13,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10400.0,call,1,560,550,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10400.0,put,1869,16.5,16.5,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10500.0,call,18,455,455,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10500.0,put,4987,21.5,21.5,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10600.0,call,54,364,364,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10600.0,put,4105,30.5,30.5,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10700.0,call,247,275,275,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10700.0,put,8091,42,42,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10800.0,call,552,196,196,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10800.0,put,5033,62,62,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10900.0,call,2706,126,126,90107,10959,10978,10902,10932,10933
2019/04/29,201905,10900.0,put,6109,92,92,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11000.0,call,6872,71,71,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11000.0,put,2172,138,138,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11100.0,call,6136,35.5,35.5,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11100.0,put,1753,203,203,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11200.0,call,5486,16,16,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11200.0,put,124,284,284,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11300.0,call,3625,7,7,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11300.0,put,5,379,379,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11400.0,call,1685,3.4,3.4,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11400.0,put,7,480,470,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11500.0,call,1767,1.8,1.8,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11500.0,put,1,570,570,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11600.0,call,1505,1.1,1.1,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11700.0,call,137,0.8,0.8,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11800.0,call,145,0.5,0.5,90107,10959,10978,10902,10932,10933
2019/04/29,201905,11900.0,call,25,0.4,0.4,90107,10959,10978,10902,10932,10933
2019/04/29,201905,12000.0,call,100,0.3,0.3,90107,10959,10978,10902,10932,10933
2019/04/29,201905,12100.0,call,94,0.2,0.2,90107,10959,10978,10902,10932,10933
2019/04/29,201905,12200.0,call,145,0.2,0.2,90107,10959,10978,10902,10932,10933
2019/04/29,201906,7400.0,put,33,2,2,1316,10949,10968,10896,10928,10928
2019/04/29,201906,8000.0,put,2,2.9,2.9,1316,10949,10968,10896,10928,10928
2019/04/29,201906,8600.0,put,7,5,5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,8800.0,put,6,5.7,5.7,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9000.0,put,53,7.3,7.3,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9200.0,put,24,9,9,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9300.0,put,12,10,10,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9400.0,put,5,11.5,11.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9500.0,put,60,13.5,13.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9600.0,put,15,14.5,14.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9700.0,put,34,18.5,18,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9800.0,put,41,20,20,1316,10949,10968,10896,10928,10928
2019/04/29,201906,9900.0,put,144,24.5,24.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10000.0,put,233,29.5,29.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10100.0,put,40,34.5,34.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10200.0,call,1,765,765,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10200.0,put,5544,42,42,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10300.0,put,1277,52,52,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10400.0,call,2,585,585,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10400.0,put,150,60,60,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10500.0,call,3,505,505,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10500.0,put,371,77,77,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10600.0,call,3,417,417,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10600.0,put,635,93,93,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10700.0,call,13,350,350,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10700.0,put,613,117,117,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10800.0,call,48,272,272,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10800.0,put,745,146,146,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10900.0,call,150,209,209,1316,10949,10968,10896,10928,10928
2019/04/29,201906,10900.0,put,949,182,182,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11000.0,call,1215,156,156,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11000.0,put,211,227,227,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11100.0,call,288,111,111,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11100.0,put,38,286,286,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11200.0,call,328,76,76,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11200.0,put,47,348,348,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11300.0,call,330,49.5,49.5,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11300.0,put,15,423,423,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11400.0,call,488,32,32,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11400.0,put,26,478,505,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11500.0,call,432,20,20,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11600.0,call,151,13,13,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11700.0,call,133,8.2,8.2,1316,10949,10968,10896,10928,10928
2019/04/29,201906,11800.0,call,45,5.3,5.3,1316,10949,10968,10896,10928,10928
2019/04/29,201906,13200.0,call,5,0.2,0.1,1316,10949,10968,10896,10928,10928
2019/04/29,201907,9300.0,put,8,23.5,23.5,125,10737,10757,10688,10718,10718
2019/04/29,201907,9400.0,put,1,26.5,26.5,125,10737,10757,10688,10718,10718
2019/04/29,201907,9500.0,put,4,32,32,125,10737,10757,10688,10718,10718
2019/04/29,201907,9600.0,put,15,37,37,125,10737,10757,10688,10718,10718
2019/04/29,201907,9700.0,put,2,44,44,125,10737,10757,10688,10718,10718
2019/04/29,201907,10000.0,put,1,69,69,125,10737,10757,10688,10718,10718
2019/04/29,201907,10100.0,put,1,81,81,125,10737,10757,10688,10718,10718
2019/04/29,201907,10200.0,put,3,96,96,125,10737,10757,10688,10718,10718
2019/04/29,201907,10300.0,put,3,117,117,125,10737,10757,10688,10718,10718
2019/04/29,201907,10400.0,put,12,137,137,125,10737,10757,10688,10718,10718
2019/04/29,201907,10500.0,call,1,387,381,125,10737,10757,10688,10718,10718
2019/04/29,201907,10600.0,call,2,327,327,125,10737,10757,10688,10718,10718
2019/04/29,201907,10600.0,put,3,204,204,125,10737,10757,10688,10718,10718
2019/04/29,201907,10800.0,call,6,201,201,125,10737,10757,10688,10718,10718
2019/04/29,201907,10800.0,put,5,280,280,125,10737,10757,10688,10718,10718
2019/04/29,201907,10900.0,call,2,155,155,125,10737,10757,10688,10718,10718
2019/04/29,201907,10900.0,put,2,343,337,125,10737,10757,10688,10718,10718
2019/04/29,201907,11000.0,call,6,118,118,125,10737,10757,10688,10718,10718
2019/04/29,201907,11100.0,call,4,88,88,125,10737,10757,10688,10718,10718
2019/04/29,201907,11200.0,call,5,63,63,125,10737,10757,10688,10718,10718
2019/04/29,201907,11300.0,call,7,45,45,125,10737,10757,10688,10718,10718
2019/04/29,201907,11500.0,call,6,21.5,21.5,125,10737,10757,10688,10718,10718
2019/04/29,201907,11600.0,call,42,15,15,125,10737,10757,10688,10718,10718
2019/04/29,201907,11700.0,call,51,10.5,10.5,125,10737,10757,10688,10718,10718
2019/04/29,201907,11800.0,call,27,7.3,7.3,125,10737,10757,10688,10718,10718
2019/04/29,201909,7400.0,put,54,8.4,8.4,54,10550,10566,10505,10538,10538
2019/04/29,201909,7600.0,put,51,9.9,9.9,54,10550,10566,10505,10538,10538
2019/04/29,201909,7800.0,put,54,12,12,54,10550,10566,10505,10538,10538
2019/04/29,201909,8000.0,put,709,15.5,15.5,54,10550,10566,10505,10538,10538
2019/04/29,201909,8200.0,put,61,18.5,18.5,54,10550,10566,10505,10538,10538
2019/04/29,201909,8400.0,put,60,23.5,23.5,54,10550,10566,10505,10538,10538
