交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,0.0006520070948872533
2021/08/10,8,15,0.0001220566764852613
2021/08/11,7,16,0.0007213819248998076
2021/08/12,6,17,0.0002856955217728986
2021/08/13,5,18,0.0010712841637309958
2021/08/16,2,19,0.009250759227433627
2021/08/17,1,20,0.02183427346666892
2021/08/19,27,2,0.001358931803552032
2021/08/20,26,3,0.0016571996094833178
2021/08/23,23,4,0.005841504115775243
2021/08/24,22,5,0.0028348273563507426
2021/08/25,21,6,0.0026264129778452746
2021/08/26,20,7,0.002689272452642893
2021/08/27,19,8,0.0048472521404875745
2021/08/30,16,9,0.003599757502707797
2021/08/31,15,10,0.0035318085269239624
2021/09/01,14,11,0.0023090827205078136
2021/09/02,13,12,0.0008733508526165039
2021/09/03,12,13,0.003768615132872044
2021/09/06,9,14,0.000518820646066886
2021/09/07,8,15,0.0036464032170395993
2021/09/08,7,16,0.0005245127077648286
2021/09/09,6,17,0.0006318153938964967
2021/09/10,5,18,0.007802345554829311
2021/09/13,2,19,0.0018254928064606257
2021/09/14,1,20,0.010241498653018911
2021/09/16,34,2,0.001659117757757819
2021/09/17,33,3,0.00347761515932548
2021/09/22,28,4,0.0007636345229498716
2021/09/23,27,5,0.0009447506952902184
2021/09/24,26,6,0.0022815861297900805
2021/09/27,23,7,0.0029648069348357947
2021/09/28,22,8,0.0006421421919368556
2021/09/29,21,9,0.00043279622289252914
2021/09/30,20,10,0.0005307872910716761
2021/10/01,19,11,0.002083294857430092
2021/10/04,16,12,0.00022307542402421552
2021/10/05,15,13,0.0010555630148221646
2021/10/06,14,14,0.00048126705729407943
2021/10/07,13,15,0.0014678110220729087
2021/10/08,12,16,0.0023768555259775577
2021/10/12,8,17,0.00017394111730545752
2021/10/13,7,18,0.001569094392198792
2021/10/14,6,19,0.0044835321353457105
2021/10/15,5,20,0.013593339111805838
2021/10/18,2,21,0.009006180840452353
2021/10/19,1,22,0.00811998866524687
2021/10/21,27,2,0.003950185320769469
2021/10/22,26,3,0.004712457134166269
2021/10/25,23,4,0.004302594666420365
2021/10/26,22,5,0.004409196844674369
2021/10/27,21,6,0.0057669352262108425
2021/10/28,20,7,0.003965384811753224
2021/10/29,19,8,0.0017013655140777368
2021/11/01,16,9,0.0026600580440625412
2021/11/02,15,10,0.0010331387212550948
2021/11/03,14,11,0.0009008398761905824
2021/11/04,13,12,0.0013735183904854818
2021/11/05,12,13,0.0023842745871140046
2021/11/08,9,14,0.002816830532854746
2021/11/09,8,15,0.004773200424992974
2021/11/10,7,16,0.0006293625659484974
2021/11/11,6,17,0.0015132109268204844
2021/11/12,5,18,0.0022222954924534825
2021/11/15,2,19,0.0017472635623186315
2021/11/16,1,20,0.023498398394010776
2021/11/18,27,2,0.000577378341713477
2021/11/19,26,3,0.0008579299684908392
2021/11/22,23,4,0.000570676342604659
2021/11/23,22,5,0.0006599763132253684
2021/11/24,21,6,0.0012716294116414935
2021/11/25,20,7,0.0014635658201330789
2021/11/26,19,8,0.00037601864946953793
2021/11/29,16,9,0.0006043401958010489
2021/11/30,15,10,0.0002208500414319567
2021/12/01,14,11,0.0020913691613684256
2021/12/02,13,12,0.001374704771646108
2021/12/03,12,13,0.0023450371982265154
2021/12/06,9,14,0.0019256245764800808
2021/12/07,8,15,0.003098817326832214
2021/12/08,7,16,0.003764784834726177
2021/12/09,6,17,0.005884490577395358
2021/12/10,5,18,0.000838686620304679
2021/12/13,2,19,0.010002640212577211
2021/12/14,1,20,0.013612908015208494
2021/12/16,34,2,0.002160408848896145
2021/12/17,33,3,0.0018884245999423836
2021/12/20,30,4,0.0006663906627007539
2021/12/21,29,5,0.002802204449319266
2021/12/22,28,6,0.0019715415443163375
2021/12/23,27,7,0.0027860236904707434
2021/12/24,26,8,0.002406733068987291
2021/12/27,23,9,0.003833316030518568
2021/12/28,22,10,0.002870365230561231
2021/12/29,21,11,0.003271995775511305
2021/12/30,20,12,0.0013879765210015015
2022/01/03,16,13,0.0021600946901314194
2022/01/04,15,14,0.009553487171473507
2022/01/05,14,15,0.0010322985901621844
2022/01/06,13,16,0.00016059213598170673
