2018/01/02,Tue,1.44,1.48,1.56,1.62,1.70,1.84,2.11
2018/01/03,Wed,1.44,1.47,1.56,1.62,1.70,1.84,2.12
2018/01/04,Thu,1.44,1.47,1.55,1.62,1.70,1.86,2.14
2018/01/05,Fri,1.44,1.47,1.55,1.62,1.70,1.87,2.15
2018/01/08,Mon,1.44,1.47,1.55,1.62,1.71,1.87,2.15
2018/01/09,Tue,1.44,1.46,1.55,1.62,1.70,1.87,2.15
2018/01/10,Wed,1.44,1.46,1.55,1.63,1.71,1.87,2.16
2018/01/11,Thu,1.44,1.46,1.56,1.63,1.72,1.88,2.16
2018/01/12,Fri,1.44,1.47,1.56,1.63,1.72,1.89,2.17
2018/01/15,Mon,nan,1.47,1.56,1.63,1.73,1.90,2.19
2018/01/16,Tue,1.44,1.47,1.56,1.63,1.73,1.90,2.20
2018/01/17,Wed,1.44,1.47,1.56,1.63,1.74,1.91,2.21
2018/01/18,Thu,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018/01/19,Fri,1.44,1.47,1.56,1.63,1.74,1.93,2.23
2018/01/22,Mon,1.44,1.47,1.56,1.64,1.74,1.93,2.23
2018/01/23,Tue,1.44,1.47,1.56,1.64,1.75,1.93,2.22
2018/01/24,Wed,1.44,1.47,1.56,1.64,1.75,1.94,2.23
2018/01/25,Thu,1.44,1.47,1.57,1.65,1.76,1.95,2.24
2018/01/26,Fri,1.44,1.47,1.57,1.65,1.77,1.96,2.25
2018/01/29,Mon,1.44,1.47,1.57,1.65,1.77,1.97,2.26
2018/01/30,Tue,1.44,1.47,1.57,1.66,1.77,1.97,2.26
2018/01/31,Wed,1.44,1.47,1.58,1.66,1.78,1.97,2.27
2018/02/01,Thu,1.44,1.47,1.58,1.67,1.79,1.98,2.29
2018/02/02,Fri,1.44,1.47,1.58,1.67,1.79,1.99,2.29
2018/02/05,Mon,1.44,1.47,1.58,1.67,1.79,2.00,2.29
2018/02/06,Tue,1.44,1.47,1.58,1.67,1.79,1.99,2.28
2018/02/07,Wed,1.44,1.47,1.58,1.67,1.80,2.00,2.29
2018/02/08,Thu,1.44,1.47,1.58,1.68,1.81,2.03,2.30
2018/02/09,Fri,1.44,1.47,1.58,1.69,1.82,2.04,2.31
2018/02/12,Mon,1.44,1.47,1.59,1.70,1.83,2.05,2.32
2018/02/13,Tue,1.44,1.47,1.59,1.70,1.84,2.06,2.33
2018/02/14,Wed,1.44,1.47,1.59,1.71,1.85,2.06,2.34
2018/02/15,Thu,1.44,1.47,1.59,1.72,1.87,2.10,2.38
2018/02/16,Fri,1.45,1.47,1.59,1.73,1.88,2.11,2.39
2018/02/19,Mon,nan,1.47,1.60,1.73,1.89,2.12,2.40
2018/02/20,Tue,1.45,1.47,1.60,1.74,1.90,2.13,2.41
2018/02/21,Wed,1.45,1.47,1.60,1.75,1.92,2.15,2.43
2018/02/22,Thu,1.44,1.47,1.62,1.76,1.94,2.17,2.45
2018/02/23,Fri,1.45,1.47,1.63,1.78,1.96,2.18,2.46
2018/02/26,Mon,1.45,1.47,1.65,1.79,1.98,2.20,2.47
2018/02/27,Tue,1.45,1.48,1.66,1.80,2.01,2.21,2.48
2018/02/28,Wed,1.44,1.48,1.67,1.81,2.02,2.22,2.50
2018/03/01,Thu,1.45,1.48,1.69,1.82,2.02,2.22,2.51
2018/03/02,Fri,1.45,1.48,1.69,1.83,2.03,2.23,2.50
2018/03/05,Mon,1.45,1.48,1.70,1.83,2.03,2.23,2.50
2018/03/06,Tue,1.45,1.48,1.71,1.84,2.05,2.24,2.51
2018/03/07,Wed,1.45,1.48,1.72,1.85,2.06,2.25,2.52
2018/03/08,Thu,1.45,1.48,1.74,1.86,2.07,2.26,2.53
2018/03/09,Fri,1.45,1.48,1.75,1.87,2.09,2.27,2.54
2018/03/12,Mon,1.45,1.48,1.76,1.88,2.11,2.29,2.56
2018/03/13,Tue,1.45,1.49,1.78,1.89,2.12,2.30,2.58
2018/03/14,Wed,1.45,1.52,1.79,1.90,2.15,2.32,2.59
2018/03/15,Thu,1.45,1.59,1.81,1.92,2.18,2.34,2.60
2018/03/16,Fri,1.45,1.63,1.82,1.93,2.20,2.36,2.61
2018/03/19,Mon,1.45,1.68,1.84,1.95,2.22,2.39,2.63
2018/03/20,Tue,1.45,1.71,1.85,1.96,2.25,2.41,2.65
2018/03/21,Wed,1.45,1.73,1.86,1.98,2.27,2.43,2.68
2018/03/22,Thu,1.70,1.74,1.87,1.99,2.29,2.45,2.68
2018/03/23,Fri,1.70,1.74,1.88,1.99,2.29,2.45,2.67
2018/03/26,Mon,1.70,1.74,1.88,2.00,2.29,2.45,2.67
2018/03/27,Tue,1.70,1.73,1.88,1.99,2.30,2.45,2.67
2018/03/28,Wed,1.70,1.74,1.89,2.00,2.31,2.44,2.66
2018/03/29,Thu,1.70,1.75,1.88,2.00,2.31,2.45,2.66
2018/04/03,Tue,1.70,1.74,1.88,2.00,2.32,2.46,2.67
2018/04/04,Wed,1.70,1.74,1.89,2.02,2.32,2.46,2.68
2018/04/05,Thu,1.70,1.74,1.90,2.02,2.33,2.47,2.70
2018/04/06,Fri,1.70,1.74,1.90,2.02,2.34,2.47,2.71
2018/04/09,Mon,1.70,1.74,1.90,2.02,2.34,2.47,2.70
2018/04/10,Tue,1.70,1.74,1.89,2.03,2.34,2.47,2.70
2018/04/11,Wed,1.70,1.74,1.90,2.03,2.34,2.47,2.71
2018/04/12,Thu,1.70,1.74,1.90,2.04,2.35,2.48,2.72
2018/04/13,Fri,1.70,1.74,1.90,2.04,2.35,2.49,2.73
2018/04/16,Mon,1.70,1.74,1.89,2.04,2.36,2.50,2.74
2018/04/17,Tue,1.70,1.74,1.90,2.04,2.36,2.50,2.75
2018/04/18,Wed,1.71,1.74,1.90,2.05,2.36,2.50,2.75
2018/04/19,Thu,1.70,1.74,1.90,2.06,2.36,2.51,2.76
2018/04/20,Fri,1.70,1.74,1.90,2.06,2.36,2.51,2.76
2018/04/23,Mon,1.70,1.74,1.90,2.06,2.36,2.52,2.77
2018/04/24,Tue,1.70,1.74,1.90,2.06,2.36,2.52,2.77
2018/04/25,Wed,1.70,1.75,1.90,2.06,2.37,2.52,2.77
2018/04/26,Thu,1.70,1.75,1.90,2.06,2.36,2.52,2.77
2018/04/27,Fri,1.70,1.75,1.91,2.06,2.36,2.52,2.78
2018/04/30,Mon,1.70,1.75,1.91,2.07,2.36,2.51,2.77
2018/05/01,Tue,1.70,1.75,1.91,2.08,2.35,2.51,2.77
2018/05/02,Wed,1.70,1.75,1.92,2.08,2.36,2.51,2.78
2018/05/03,Thu,1.70,1.75,1.92,2.08,2.36,2.51,2.77
2018/05/04,Fri,1.71,1.75,1.93,2.08,2.37,2.52,2.78
2018/05/08,Tue,1.71,1.75,1.93,2.08,2.35,2.52,2.77
2018/05/09,Wed,1.71,1.75,1.93,2.09,2.36,2.52,2.77
2018/05/10,Thu,1.71,1.75,1.92,2.09,2.35,2.52,2.77
2018/05/11,Fri,1.71,1.75,1.92,2.09,2.34,2.52,2.77
