2014/01/02,Thu,0.10,0.13,0.17,0.21,0.24,0.35,0.58
2014/01/03,Fri,0.10,0.12,0.16,0.21,0.24,0.35,0.58
2014/01/06,Mon,0.09,0.12,0.16,0.21,0.24,0.34,0.59
2014/01/07,Tue,0.09,0.13,0.16,0.21,0.24,0.34,0.59
2014/01/08,Wed,0.09,0.12,0.16,0.21,0.24,0.35,0.59
2014/01/09,Thu,0.09,0.12,0.16,0.21,0.24,0.34,0.58
2014/01/10,Fri,0.09,0.12,0.16,0.21,0.24,0.34,0.58
2014/01/13,Mon,0.09,0.13,0.16,0.21,0.24,0.34,0.57
2014/01/14,Tue,0.09,0.12,0.16,0.21,0.24,0.34,0.57
2014/01/15,Wed,0.09,0.12,0.16,0.20,0.24,0.34,0.57
2014/01/16,Thu,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/17,Fri,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/20,Mon,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/21,Tue,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/22,Wed,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/23,Thu,0.09,0.12,0.16,0.20,0.24,0.34,0.57
2014/01/24,Fri,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/27,Mon,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/28,Tue,0.09,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/29,Wed,0.08,0.12,0.16,0.20,0.24,0.33,0.57
2014/01/30,Thu,0.09,0.12,0.16,0.20,0.24,0.34,0.57
2014/01/31,Fri,0.09,0.12,0.16,0.20,0.24,0.34,0.57
2014/02/03,Mon,0.09,0.12,0.16,0.20,0.24,0.33,0.56
2014/02/04,Tue,0.09,0.12,0.16,0.20,0.24,0.33,0.56
2014/02/05,Wed,0.09,0.12,0.16,0.20,0.24,0.33,0.56
2014/02/06,Thu,0.09,0.12,0.16,0.20,0.24,0.33,0.56
2014/02/07,Fri,0.09,0.12,0.16,0.20,0.23,0.33,0.56
2014/02/10,Mon,0.09,0.12,0.15,0.20,0.23,0.33,0.55
2014/02/11,Tue,0.09,0.12,0.15,0.20,0.24,0.33,0.55
2014/02/12,Wed,0.09,0.12,0.15,0.20,0.24,0.33,0.55
2014/02/13,Thu,0.09,0.12,0.15,0.20,0.24,0.33,0.55
2014/02/14,Fri,0.09,0.12,0.15,0.20,0.24,0.33,0.55
2014/02/17,Mon,0.09,0.12,0.15,0.19,0.24,0.33,0.55
2014/02/18,Tue,0.08,0.12,0.15,0.19,0.23,0.33,0.55
2014/02/19,Wed,0.09,0.12,0.15,0.19,0.23,0.33,0.55
2014/02/20,Thu,0.09,0.12,0.16,0.20,0.24,0.33,0.55
2014/02/21,Fri,0.09,0.12,0.16,0.20,0.23,0.33,0.56
2014/02/24,Mon,0.09,0.12,0.15,0.19,0.23,0.33,0.55
2014/02/25,Tue,0.09,0.12,0.15,0.19,0.23,0.33,0.55
2014/02/26,Wed,0.09,0.12,0.15,0.19,0.23,0.33,0.55
2014/02/27,Thu,0.09,0.12,0.15,0.20,0.24,0.33,0.55
2014/02/28,Fri,0.09,0.12,0.16,0.20,0.24,0.33,0.55
