交易日期,到期天數,上市天數(交易日),model1
2021/08/06,12,13,4.2577962018849926e-05
2021/08/09,9,14,0.0004805460223079518
2021/08/10,8,15,0.0004763085269392858
2021/08/11,7,16,0.00027411987878463205
2021/08/12,6,17,0.00045281666265167164
2021/08/13,5,18,0.0027277641073713433
2021/08/16,2,19,0.01060203761302974
2021/08/17,1,20,0.027349989080404227
2021/08/19,27,2,0.0026831148122063316
2021/08/20,26,3,0.001869741443574125
2021/08/23,23,4,0.0024938768507073643
2021/08/24,22,5,0.00047697525724152
2021/08/25,21,6,0.00024465484359816037
2021/08/26,20,7,0.00019814573346905068
2021/08/27,19,8,0.001159615674553829
2021/08/30,16,9,0.0005095723690898738
2021/08/31,15,10,0.0005459549288251771
2021/09/01,14,11,0.0001301678593846309
2021/09/02,13,12,6.529425258721096e-05
2021/09/03,12,13,0.0009668234428340329
2021/09/06,9,14,0.0004917782439687657
2021/09/07,8,15,0.0012206631419344207
2021/09/08,7,16,0.0028168027673267882
2021/09/09,6,17,0.0023987227807582756
2021/09/10,5,18,0.0035840953705668127
2021/09/13,2,19,0.00279716200732268
2021/09/14,1,20,0.008240426253554265
2021/09/16,34,2,0.0009833571649124483
2021/09/17,33,3,0.0007200763326517109
2021/09/22,28,4,0.0008287493971815068
2021/09/23,27,5,0.0001790322386891955
2021/09/24,26,6,9.362013250349455e-05
2021/09/27,23,7,0.0003030315514189004
2021/09/28,22,8,9.461395803774913e-05
2021/09/29,21,9,0.0005492478745583978
2021/09/30,20,10,9.197725239986116e-05
2021/10/01,19,11,0.0028674256638280666
2021/10/04,16,12,0.0003185602195960217
2021/10/05,15,13,0.000979992353135379
2021/10/06,14,14,0.00037958695386546687
2021/10/07,13,15,0.000668147838415639
2021/10/08,12,16,0.0004956905437351853
2021/10/12,8,17,0.001396665915347803
2021/10/13,7,18,0.0004707629329439446
2021/10/14,6,19,0.0016928207597157532
2021/10/15,5,20,0.009422425796422586
2021/10/18,2,21,0.004905379440798337
2021/10/19,1,22,0.006483828219671689
2021/10/21,27,2,0.0011061570630821328
2021/10/22,26,3,0.0005445246016435557
2021/10/25,23,4,0.0001539339183045646
2021/10/26,22,5,0.0002081907606200608
2021/10/27,21,6,0.0004313173135084178
2021/10/28,20,7,0.0002597611731027173
2021/10/29,19,8,9.684254449833912e-05
2021/11/01,16,9,0.0003653997707672329
2021/11/02,15,10,0.0001031153428556707
2021/11/03,14,11,6.124463241391004e-05
2021/11/04,13,12,0.00030050394618877304
2021/11/05,12,13,0.0006565608630109966
2021/11/08,9,14,0.0006760383005254136
2021/11/09,8,15,0.0014101144622190019
2021/11/10,7,16,0.0007339791729998216
2021/11/11,6,17,0.00028757942179547717
2021/11/12,5,18,0.0005203037969189633
2021/11/15,2,19,0.000960088089461108
2021/11/16,1,20,0.020281965451678582
2021/11/18,27,2,0.0009241157745382063
2021/11/19,26,3,0.00038650239939113485
2021/11/22,23,4,3.168692846636562e-05
2021/11/23,22,5,0.00013905663920067696
2021/11/24,21,6,4.535764256062833e-05
2021/11/25,20,7,6.202289759267867e-05
2021/11/26,19,8,0.0011087399704315206
2021/11/29,16,9,0.001350544265799257
2021/11/30,15,10,6.226704251830223e-05
2021/12/01,14,11,0.0013477443918326708
2021/12/02,13,12,0.0003968205185244679
2021/12/03,12,13,0.000890182435235169
2021/12/06,9,14,0.0004331246735783635
2021/12/07,8,15,0.0006421116140158762
2021/12/08,7,16,0.000420121162972147
2021/12/09,6,17,0.001497757882303393
2021/12/10,5,18,0.0002797897307886213
2021/12/13,2,19,0.00743272045964974
2021/12/14,1,20,0.0076252973663832385
2021/12/16,34,2,0.0014296621391136207
2021/12/17,33,3,0.0001969023788395235
2021/12/20,30,4,0.0005047838673729362
2021/12/21,29,5,0.00025324077053014285
2021/12/22,28,6,5.7082983293415075e-05
2021/12/23,27,7,0.00010247807546735558
2021/12/24,26,8,0.0006271911768025528
2021/12/27,23,9,0.0011069199409552853
2021/12/28,22,10,0.00045506665406361285
2021/12/29,21,11,0.00047332816656495195
2021/12/30,20,12,4.17792555776165e-05
2022/01/03,16,13,0.0002809997646073542
2022/01/04,15,14,0.0036958968058196117
2022/01/05,14,15,0.00029074058641847985
2022/01/06,13,16,0.003715995962682977
2022/01/07,12,17,0.0017781783233141704
2022/01/10,9,18,0.0003475481480598463
2022/01/11,8,19,0.0005980951992025423
2022/01/12,7,20,0.0006376190758032006
2022/01/13,6,21,0.000691122578701974
2022/01/14,5,22,0.002288398468039776
2022/01/17,2,23,0.0038552068435165686
2022/01/18,1,24,0.007350983507066836
2022/01/20,27,2,0.0006742438882260753
2022/01/21,26,3,0.0008387117805913452
2022/01/24,23,4,0.0005555679554950144
2022/01/25,22,5,0.001061696773643203
2022/01/26,21,6,0.0013850084061608784
2022/02/07,9,7,0.0006317492880134102
2022/02/08,8,8,0.0015227930989712547
2022/02/09,7,9,0.004839443815732264
2022/02/10,6,10,0.0005327626044596044
2022/02/11,5,11,0.008834419849382479
2022/02/14,2,12,0.013475098569417927
2022/02/15,1,13,0.006070109328282821
2022/02/17,27,2,0.003162074084936252
2022/02/18,26,3,0.0003047558224174119
2022/02/21,23,4,0.00030087782145535975
2022/02/22,22,5,0.00028389167953116374
2022/02/23,21,6,0.00034996943709780776
2022/02/24,20,7,0.004491916286977998
2022/02/25,19,8,0.00018607009524824843
2022/03/01,15,9,3.928477212441829e-05
2022/03/02,14,10,6.990025633809007e-05
2022/03/03,13,11,0.0005510255917485592
2022/03/04,12,12,0.0010210171726957936
2022/03/07,9,13,0.005184909104198966
2022/03/08,8,14,0.0007140063953116917
2022/03/09,7,15,0.0011684832657984907
2022/03/10,6,16,0.0004327221076621997
2022/03/11,5,17,0.0010138931080402084
2022/03/14,2,18,0.0019822516796358966
2022/03/15,1,19,0.022147798616016352
2022/03/17,34,2,0.003947810692938943
2022/03/18,33,3,0.0014944689871009456
2022/03/21,30,4,0.0007063791357375714
2022/03/22,29,5,9.2035731485211e-05
2022/03/23,28,6,0.0003239361045018013
2022/03/24,27,7,0.00020452008450925978
2022/03/25,26,8,0.00017218174393488902
2022/03/28,23,9,0.00021674739432571497
2022/03/29,22,10,0.00033874689745750877
2022/03/30,21,11,0.00021351896828922335
2022/03/31,20,12,0.0004763290997995832
2022/04/01,19,13,0.0001278125837290342
2022/04/06,14,14,0.0003824082223578179
2022/04/07,13,15,0.00040539717972738233
2022/04/08,12,16,0.00010450403718713635
2022/04/11,9,17,0.0006069894659097854
2022/04/12,8,18,0.0007941076426306872
2022/04/13,7,19,0.00111533450059165
2022/04/14,6,20,0.001302605435414285
2022/04/15,5,21,0.0005167631679470246
2022/04/18,2,22,0.003854655414249243
2022/04/19,1,23,0.04287848593946784
2022/04/21,27,2,0.0005484266601993471
2022/04/22,26,3,0.00021794436385678796
2022/04/25,23,4,0.0005456987018364561
2022/04/26,22,5,0.00019513413861166494
2022/04/27,21,6,0.0002291849062838032
2022/04/28,20,7,0.0005084936789429331
2022/04/29,19,8,0.0007980842941307588
2022/05/03,15,9,0.0005490870057155277
2022/05/04,14,10,0.0006876728358118468
2022/05/05,13,11,0.0012547557447201195
2022/05/06,12,12,0.0003688194061707444
2022/05/09,9,13,0.0011688313486862532
2022/05/10,8,14,0.0012170848966257238
2022/05/11,7,15,0.0007670284779083769
2022/05/12,6,16,0.002319369305843754
2022/05/13,5,17,0.0020579795409375054
2022/05/16,2,18,0.004299126731171939
2022/05/17,1,19,0.018575873522138273
2022/05/19,27,2,0.0008963778619164725
2022/05/20,26,3,0.0002122727469470694
2022/05/23,23,4,0.00025595369452353873
2022/05/24,22,5,0.00017698653317272222
2022/05/25,21,6,0.00014122705462913133
2022/05/26,20,7,0.0002854104198651414
2022/05/27,19,8,0.001037273084609178
2022/05/30,16,9,0.0012824641565644381
2022/05/31,15,10,0.00042985612572294215
2022/06/01,14,11,4.655666220366006e-05
2022/06/02,13,12,0.0005571993877562457
2022/06/06,9,13,0.00010450337028318504
2022/06/07,8,14,0.0005398241642026593
2022/06/08,7,15,0.0011210064466660211
2022/06/09,6,16,0.000535881180990064
2022/06/10,5,17,0.000602032230700285
2022/06/13,2,18,0.02131494294061103
2022/06/14,1,19,0.03824200972389795
2022/06/16,34,2,0.001194309360314846
2022/06/17,33,3,0.0007270969091894629
2022/06/20,30,4,0.0009816451360488046
2022/06/21,29,5,0.00020682129566984878
