交易日期,到期天數,model1
2021/08/06,12,1.995770145647277
2021/08/09,9,0.8361031240523754
2021/08/10,8,1.5494354352167017
2021/08/11,7,4.714753985800767
2021/08/12,6,16.32736499738979
2021/08/13,5,26.38123777848802
2021/08/16,2,4.695353219595599
2021/08/17,1,3.127604933958092
2021/08/19,27,33.38426438580163
2021/08/20,26,5.787924711778056
2021/08/23,23,3.1465400354248128
2021/08/24,22,2.999917622900365
2021/08/25,21,12.679576356117288
2021/08/26,20,4.591945182192116
2021/08/27,19,4.963978429078312
2021/08/30,16,1.1979814381040015
2021/08/31,15,0.9660078788274855
2021/09/01,14,18.020933953699895
2021/09/02,13,3.044115193223959
2021/09/03,12,21.112582482557674
2021/09/06,9,12.919026861164875
2021/09/07,8,8.133041916049322
2021/09/08,7,39.541037819257
2021/09/09,6,15.120361950653711
2021/09/10,5,12.717718886148507
2021/09/13,2,5.614121614942542
2021/09/14,1,7.103525961597132
2021/09/16,34,2.3470012699583678
2021/09/17,33,0.13167622716540764
2021/09/22,28,2.9817147115961338
2021/09/23,27,5.718037744092623
2021/09/24,26,0.8650654678034455
2021/09/27,23,2.0987491025364617
2021/09/28,22,1.2704636785380465
2021/09/29,21,6.50419887320402
2021/09/30,20,0.3315636295774657
2021/10/01,19,4.48925680126159
2021/10/04,16,1.6788474768470343
2021/10/05,15,3.921836725457595
2021/10/06,14,1.875748181990862
2021/10/07,13,2.2995597977805935
2021/10/08,12,1.9923177697083732
2021/10/12,8,6.850275550422223
2021/10/13,7,93.30401381178854
2021/10/14,6,32.67508484777068
2021/10/15,5,10.917932989431062
2021/10/18,2,18.12201250808616
2021/10/19,1,13.900503124634728
2021/10/21,27,4.949446422729875
2021/10/22,26,9.310546306186827
2021/10/25,23,24.645591428102506
2021/10/26,22,9.283551403482438
2021/10/27,21,2.591256497039888
2021/10/28,20,8.201254844549446
2021/10/29,19,0.7762725826584893
2021/11/01,16,1.5500768798745816
2021/11/02,15,7.454698359265485
2021/11/03,14,19.577084695962498
2021/11/04,13,45.90760143431201
2021/11/05,12,91.10903254776947
2021/11/08,9,14.102232558877194
2021/11/09,8,2.455568245222587
2021/11/10,7,16.327400279990623
2021/11/11,6,18.2890434673426
2021/11/12,5,41.84119666083059
2021/11/15,2,6.246850205775803
2021/11/16,1,9.635580316320427
2021/11/18,27,1.2542381208473488
2021/11/19,26,2.2335253191486335
2021/11/22,23,4.824679375311177
2021/11/23,22,8.52556816133105
2021/11/24,21,4.640335587325312
2021/11/25,20,3.000766201895141
2021/11/26,19,3.4410417936186426
2021/11/29,16,22.26765825860324
2021/11/30,15,4.331480871272164
2021/12/01,14,10.043936319077824
2021/12/02,13,3.9775350376122045
2021/12/03,12,10.556991678805499
2021/12/06,9,7.451432292282239
2021/12/07,8,21.426971380466423
2021/12/08,7,1.7675177624243537
2021/12/09,6,36.27893642930421
2021/12/10,5,16.886296396202333
2021/12/13,2,13.336960425563479
2021/12/14,1,2.0610826641863684
2021/12/16,34,1.2075657260147283
2021/12/17,33,9.765408107065527
2021/12/20,30,4.628663347596403
2021/12/21,29,8.148107342268453
2021/12/22,28,15.11883382403603
2021/12/23,27,30.170988476662835
2021/12/24,26,13.630574530742617
2021/12/27,23,15.32291880583728
2021/12/28,22,2.2372730681819473
2021/12/29,21,17.94456108421789
2021/12/30,20,1164.5917947109608
2022/01/03,16,11.87597681108468
2022/01/04,15,35.80952543629393
2022/01/05,14,11.977301785851852
2022/01/06,13,8.44996590717987
2022/01/07,12,18.856876630149493
2022/01/10,9,13.18191311928117
2022/01/11,8,14.242130241333998
2022/01/12,7,39.898475724910526
2022/01/13,6,8.084555059018792
2022/01/14,5,10.550512902686746
2022/01/17,2,4.788837736722596
2022/01/18,1,1.6559280782686874
2022/01/20,27,1.6577665050589803
2022/01/21,26,3.8770446273031673
2022/01/24,23,4.77581498215057
2022/01/25,22,0.8887339371114182
2022/01/26,21,8.508648581104014
2022/02/07,9,58.96372208940818
2022/02/08,8,4.922988245169281
2022/02/09,7,13.463358541107947
2022/02/10,6,14.069064969410867
2022/02/11,5,12.152459881905841
2022/02/14,2,12.509840300728884
2022/02/15,1,0.8891650802436567
2022/02/17,27,2.6369542514866895
2022/02/18,26,1.0084636471979995
2022/02/21,23,3.170327426958256
2022/02/22,22,9.75453396610617
2022/02/23,21,0.7435904164092553
2022/02/24,20,0.2667152063717711
2022/02/25,19,0.5230164276353738
2022/03/01,15,2.04926427607003
2022/03/02,14,3.2435406683221757
2022/03/03,13,6.544055739601709
2022/03/04,12,1.6712308890839696
2022/03/07,9,3.1511124417894036
2022/03/08,8,0.9010725306850211
2022/03/09,7,1.1565966295401244
2022/03/10,6,6.68410777053131
2022/03/11,5,35.380130473285355
2022/03/14,2,11.33025139748505
2022/03/15,1,12.947770112947731
2022/03/17,34,5.540914281278674
2022/03/18,33,1.087519689866295
2022/03/21,30,7.276199634713796
2022/03/22,29,2.6830139696023454
2022/03/23,28,0.9375709021419347
2022/03/24,27,1.3977048574680406
2022/03/25,26,3.573030348548172
2022/03/28,23,2.154426564021426
2022/03/29,22,5.073839689988379
2022/03/30,21,1.103191852161776
2022/03/31,20,0.4012039980841172
2022/04/01,19,0.8502605706882486
2022/04/06,14,0.8435894662621322
2022/04/07,13,3.6168442625612216
2022/04/08,12,11.197876806576904
2022/04/11,9,9.437552118416427
2022/04/12,8,17.258001413833544
2022/04/13,7,2.46265057002686
2022/04/14,6,8.16991238518036
2022/04/15,5,68.45905375957352
2022/04/18,2,3.0383752055168087
2022/04/19,1,2.233768132477588
