交易日期,到期天數,model1
2021/08/06,12,2.602159656559322
2021/08/09,9,5.670981184428886
2021/08/10,8,6.202832363505514
2021/08/11,7,4.278042559519279
2021/08/12,6,4.401529731779373
2021/08/13,5,12.228937285300532
2021/08/16,2,22.58564201904841
2021/08/17,1,26.02072984229227
2021/08/18,28,625.0490665191746
2021/08/19,27,6.727877132885855
2021/08/20,26,9.608809052710116
2021/08/23,23,12.69190201317284
2021/08/24,22,2.3894519092500053
2021/08/25,21,1.6528067857218716
2021/08/26,20,1.177539655721246
2021/08/27,19,3.2694722024751863
2021/08/30,16,1.13839020378621
2021/08/31,15,1.4488889783116465
2021/09/01,14,2.555561094362354
2021/09/02,13,4.762416281892716
2021/09/03,12,1.517093556521599
2021/09/06,9,10.09492913294418
2021/09/07,8,4.935439930726736
2021/09/08,7,22.446220846988282
2021/09/09,6,16.382684753414512
2021/09/10,5,11.433078075283177
2021/09/13,2,17.053511467357133
2021/09/14,1,25.028632023806082
2021/09/15,35,983.7003676520179
2021/09/16,34,6.588358924084168
2021/09/17,33,11.34821741449937
2021/09/22,28,12.644442554652036
2021/09/23,27,8.501872505190889
2021/09/24,26,2.122655679434395
2021/09/27,23,3.233425240110266
2021/09/28,22,4.315471290688069
2021/09/29,21,10.839349616881615
2021/09/30,20,2.944569728107742
2021/10/01,19,17.57509318099614
2021/10/04,16,6.048354750299615
2021/10/05,15,2.4638671719995138
2021/10/06,14,3.381709323661567
2021/10/07,13,1.8604695991058264
2021/10/08,12,1.2263168208204047
2021/10/12,8,7.794426672918092
2021/10/13,7,2.4197146530659444
2021/10/14,6,4.111678697597726
2021/10/15,5,37.78334019951608
2021/10/18,2,25.650173073136795
2021/10/19,1,27.58793322165062
2021/10/20,28,348.76915989238836
2021/10/21,27,17.197058975955706
2021/10/22,26,10.105017128033758
2021/10/25,23,2.2120397617070817
2021/10/26,22,6.392891960774572
2021/10/27,21,8.49674362670334
2021/10/28,20,9.044796414761947
2021/10/29,19,5.401137105259782
2021/11/01,16,7.036921701823177
2021/11/02,15,7.697297558427984
2021/11/03,14,6.375156454115064
2021/11/04,13,5.044275790090638
2021/11/05,12,4.377157122117922
2021/11/08,9,6.921131132342716
2021/11/09,8,32.179913910654214
2021/11/10,7,13.684592588892102
2021/11/11,6,5.625000057944025
2021/11/12,5,21.159463509855993
2021/11/15,2,16.20193989008088
2021/11/16,1,55.4688757001431
2021/11/17,28,1196.53859255505
2021/11/18,27,5.736778095499353
2021/11/19,26,6.366592303152267
2021/11/22,23,2.9620312627863314
2021/11/23,22,9.443781806211076
2021/11/24,21,9.551743121507796
2021/11/25,20,4.533612460989028
2021/11/26,19,20.820678993868796
2021/11/29,16,16.230427123234872
2021/11/30,15,3.502222368179308
2021/12/01,14,2.4215178621185176
2021/12/02,13,1.3848880515374096
2021/12/03,12,2.134268303055089
2021/12/06,9,1.2662526201570872
2021/12/07,8,1.5889015504194526
2021/12/08,7,1.045190675237255
2021/12/09,6,7.054443238453943
2021/12/10,5,7.637887512440977
2021/12/13,2,51.19283737838641
2021/12/14,1,32.371712573113854
2021/12/15,35,793.1461999534758
2021/12/16,34,14.0154406308789
2021/12/17,33,6.038222332533349
2021/12/20,30,6.693862358213288
2021/12/21,29,2.393906579756398
2021/12/22,28,4.811670709099307
2021/12/23,27,2.028525364728295
2021/12/24,26,1.5845861084860218
2021/12/27,23,5.35168936404109
2021/12/28,22,1.2475727322378483
2021/12/29,21,3.156136858749579
2021/12/30,20,1.6687146424313735
2022/01/03,16,3.1416791779930695
2022/01/04,15,717.1313397090875
2022/01/05,14,12.99681850765168
2022/01/06,13,43.80011472160797
2022/01/07,12,22.53044370973844
2022/01/10,9,1.5521095611941043
2022/01/11,8,7.888202069283396
2022/01/12,7,13.462510293753015
2022/01/13,6,13.103286588940575
2022/01/14,5,42.50856812168389
2022/01/17,2,22.176387011654295
2022/01/18,1,25.70251439950888
2022/01/19,28,279.91219038631453
2022/01/20,27,9.287314106231738
2022/01/21,26,9.903675660042722
2022/01/24,23,8.098732393944644
2022/01/25,22,12.096401471928715
2022/01/26,21,11.823193229341923
2022/02/07,9,6.682014866268223
2022/02/08,8,1.2080654885329072
2022/02/09,7,25.583172913448372
2022/02/10,6,4.6459416378229355
2022/02/11,5,25.359473851282782
2022/02/14,2,26.84763806390834
2022/02/15,1,21.053614331421226
2022/02/16,28,360.0995500497265
2022/02/17,27,18.29026767478883
2022/02/18,26,6.004438178568378
2022/02/21,23,5.35387075023619
2022/02/22,22,7.507255199667315
2022/02/23,21,3.340906312882019
2022/02/24,20,19.90720804358549
2022/02/25,19,3.892874979203002
2022/03/01,15,2.557512254701131
2022/03/02,14,3.8139615484914304
2022/03/03,13,1.449487342359529
2022/03/04,12,9.16958461521449
2022/03/07,9,16.252637494488415
2022/03/08,8,3.337687159110653
2022/03/09,7,6.496457500211834
2022/03/10,6,4.433855713819483
2022/03/11,5,0.6738506319311212
2022/03/14,2,4.554691269203787
2022/03/15,1,27.663603211892617
2022/03/16,35,127.00923819473267
2022/03/17,34,7.996230565744995
2022/03/18,33,7.983956236088434
2022/03/21,30,5.6571911589525605
2022/03/22,29,3.2299046423672015
2022/03/23,28,3.170614530296108
2022/03/24,27,3.8805681561344354
2022/03/25,26,3.526050171535649
2022/03/28,23,4.848152569826964
2022/03/29,22,2.3843583424437376
2022/03/30,21,1.7092738885685848
2022/03/31,20,2.941267144905756
2022/04/01,19,3.3623914505139805
2022/04/06,14,6.830238845268085
2022/04/07,13,6.7173416528289005
2022/04/08,12,4.754054312570442
