交易日期,到期天數,上市天數(交易日),model1
2021/08/09,9,14,0.0009608617308434508
2021/08/10,8,15,0.0012394626289850379
2021/08/11,7,16,0.00035444531405984887
2021/08/12,6,17,0.0002373033751136277
2021/08/13,5,18,0.002032224038644439
2021/08/16,2,19,0.009853621209041156
2021/08/17,1,20,0.050654968780005576
2021/08/19,27,2,0.0007201096779399132
2021/08/20,26,3,0.001312599513037623
2021/08/23,23,4,0.003251695054602418
2021/08/24,22,5,0.0007000064585287548
2021/08/25,21,6,0.0003697580456083406
2021/08/26,20,7,0.0002449047480284442
2021/08/27,19,8,0.000624395919374239
2021/08/30,16,9,0.00033501792178972637
2021/08/31,15,10,0.00020540813625482448
2021/09/01,14,11,0.00012992427207236188
2021/09/02,13,12,0.00029276566407560864
2021/09/03,12,13,0.0003877972403019719
2021/09/06,9,14,0.0008997241841946328
2021/09/07,8,15,0.0007146449970825131
2021/09/08,7,16,0.0038091129674377713
2021/09/09,6,17,0.0016265609611204217
2021/09/10,5,18,0.0026272459645182147
2021/09/13,2,19,0.004871696076899213
2021/09/14,1,20,0.003436704793811491
2021/09/16,34,2,0.0018854652736168985
2021/09/17,33,3,0.0014968966673746633
2021/09/22,28,4,0.00036787121383230015
2021/09/23,27,5,0.00022270540744209874
2021/09/24,26,6,0.00028322448370410205
2021/09/27,23,7,0.0004060217926151938
2021/09/28,22,8,0.00033119279454161675
2021/09/29,21,9,0.001784747227269001
2021/09/30,20,10,0.00034140619496624003
2021/10/01,19,11,0.005817345461088197
2021/10/04,16,12,0.0013186376894796267
2021/10/05,15,13,0.000673587020273395
2021/10/06,14,14,0.001487158143229894
2021/10/07,13,15,0.0004968067605704793
2021/10/08,12,16,0.00035272100263452927
2021/10/12,8,17,0.002886080660659968
2021/10/13,7,18,0.0008023104431509643
2021/10/14,6,19,0.0013686666704469822
2021/10/15,5,20,0.00577753743007693
2021/10/18,2,21,0.004612416627739823
2021/10/19,1,22,0.0028572607223461355
2021/10/21,27,2,0.004221719153044638
2021/10/22,26,3,0.0019450535069137638
2021/10/25,23,4,0.0008702009917775492
2021/10/26,22,5,0.001005804287921481
2021/10/27,21,6,0.0013052653338515143
2021/10/28,20,7,0.0006562979176605104
2021/10/29,19,8,6.529626339802509e-05
2021/11/01,16,9,0.00047334457440390877
2021/11/02,15,10,0.00011635624602299765
2021/11/03,14,11,9.26610064872908e-05
2021/11/04,13,12,0.0002833169508417974
2021/11/05,12,13,0.0004011317696487664
2021/11/08,9,14,0.00026762796226772795
2021/11/09,8,15,0.0005587326634746059
2021/11/10,7,16,0.0011560034052232684
2021/11/11,6,17,0.00024945523222972356
2021/11/12,5,18,0.0006992126202102094
2021/11/15,2,19,0.00114045317703055
2021/11/16,1,20,0.013062205482324129
2021/11/18,27,2,0.0008146385772452369
2021/11/19,26,3,0.0007376613746486526
2021/11/22,23,4,9.63730482740799e-05
2021/11/23,22,5,0.00020051987458154878
2021/11/24,21,6,0.0002148927196777977
2021/11/25,20,7,0.00023034213596944694
2021/11/26,19,8,0.0020033474640844145
2021/11/29,16,9,0.0024676414348388767
2021/11/30,15,10,0.00042175482896303926
2021/12/01,14,11,0.0002586480337999806
2021/12/02,13,12,0.0002967447752151259
2021/12/03,12,13,0.0002133555160868178
2021/12/06,9,14,0.0002831531270586473
2021/12/07,8,15,0.00021261619395699196
2021/12/08,7,16,0.0001263181192619115
2021/12/09,6,17,0.0009053770342640846
2021/12/10,5,18,0.0005381085765714105
2021/12/13,2,19,0.005469986822649433
2021/12/14,1,20,0.008835980171003422
2021/12/16,34,2,0.0027216796509752076
2021/12/17,33,3,0.0005957926147058752
2021/12/20,30,4,0.0004278041388740088
2021/12/21,29,5,0.0006738231785577655
2021/12/22,28,6,0.0004352781586086094
2021/12/23,27,7,0.00039328425123672954
2021/12/24,26,8,0.0002482176357289319
2021/12/27,23,9,0.00022185511411397887
2021/12/28,22,10,5.666422653033179e-05
2021/12/29,21,11,6.854088192890716e-05
2021/12/30,20,12,0.0001732676839548647
2022/01/03,16,13,0.00010215837987805042
2022/01/04,15,14,0.0024111253668192183
2022/01/05,14,15,0.000746155451066203
2022/01/06,13,16,0.0029458574377722465
2022/01/07,12,17,0.000732989706152197
2022/01/10,9,18,0.0008195243916484655
2022/01/11,8,19,0.000701415723099073
2022/01/12,7,20,0.0007029845313403463
2022/01/13,6,21,0.0007813643616176498
2022/01/14,5,22,0.003373043707351671
2022/01/17,2,23,0.0014808681295724096
2022/01/18,1,24,0.008007930388294704
2022/01/20,27,2,0.0005387197004172624
2022/01/21,26,3,0.0007425199641823704
2022/01/24,23,4,0.0007512452069546744
2022/01/25,22,5,0.001916372849290612
2022/01/26,21,6,0.0022598614094034614
2022/02/07,9,7,0.0008632296243536389
2022/02/08,8,8,0.0001479709750732368
2022/02/09,7,9,0.001253347098391478
2022/02/10,6,10,0.0007083850653600023
2022/02/11,5,11,0.010355465195005764
2022/02/14,2,12,0.011578298519170907
2022/02/15,1,13,0.009547732714522921
2022/02/17,27,2,0.0030058101121191788
2022/02/18,26,3,0.0005259829057628979
2022/02/21,23,4,0.0007521136865453372
2022/02/22,22,5,0.0005916790326957901
2022/02/23,21,6,0.0007286316589784096
2022/02/24,20,7,0.005785390402571538
2022/02/25,19,8,0.0006042976165885627
2022/03/01,15,9,0.0005797790352992604
2022/03/02,14,10,0.0008562078591012751
2022/03/03,13,11,0.000315644931697612
2022/03/04,12,12,0.0034160412919276443
2022/03/07,9,13,0.00962896096302687
2022/03/08,8,14,0.0013223464571514576
2022/03/09,7,15,0.0027104288939920783
2022/03/10,6,16,0.0008746910116426373
2022/03/11,5,17,0.00028466495842291683
2022/03/14,2,18,0.0017608789653037996
2022/03/15,1,19,0.020864389916175712
2022/03/17,34,2,0.003220333036337024
2022/03/18,33,3,0.002010161291280393
2022/03/21,30,4,0.001135722573873724
2022/03/22,29,5,0.00030308937891957913
2022/03/23,28,6,0.0007615538076877123
2022/03/24,27,7,0.000624691271961515
2022/03/25,26,8,0.0003578695535373293
2022/03/28,23,9,0.0005735307169055607
2022/03/29,22,10,0.0003619602228879778
2022/03/30,21,11,0.00025579163021505164
2022/03/31,20,12,0.000415097767588042
2022/04/01,19,13,0.0004948404440290587
2022/04/06,14,14,0.0015443113978302174
2022/04/07,13,15,0.0015390817908725316
2022/04/08,12,16,0.00042729125558962276
2022/04/11,9,17,0.0009698190713865371
2022/04/12,8,18,0.0010068607859409877
2022/04/13,7,19,0.0012079028652403863
2022/04/14,6,20,0.001657446492389695
2022/04/15,5,21,0.0007037308551858325
2022/04/18,2,22,0.0032470397888590165
2022/04/19,1,23,0.03782240957674708
2022/04/21,27,2,0.0015182570586913212
2022/04/22,26,3,0.0006536916830489691
2022/04/25,23,4,0.0010869209126368614
2022/04/26,22,5,0.0007586099741151129
2022/04/27,21,6,0.0007324779391298697
2022/04/28,20,7,0.0011789894100569078
2022/04/29,19,8,0.00210728223196811
2022/05/03,15,9,0.0013876486995375084
2022/05/04,14,10,0.0004359665541043331
2022/05/05,13,11,0.0003539544202961233
2022/05/06,12,12,0.0018329812312217514
2022/05/09,9,13,0.003569732342861877
2022/05/10,8,14,0.0008738395335036596
2022/05/11,7,15,0.0029858826178866156
2022/05/12,6,16,0.00406720148790294
2022/05/13,5,17,0.0007309169151815545
2022/05/16,2,18,0.0034302763545816075
2022/05/17,1,19,0.003258335690147241
2022/05/19,27,2,0.0022282746743316163
2022/05/20,26,3,0.0006048294774772213
2022/05/23,23,4,0.0007691624752037165
2022/05/24,22,5,0.0005415570392732591
2022/05/25,21,6,0.0004894001103628403
2022/05/26,20,7,0.00033182335628840787
2022/05/27,19,8,0.0005888475924501781
2022/05/30,16,9,0.0003867999922861273
2022/05/31,15,10,0.000126630900564867
2022/06/01,14,11,0.000339339364403904
2022/06/02,13,12,0.0001804402925147386
2022/06/06,9,13,0.00031059678125352867
2022/06/07,8,14,0.0002826922345064162
2022/06/08,7,15,0.0009027220656011688
2022/06/09,6,16,0.0004418828976530469
2022/06/10,5,17,0.0004197933181357555
2022/06/13,2,18,0.019244391111426135
2022/06/14,1,19,0.02498012291252406
2022/06/16,34,2,0.0006481815153808616
2022/06/17,33,3,0.000852859183398578
2022/06/20,30,4,0.001423313478326073
2022/06/21,29,5,0.0004264411122043591
2022/06/22,28,6,0.0002611930220519411
2022/06/23,27,7,0.0003748336063201307
2022/06/24,26,8,0.00045019878995295723
2022/06/27,23,9,0.00020229756585128178
2022/06/28,22,10,0.000633357843048077
2022/06/29,21,11,0.00014518712710963905
2022/06/30,20,12,0.0015963042380949411
2022/07/01,19,13,0.0012728355138339276
2022/07/04,16,14,0.0004765452790492427
2022/07/05,15,15,0.0006183064373100766
2022/07/06,14,16,0.002046018385200672
2022/07/07,13,17,0.0008095842403882771
2022/07/08,12,18,0.0005562478077014635
2022/07/11,9,19,0.0005323747731362445
2022/07/12,8,20,0.006770833990266101
2022/07/13,7,21,0.0024256441371701726
2022/07/14,6,22,0.0005871868425097053
2022/07/15,5,23,0.0006084860256551629
2022/07/18,2,24,0.0028033023330600953
2022/07/19,1,25,0.013982520834191187
2022/07/21,27,2,0.0025725759483837133
2022/07/22,26,3,0.0006010610162876172
2022/07/25,23,4,0.00029875175225739964
2022/07/26,22,5,0.0004386265462731711
2022/07/27,21,6,0.00032567758382252127
2022/07/28,20,7,0.0004459509205773645
2022/07/29,19,8,0.00022101622295193587
2022/08/01,16,9,0.002391557468333318
2022/08/02,15,10,0.011784994914934819
2022/08/03,14,11,0.003070128829186359
2022/08/04,13,12,0.00174227010425876
2022/08/05,12,13,0.0004351808842941934
2022/08/08,9,14,0.0004654521205738392
2022/08/09,8,15,0.00016765643092123397
2022/08/10,7,16,0.0011203825310388054
2022/08/11,6,17,0.010088168578970725
2022/08/12,5,18,0.002306068498754466
2022/08/15,2,19,0.0017568317376921857
2022/08/16,1,20,0.011813257047287534
2022/08/18,34,2,0.0015974208768395975
2022/08/19,33,3,0.0006879495868395707
2022/08/22,30,4,0.0002830021121498773
2022/08/23,29,5,0.0005472892636549572
2022/08/24,28,6,0.000922607308358275
2022/08/25,27,7,0.0003437257988029628
2022/08/26,26,8,0.0009063369331652379
2022/08/29,23,9,0.0005074972288829609
2022/08/30,22,10,0.00044839897278172813
2022/08/31,21,11,0.0003601528551234106
2022/09/01,20,12,0.0011604107121502517
2022/09/02,19,13,0.00041198956522451593
2022/09/05,16,14,0.0011369085324439481
2022/09/06,15,15,0.0004337245145262638
2022/09/07,14,16,0.00025162990653002993
2022/09/08,13,17,0.00019280305210224766
2022/09/12,9,18,0.0002746630298334794
2022/09/13,8,19,0.0003416732068786882
2022/09/14,7,20,0.006197365383007748
2022/09/15,6,21,0.004559966457312897
2022/09/16,5,22,0.0009910435324480193
2022/09/19,2,23,0.004054140732976613
2022/09/20,1,24,0.007066539427413515
2022/09/22,27,2,0.0030011075428578744
2022/09/23,26,3,0.0006425165383599016
2022/09/26,23,4,0.0007863919134918336
2022/09/27,22,5,0.0009900964567779171
2022/09/28,21,6,0.00048086664145634696
2022/09/29,20,7,0.0004530575214093924
2022/09/30,19,8,0.0007287648278327761
2022/10/03,16,9,0.0002834974235246142
2022/10/04,15,10,0.0005022726368906905
2022/10/05,14,11,0.0006971116729962331
2022/10/06,13,12,0.00032724287549631715
2022/10/07,12,13,0.0006295855829894412
2022/10/11,8,14,0.0004623416848690866
2022/10/12,7,15,0.0026452239865045546
2022/10/13,6,16,0.0012841640930117046
2022/10/14,5,17,0.0022032483869665895
2022/10/17,2,18,0.006148257049411795
2022/10/18,1,19,0.011627436899532342
2022/10/20,27,2,0.001539539946408021
2022/10/21,26,3,0.00017559301074001897
2022/10/24,23,4,0.0013851802103448238
2022/10/25,22,5,0.0004724481080595693
2022/10/26,21,6,0.0004460149523406985
2022/10/27,20,7,0.000457948467919947
2022/10/28,19,8,0.0007620609796266632
2022/10/31,16,9,0.0007198872461747838
2022/11/01,15,10,0.0006594673210615352
2022/11/02,14,11,0.00018487887474799905
2022/11/03,13,12,0.00018597656317674102
2022/11/04,12,13,0.00024629249930806896
2022/11/07,9,14,0.0005171547553120623
2022/11/08,8,15,0.0007018242381009917
2022/11/09,7,16,0.0006794825216299971
2022/11/10,6,17,0.0019475330855023701
2022/11/11,5,18,0.010035064210845894
2022/11/14,2,19,0.016865420121617743
2022/11/15,1,20,0.0026917916165281465
2022/11/17,34,2,0.001321769856582435
2022/11/18,33,3,0.0002858901433683333
2022/11/21,30,4,0.0004204437028731216
2022/11/22,29,5,0.0010438201825509273
2022/11/23,28,6,0.0012667308284371494
2022/11/24,27,7,0.0018239955157542001
2022/11/25,26,8,0.0004936400074584826
2022/11/28,23,9,0.0024045819834417723
2022/11/29,22,10,0.0003312426714763628
2022/11/30,21,11,0.0006358736830310933
2022/12/01,20,12,0.0005552365595814959
2022/12/02,19,13,0.00034510380115272476
2022/12/05,16,14,0.001065380783146605
2022/12/06,15,15,0.00037757499926617896
2022/12/07,14,16,0.0009445209807592424
2022/12/08,13,17,0.0003735271125530134
2022/12/09,12,18,0.0003803437522647343
2022/12/12,9,19,0.00048177227998832825
2022/12/13,8,20,0.00035978471561287737
2022/12/14,7,21,0.002499069703184385
2022/12/15,6,22,0.0008126563010687107
2022/12/16,5,23,0.0010870512996875043
2022/12/19,2,24,0.005768351913161358
2022/12/20,1,25,0.0138822898840409
2022/12/22,39,2,0.0002839268814877292
2022/12/23,38,3,0.00012146461858792985
2022/12/26,35,4,0.00039648110247388703
2022/12/27,34,5,0.000183732265690273
2022/12/28,33,6,0.0001993211844396835
2022/12/29,32,7,0.00039842856426567454
2022/12/30,31,8,0.0003543773939494187
2023/01/03,27,9,0.0002581070444317707
2023/01/04,26,10,0.0003105889087411763
2023/01/05,25,11,0.0005774833077350546
2023/01/06,24,12,0.0002237267959337132
2023/01/09,21,13,0.0016978964634900414
2023/01/10,20,14,0.00030390321649576403
2023/01/11,19,15,0.00018560549563680824
2023/01/12,18,16,0.0005394375446757222
2023/01/13,17,17,0.0016695605877006911
2023/01/16,14,18,0.0005628884446335758
2023/01/17,13,19,0.0003167507031412005
2023/01/30,16,20,0.00023055410189993709
2023/01/31,15,21,0.0003354426787508332
2023/02/01,14,22,0.0001577536440166106
2023/02/02,13,23,0.000504089163180827
2023/02/03,12,24,0.00036024491568369745
2023/02/06,9,25,0.0008685883638230348
2023/02/07,8,26,0.0009563511339966274
2023/02/08,7,27,0.0005922322342325733
2023/02/09,6,28,0.0003418297517962253
2023/02/10,5,29,0.0010506390443790925
2023/02/13,2,30,0.0020457222549838086
2023/02/14,1,31,0.014496672373997488
