交易日期,到期天數,上市天數(交易日),model1
2021/08/12,6,17,0.004237095848677756
2021/08/13,5,18,0.0012329044847800522
2021/08/16,2,19,0.004365250438132656
2021/08/17,1,20,0.02364568800285356
2021/08/19,27,2,0.013264011726033031
2021/08/20,26,3,0.015968952134672258
2021/08/23,23,4,0.015744974288256133
2021/08/24,22,5,0.009586084855185344
2021/08/25,21,6,0.011331912108083602
2021/08/26,20,7,0.003996022065221568
2021/08/27,19,8,0.015557867538284635
2021/08/30,16,9,0.02742981200927203
2021/08/31,15,10,0.021874424760801252
2021/09/01,14,11,0.007552495117197813
2021/09/02,13,12,0.020559488518059495
2021/09/03,12,13,0.017832439781345945
2021/09/06,9,14,0.009204360243479376
2021/09/07,8,15,0.028051679604363174
2021/09/08,7,16,0.009187828164521728
2021/09/09,6,17,0.013870216012125097
2021/09/10,5,18,0.0339864457356383
2021/09/13,2,19,0.013225969667485241
2021/09/14,1,20,0.031494522470139216
2021/09/16,34,2,0.032564249211768835
2021/09/17,33,3,0.04342986713974184
2021/09/22,28,4,0.023555122428036722
2021/09/23,27,5,0.012180136487063486
2021/09/24,26,6,0.03389987549283347
2021/09/27,23,7,0.021914675869990442
2021/09/28,22,8,0.009362270511771256
2021/09/29,21,9,0.008169549280182929
2021/09/30,20,10,0.005887933867446878
2021/10/01,19,11,0.006085647535299206
2021/10/04,16,12,0.00793928732669839
2021/10/05,15,13,0.004961060942175657
2021/10/06,14,14,0.0018332681215897134
2021/10/07,13,15,0.01772194956714671
2021/10/08,12,16,0.008233866379981492
2021/10/12,8,17,0.003546344376728252
2021/10/13,7,18,0.004625148094631262
2021/10/14,6,19,0.020183839456870984
2021/10/15,5,20,0.0050798457222905255
2021/10/18,2,21,0.004425663213794855
2021/10/19,1,22,0.018331227942170063
2021/10/21,27,2,0.016319678659408917
2021/10/22,26,3,0.021527481306530042
2021/10/25,23,4,0.0236067353822709
2021/10/26,22,5,0.017592318384761555
2021/10/27,21,6,0.023326363503628413
2021/10/28,20,7,0.008532790030397926
2021/10/29,19,8,0.007063877537308777
2021/11/01,16,9,0.02272334857410159
2021/11/02,15,10,0.020552681144742353
2021/11/03,14,11,0.018186176315827057
2021/11/04,13,12,0.017568813107118695
2021/11/05,12,13,0.015220728027691576
2021/11/08,9,14,0.015973813862080816
2021/11/09,8,15,0.019842966836598173
2021/11/10,7,16,0.012744852471762836
2021/11/11,6,17,0.008521917228638144
2021/11/12,5,18,0.02185554370503498
2021/11/15,2,19,0.013008661201748912
2021/11/16,1,20,0.021826689495108752
2021/11/18,27,2,0.010524230026381164
2021/11/19,26,3,0.010814499105421437
2021/11/22,23,4,0.007339204701420103
2021/11/23,22,5,0.011059212246246217
2021/11/24,21,6,0.009887095796396192
2021/11/25,20,7,0.018697556542964327
2021/11/26,19,8,0.0021764331981003818
2021/11/29,16,9,0.0019007723997977687
2021/11/30,15,10,0.00042643724935393013
2021/12/01,14,11,0.015335726663689932
2021/12/02,13,12,0.006079788075831573
2021/12/03,12,13,0.01040907424841033
2021/12/06,9,14,0.0024702650898279876
2021/12/07,8,15,0.005955236269302557
2021/12/08,7,16,0.005708025520981428
2021/12/09,6,17,0.01164700490842807
2021/12/10,5,18,0.0036817674555247974
2021/12/13,2,19,0.008033938872343858
2021/12/14,1,20,0.055900925597124014
2021/12/16,34,2,0.0075364711091589235
2021/12/17,33,3,0.015479919979829648
2021/12/20,30,4,0.006786131139160761
2021/12/21,29,5,0.025128457188767814
2021/12/22,28,6,0.0055166943583431025
2021/12/23,27,7,0.009814095125088412
2021/12/24,26,8,0.008289616029819457
2021/12/27,23,9,0.015692365131273204
2021/12/28,22,10,0.008511472642960514
2021/12/29,21,11,0.013674438453638128
2021/12/30,20,12,0.005049274798195493
