交易日期,到期天數,上市天數(交易日),model1
2021/08/12,6,17,0.00234531577879983
2021/08/13,5,18,0.0037087949284482407
2021/08/16,2,19,0.010735985740904203
2021/08/17,1,20,0.04070088365826801
2021/08/19,27,2,0.004283926377422722
2021/08/20,26,3,0.00450459150712754
2021/08/23,23,4,0.00711778837648945
2021/08/24,22,5,0.004213282930747874
2021/08/25,21,6,0.0027777278464176294
2021/08/26,20,7,0.003560786186402453
2021/08/27,19,8,0.0060636609107777495
2021/08/30,16,9,0.0045866833879311016
2021/08/31,15,10,0.006919356349329804
2021/09/01,14,11,0.005003442843797977
2021/09/02,13,12,0.005974356085632195
2021/09/03,12,13,0.012987939701621615
2021/09/06,9,14,0.007787425888588416
2021/09/07,8,15,0.013285470775870714
2021/09/08,7,16,0.0019854212911890033
2021/09/09,6,17,0.0010167977589877197
2021/09/10,5,18,0.009473104929181317
2021/09/13,2,19,0.002376139758149593
2021/09/14,1,20,0.03762577167571593
2021/09/16,34,2,0.006849910789464656
2021/09/17,33,3,0.007076292877276676
2021/09/22,28,4,0.004224725954175222
2021/09/23,27,5,0.004001723814070673
2021/09/24,26,6,0.004611189127379686
2021/09/27,23,7,0.009305977740643508
2021/09/28,22,8,0.003960955373959156
2021/09/29,21,9,0.004678703684345559
2021/09/30,20,10,0.003456762211274455
2021/10/01,19,11,0.007526160924089596
2021/10/04,16,12,0.0020602988326217874
2021/10/05,15,13,0.018547179259734467
2021/10/06,14,14,0.004914165818931431
2021/10/07,13,15,0.005727038007225271
2021/10/08,12,16,0.003480621452284759
2021/10/12,8,17,0.005927674232015318
2021/10/13,7,18,0.0060003451027046874
2021/10/14,6,19,0.0075741266956258005
2021/10/15,5,20,0.0018018048617240942
2021/10/18,2,21,0.0026806906510849077
2021/10/19,1,22,0.024107003963920196
2021/10/21,27,2,0.009093062657638568
2021/10/22,26,3,0.006981886860606017
2021/10/25,23,4,0.007809717620110379
2021/10/26,22,5,0.008779774639812478
2021/10/27,21,6,0.007822463859384964
2021/10/28,20,7,0.010434807492263259
2021/10/29,19,8,0.004703024117747643
2021/11/01,16,9,0.00945396161731783
2021/11/02,15,10,0.007018762629798236
2021/11/03,14,11,0.006281200733852144
2021/11/04,13,12,0.007125414337874752
2021/11/05,12,13,0.00845961156623692
2021/11/08,9,14,0.009138793060034432
2021/11/09,8,15,0.009983320026363167
2021/11/10,7,16,0.00636371319022276
2021/11/11,6,17,0.010371397847487524
2021/11/12,5,18,0.011577710810129347
2021/11/15,2,19,0.00922293870855182
2021/11/16,1,20,0.04208857791144595
2021/11/18,27,2,0.007327833133234144
2021/11/19,26,3,0.0069745944756388276
2021/11/22,23,4,0.005731842209486082
2021/11/23,22,5,0.006073510146392032
2021/11/24,21,6,0.006693266455179026
2021/11/25,20,7,0.006493283885498652
2021/11/26,19,8,0.005777215541335093
2021/11/29,16,9,0.012634624759992871
2021/11/30,15,10,0.006310349640895047
2021/12/01,14,11,0.007217668944339817
2021/12/02,13,12,0.0064405350195125164
2021/12/03,12,13,0.0074265752542670635
2021/12/06,9,14,0.005696700744989559
2021/12/07,8,15,0.004248423831951758
2021/12/08,7,16,0.00435947751440976
2021/12/09,6,17,0.004806321430323701
2021/12/10,5,18,0.0019951131805284825
2021/12/13,2,19,0.008958273681293672
2021/12/14,1,20,0.061314539100203715
2021/12/16,34,2,0.006448647124076307
2021/12/17,33,3,0.006274079389235955
2021/12/20,30,4,0.005194551056936243
2021/12/21,29,5,0.005761297993958272
2021/12/22,28,6,0.00690849288822986
2021/12/23,27,7,0.0053978127830159655
2021/12/24,26,8,0.00603355521103955
2021/12/27,23,9,0.006355192998391937
2021/12/28,22,10,0.005909799110711509
2021/12/29,21,11,0.00663469030754829
2021/12/30,20,12,0.005419180523016045
2022/01/03,16,13,0.0066890293818913735
2022/01/04,15,14,0.011595110035871338
2022/01/05,14,15,0.008549794626226586
2022/01/06,13,16,0.003790629072922098
2022/01/07,12,17,0.003091913986529214
2022/01/10,9,18,0.003260482201304525
2022/01/11,8,19,0.005006054980048836
2022/01/12,7,20,0.005885709853613567
2022/01/13,6,21,0.004471145483276267
2022/01/14,5,22,0.007644031780167458
2022/01/17,2,23,0.013805557246495351
2022/01/18,1,24,0.06866558558649373
2022/01/20,27,2,0.007443962594077066
2022/01/21,26,3,0.005742597114983893
2022/01/24,23,4,0.007602862890532997
2022/01/25,22,5,0.008110235801361738
2022/01/26,21,6,0.010039894366561927
2022/02/07,9,7,0.007275148382192104
2022/02/08,8,8,0.002552620242362504
2022/02/09,7,9,0.004882056197853721
2022/02/10,6,10,0.003321492494113088
2022/02/11,5,11,0.0036313818911943253
2022/02/14,2,12,0.012564174856182646
2022/02/15,1,13,0.01519524198629269
