交易日期,到期天數,上市天數(交易日),model1
2021/08/12,6,17,0.0007716482900394174
2021/08/13,5,18,0.0031873536248530334
2021/08/16,2,19,0.014086748961600327
2021/08/17,1,20,0.04206680002293901
2021/08/19,27,2,0.002047074294339485
2021/08/20,26,3,0.0017803731237870065
2021/08/23,23,4,0.0018248461795601142
2021/08/24,22,5,0.0002774890677403155
2021/08/25,21,6,0.00013208841997197778
2021/08/26,20,7,9.182136027471185e-05
2021/08/27,19,8,0.0005651363722873297
2021/08/30,16,9,0.0001486144380861752
2021/08/31,15,10,0.000127115897231256
2021/09/01,14,11,0.000166311219960891
2021/09/02,13,12,0.0002886281270191826
2021/09/03,12,13,0.0002814225071184114
2021/09/06,9,14,0.0010772613083124384
2021/09/07,8,15,0.0007413873798560866
2021/09/08,7,16,0.0048949904629000465
2021/09/09,6,17,0.00204479897054778
2021/09/10,5,18,0.002492157933687216
2021/09/13,2,19,0.005123731996145008
2021/09/14,1,20,0.0057143116187266
2021/09/16,34,2,0.00038324522167174974
2021/09/17,33,3,0.0004405136872330742
2021/09/22,28,4,0.0017365909769864853
2021/09/23,27,5,0.0005297931857330092
2021/09/24,26,6,0.00018171763816468884
2021/09/27,23,7,0.00036956133028899274
2021/09/28,22,8,0.000522589316412392
2021/09/29,21,9,0.0018382882614806425
2021/09/30,20,10,0.00021881694710417876
2021/10/01,19,11,0.005350451181662366
2021/10/04,16,12,0.000423416231347467
2021/10/05,15,13,0.0004898780407595298
2021/10/06,14,14,0.0009032849761463862
2021/10/07,13,15,0.0003789775262623454
2021/10/08,12,16,0.00020597387252676818
2021/10/12,8,17,0.003455020665045999
2021/10/13,7,18,0.0006061171163744711
2021/10/14,6,19,0.001091271191951071
2021/10/15,5,20,0.005134154180675584
2021/10/18,2,21,0.00401397686822742
2021/10/19,1,22,0.005409436345296308
2021/10/21,27,2,0.0011660971039226488
2021/10/22,26,3,0.0004887485972473258
2021/10/25,23,4,0.00010888755449622528
2021/10/26,22,5,0.0002180246502182152
2021/10/27,21,6,0.0004589378321173951
2021/10/28,20,7,0.0005789232994866174
2021/10/29,19,8,0.00044876352931059966
2021/11/01,16,9,0.0005232311029470375
2021/11/02,15,10,0.0004780021671003498
2021/11/03,14,11,0.000215072855143428
2021/11/04,13,12,0.00032229204292397466
2021/11/05,12,13,0.00026574564579412603
2021/11/08,9,14,0.00022235919898579268
2021/11/09,8,15,0.0003130843086276035
2021/11/10,7,16,0.0010717693779536614
2021/11/11,6,17,0.00012032058845123576
2021/11/12,5,18,0.0006248698289484749
2021/11/15,2,19,0.001082846282676141
2021/11/16,1,20,0.02181311037716625
2021/11/18,27,2,0.0004137314036260723
2021/11/19,26,3,0.00022827691090619064
2021/11/22,23,4,0.0002840110372301122
2021/11/23,22,5,0.00047348776834265743
2021/11/24,21,6,0.00035844295232604164
2021/11/25,20,7,0.00023866706110668525
2021/11/26,19,8,0.0032678108722736204
2021/11/29,16,9,0.002358032233789751
2021/11/30,15,10,0.0002427792665113833
2021/12/01,14,11,0.0004098481705837379
2021/12/02,13,12,0.00021399860720796533
2021/12/03,12,13,0.0003412634456997272
2021/12/06,9,14,0.00021593751220155884
2021/12/07,8,15,0.0001892162950673784
2021/12/08,7,16,0.00010185365504851656
2021/12/09,6,17,0.0007581915583502314
2021/12/10,5,18,0.000639956944931046
2021/12/13,2,19,0.006064002563300268
2021/12/14,1,20,0.016802243981481613
2021/12/16,34,2,0.0004813734369859432
2021/12/17,33,3,0.0008653764240022985
2021/12/20,30,4,0.001537975941433377
2021/12/21,29,5,0.00031121948039131543
2021/12/22,28,6,0.0004829312900260633
2021/12/23,27,7,0.000226155213649645
2021/12/24,26,8,0.00022001181237594927
2021/12/27,23,9,0.0002158504255879034
2021/12/28,22,10,0.00011758161376430709
2021/12/29,21,11,0.00019561474767370302
2021/12/30,20,12,0.00026334739586416923
2022/01/03,16,13,0.00022220902291946923
2022/01/04,15,14,0.0025953285505781903
2022/01/05,14,15,0.0010290534891796654
2022/01/06,13,16,0.0034184577642408145
2022/01/07,12,17,0.0012677264949592874
2022/01/10,9,18,0.0002680998570973121
2022/01/11,8,19,0.00020181377769155155
2022/01/12,7,20,0.0008887635982983052
2022/01/13,6,21,0.0007263256960472477
2022/01/14,5,22,0.0022017404569675885
2022/01/17,2,23,0.0022821435472242463
2022/01/18,1,24,0.007722038868086727
2022/01/20,27,2,0.0009141430690064289
2022/01/21,26,3,0.001885592187453727
2022/01/24,23,4,0.0011301898482595166
2022/01/25,22,5,0.001984003722522046
2022/01/26,21,6,0.0021264925240324535
2022/02/07,9,7,0.0009565957168188902
2022/02/08,8,8,0.0003227184609470487
2022/02/09,7,9,0.0019223524697950978
2022/02/10,6,10,0.000868378855752612
2022/02/11,5,11,0.008998475694039384
2022/02/14,2,12,0.011171421645846707
2022/02/15,1,13,0.007171264712830991
2022/02/17,27,2,0.0016014399375697452
2022/02/18,26,3,0.00023861143180520618
2022/02/21,23,4,0.00035172881375612915
2022/02/22,22,5,0.0008592575408599082
2022/02/23,21,6,0.00044918666970055865
2022/02/24,20,7,0.006538168944883203
2022/02/25,19,8,0.0003869083665453992
2022/03/01,15,9,0.000379781830806965
2022/03/02,14,10,0.0006343826364136173
2022/03/03,13,11,0.00022647543105490522
2022/03/04,12,12,0.0028609028177172743
2022/03/07,9,13,0.009275635457286
2022/03/08,8,14,0.0008573589929813249
2022/03/09,7,15,0.002111574589786632
2022/03/10,6,16,0.0008968155162789987
2022/03/11,5,17,0.00036632930209898746
2022/03/14,2,18,0.002993253241745537
2022/03/15,1,19,0.021765196291502295
2022/03/17,34,2,0.0009312638723413377
2022/03/18,33,3,0.0008374537875669136
2022/03/21,30,4,0.0005544870632046772
2022/03/22,29,5,0.0002512820830141258
2022/03/23,28,6,0.0005163363734051697
2022/03/24,27,7,0.00036275908638838564
2022/03/25,26,8,0.00039661712644830835
2022/03/28,23,9,0.0005139876322701007
2022/03/29,22,10,0.000403168235689015
2022/03/30,21,11,0.0002541058802898486
2022/03/31,20,12,0.0005037809546307033
2022/04/01,19,13,0.000324664043553107
2022/04/06,14,14,0.0006249512543901913
2022/04/07,13,15,0.0006118567283304593
2022/04/08,12,16,0.00030793643781776986
2022/04/11,9,17,0.0008822964858769782
2022/04/12,8,18,0.0009319667892059459
2022/04/13,7,19,0.0006466486799144252
2022/04/14,6,20,0.0007953327341970632
2022/04/15,5,21,0.0007650083003954242
2022/04/18,2,22,0.005275719456517085
2022/04/19,1,23,0.04726653304854558
2022/04/21,27,2,0.0004928301952534418
2022/04/22,26,3,0.00038160949549796274
2022/04/25,23,4,0.0010115977589348522
2022/04/26,22,5,0.0006162621211446849
2022/04/27,21,6,0.0006382673766046537
2022/04/28,20,7,0.0009998132272254364
2022/04/29,19,8,0.0015996881276042806
2022/05/03,15,9,0.0010438094040585908
2022/05/04,14,10,0.00028215992256973093
2022/05/05,13,11,0.0005189070785885948
2022/05/06,12,12,0.0016956325774372502
2022/05/09,9,13,0.0026500035569073533
2022/05/10,8,14,0.0009645479054590244
2022/05/11,7,15,0.0031184475397775424
2022/05/12,6,16,0.0025812788243029998
2022/05/13,5,17,0.0008651444600807236
2022/05/16,2,18,0.004642298264204456
2022/05/17,1,19,0.020438502889474318
2022/05/19,27,2,0.0007909437967447927
2022/05/20,26,3,0.0005195184777098979
2022/05/23,23,4,0.0005139861268604343
2022/05/24,22,5,0.0004080126929830132
2022/05/25,21,6,0.0003240261556045987
2022/05/26,20,7,0.00034089148445919657
2022/05/27,19,8,0.0004810844520025332
2022/05/30,16,9,0.0004472026623841444
2022/05/31,15,10,0.00011606974681426435
2022/06/01,14,11,0.00030241331313075843
2022/06/02,13,12,0.00021888910423191682
2022/06/06,9,13,0.00028930101195736603
2022/06/07,8,14,0.00027058151983386014
2022/06/08,7,15,0.000675095399950894
2022/06/09,6,16,0.0003856210186599677
2022/06/10,5,17,0.00018510862745183335
2022/06/13,2,18,0.02202401880548664
2022/06/14,1,19,0.03233701075374163
2022/06/16,34,2,0.000396085387761353
2022/06/17,33,3,0.0007203727785987277
2022/06/20,30,4,0.0007399142227862349
2022/06/21,29,5,0.00025274003097734585
2022/06/22,28,6,0.00030176125283258283
2022/06/23,27,7,0.0004677143062816971
2022/06/24,26,8,0.00030862674239329993
2022/06/27,23,9,0.00025361311793152384
2022/06/28,22,10,0.0005462394317092914
2022/06/29,21,11,0.0002002019330389885
2022/06/30,20,12,0.0019922347063387733
2022/07/01,19,13,0.0013820241359736316
2022/07/04,16,14,0.00032002332637321915
2022/07/05,15,15,0.0007931640669299008
2022/07/06,14,16,0.0025397522812104847
2022/07/07,13,17,0.000512232578975218
2022/07/08,12,18,0.0006308965780249428
2022/07/11,9,19,0.0005261927400847687
2022/07/12,8,20,0.005247876171533288
2022/07/13,7,21,0.003208891812109999
2022/07/14,6,22,0.0007184427339624668
2022/07/15,5,23,0.0005541366430408348
2022/07/18,2,24,0.0033412312728354175
2022/07/19,1,25,0.023908826403933048
2022/07/21,27,2,0.0008831956165659474
2022/07/22,26,3,0.0003061797981597536
2022/07/25,23,4,0.001251471407363309
2022/07/26,22,5,0.000909768119043666
2022/07/27,21,6,0.0006241754022699836
2022/07/28,20,7,0.0007195892308232237
2022/07/29,19,8,0.00021086039027633008
2022/08/01,16,9,0.002107603359442587
2022/08/02,15,10,0.009379789527210422
2022/08/03,14,11,0.0015114299595214765
2022/08/04,13,12,0.0009784595591993447
2022/08/05,12,13,0.0001257357260266947
2022/08/08,9,14,0.0004820426988999534
2022/08/09,8,15,0.0001507977001197044
2022/08/10,7,16,0.0015501030471193116
2022/08/11,6,17,0.010508657646433878
2022/08/12,5,18,0.0005575443559613809
2022/08/15,2,19,0.003701954924466268
2022/08/16,1,20,0.017922802002917255
2022/08/18,34,2,0.0005287584351282076
2022/08/19,33,3,0.00042392048069918157
2022/08/22,30,4,0.0003221333694669331
2022/08/23,29,5,0.0002230029810859962
2022/08/24,28,6,0.0007475693702145512
2022/08/25,27,7,0.0003783321769265318
2022/08/26,26,8,0.0008760859781651574
2022/08/29,23,9,0.0009368926215606338
2022/08/30,22,10,0.00042476620826413427
2022/08/31,21,11,0.00038670341817672514
2022/09/01,20,12,0.0008619887555803181
2022/09/02,19,13,0.0002923051224389391
2022/09/05,16,14,0.0008106454172398031
2022/09/06,15,15,0.00040174455658436377
2022/09/07,14,16,0.00033700887230925567
2022/09/08,13,17,0.0002019190405981349
2022/09/12,9,18,0.0004671112820350375
2022/09/13,8,19,0.0007062379133973546
2022/09/14,7,20,0.007985748248986745
2022/09/15,6,21,0.00526573447134252
2022/09/16,5,22,0.0023954308661629947
2022/09/19,2,23,0.005804357563749717
2022/09/20,1,24,0.022818453710197327
2022/09/22,27,2,0.0008537648004307123
2022/09/23,26,3,0.00046529351840963426
2022/09/26,23,4,0.0015404716014127426
2022/09/27,22,5,0.0007212956995474625
2022/09/28,21,6,0.0003642238679821821
2022/09/29,20,7,0.00025740133436695956
2022/09/30,19,8,0.0006330697747972157
2022/10/03,16,9,0.0002282435546204401
2022/10/04,15,10,0.0005692538305083414
2022/10/05,14,11,0.0008239185499661674
2022/10/06,13,12,0.0002914800581668205
2022/10/07,12,13,0.0004676542255194144
2022/10/11,8,14,0.00029642695378470787
2022/10/12,7,15,0.0023246951366554733
2022/10/13,6,16,0.0022122120142310958
2022/10/14,5,17,0.002133666950448319
2022/10/17,2,18,0.005901905265808362
2022/10/18,1,19,0.0182076554272203
2022/10/20,27,2,0.0006331961067745507
2022/10/21,26,3,0.0013330563004591445
2022/10/24,23,4,0.0012437142410305394
2022/10/25,22,5,0.0005138374183866346
2022/10/26,21,6,0.0004381077828776334
2022/10/27,20,7,0.0004905941660205939
2022/10/28,19,8,0.000506847217790766
2022/10/31,16,9,0.00036662687846327434
2022/11/01,15,10,0.001006326537127926
2022/11/02,14,11,0.00018881117209664015
2022/11/03,13,12,0.00027800646967277514
2022/11/04,12,13,0.00037905176649616487
2022/11/07,9,14,0.0007086481736204347
2022/11/08,8,15,0.0005022780356774212
2022/11/09,7,16,0.0006001156357494013
2022/11/10,6,17,0.0008788379287384614
2022/11/11,5,18,0.007414997404835875
2022/11/14,2,19,0.013483380233691455
2022/11/15,1,20,0.0014027215200786772
